instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920088,2023-03-31,0.615,27.053927929137,23.2998785091,627.891160586392,8.8074,0.2564,,1.4189,155.2795,1.7,351.014,0.2017,146.3415,0.116,4.5371,,1.4189,0.5796,-29.32500367773,1.67
BJ920088,2023-06-30,1.1245,24.2529,28.7520242065,684.71563647765,13.1723,0.4572,,3.7538,177.7602,4.51,393.7008,0.3502,160.0711,0.3013,1.6921,,3.7538,1.0126,-39.2609,4.49
BJ920088,2023-09-30,1.8432,-17.815,32.095850573,592.7552,12.875,0.7512,0.4555,32.5197,155.2438,7.2044,359.4249,0.5679,146.4844,0.4776,0.7723,,6.0552,1.7392,-25.9325,7.1
BJ920088,2023-12-31,2.8478,4.3252,33.4617104428,538.969075973143,15.1095,1.0696,,9.9453,147.0228,12.54,336.5744,0.8346,126.4134,0.8475,1.1298,,9.9453,2.4486,-21.5987,11.69
BJ920088,2024-03-31,0.6329,18.2453,34.3368303666,770.744791867996,13.8941,0.1881,,1.6342,159.8863,1.92,478.4689,0.1383,142.2026,0.1372,5.3766,,1.6342,0.5629,-25.0451,1.9
BJ920088,2024-06-30,1.5719,18.7064,36.0233077909,642.624436380177,14.758,0.4419,,4.0701,151.2478,5.3246,407.332,0.3341,114.5111,0.3577,1.7067,,4.0701,1.1901,5.9514,5.17
BJ920088,2024-09-30,2.1715,11.7898,36.5843934768,656.50945963308,14.7761,0.6499,,5.8968,145.6704,7.3938,415.4485,0.4917,124.338,0.5339,2.374,,5.8968,1.8535,-2.5928,7.1
BJ920088,2024-12-31,4.1112,6.1399,36.1571549773,622.8374,15.1472,0.8342,0.578,28.3249,125.9975,10.93,431.5512,0.6821,87.5657,0.6529,2.5177,,7.4798,2.8572,5.8756,8.3
BJ920088,2025-03-31,0.6075,65.7569,40.6922598836,922.1311,19.4384,0.1302,0.0976,1.9036,160.3135,2.2,691.2442,0.1117,148.1481,0.1651,-1.1343,,1.9036,0.5614,18.4791,2.18
BJ920088,2025-06-30,1.8335,27.967,31.2545709462,744.1091,15.6113,0.3339,0.2419,25.5546,133.4717,4.1077,539.0836,0.2786,98.1729,0.3322,0.1891,1.1655,3.7468,1.3486,20.9727,4.07
BJ920088,2025-09-30,2.8933,-3.8056,28.8181361592,736.096,11.4462,0.5027,0.3668,4.1295,124.3323,4.5781,537.0997,0.425,93.319,0.3728,1.0783,,4.1295,2.1716,24.1791,4.52
BJ920088,2025-12-31,5.0803,7.9346,31.2381234135,682.7233,13.9015,0.7504,0.5273,26.1261,111.5345,8.41,479.7441,0.6491,70.862,0.7047,1.5243,3.0728,6.7133,3.2277,17.6067,8.15
BJ920088,2026-03-31,1.0289,-64.3501,27.8214739738,928.7926,5.7256,0.1446,0.0969,0.5488,140.757,0.62,622.4066,0.1262,87.4721,0.0588,-5.5556,,0.5488,0.6394,21.0308,0.62
