instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920011,2023-09-30,,,23.355924959,,12.2037,,,,,20.5,,3.7461,,,0.8813,,,,,20.5
BJ920011,2023-12-31,13.5329,70.4587,22.8291115666,289.853791829038,13.945,1.6756,,15.0678,86.1966,31.09,214.8484,2.2421,26.6018,,1.576,,15.0678,4.1765,43.9127,27.18
BJ920011,2024-03-31,,,18.5639570457,,6.203,,,,,,,0.7752,,,-4.2819,,,,,
BJ920011,2024-06-30,,,19.3064817329,,8.0118,,,,,7.44,,1.9381,,,-1.1649,,,,,7.44
BJ920011,2024-09-30,9.1262,-15.5865,19.8342836461,329.057184662461,8.913,1.1605,,6.8081,108.9017,13.25,232.6583,1.486,29.5852,0.8679,0.0434,,6.8081,2.4793,15.5789,12.37
BJ920011,2024-12-31,13.139,-20.8446,19.7291514726,334.331742933576,9.5114,1.4999,,8.9737,106.5152,19.21,240.016,2.0085,27.3993,1.2682,0.841,,8.9737,3.3798,16.0524,17.18
BJ920011,2025-03-31,2.3832,115.5106,18.9329804235,398.032965557764,9.6397,0.3288,,2.1981,130.7949,4.05,273.7226,0.42,37.7644,0.3055,0.6889,,2.1981,0.6881,38.6769,3.96
BJ920011,2025-06-30,5.1327,52.3621,19.3181432651,365.921025454162,9.8869,0.7145,,4.7944,121.8274,8.99,251.9244,0.9095,35.0693,0.6973,0.5485,,4.7944,1.4775,23.4654,8.58
BJ920011,2025-09-30,8.3865,30.128,19.4124802173,356.849285576729,9.8616,1.1227,,7.2073,120.7297,13.73,240.4917,1.3927,32.1946,1.093,0.5398,,7.2073,2.2364,17.611,12.81
BJ920011,2025-12-31,11.4077,18.9023,19.3227193305,363.590307543765,10.1614,1.4767,,9.518,117.1265,18.45,243.7868,1.8191,31.5576,1.5079,1.0445,,9.518,3.0736,11.2964,16.88
BJ920011,2026-03-31,2.4052,-16.0956,17.592755812,503.153790176658,7.8569,0.2688,,1.2423,123.8987,2.83,334.8214,0.2883,37.4189,0.2563,2.0053,,1.2423,0.7264,2.943,1.87
