instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603219,2021-03-31,,,,,0.0349,,,,11.2624,,,1.4129,,,,,,16.6254464018,,
SH603219,2021-06-30,70.6825,0.6327,34.2297,50.9072,-0.3168,16.1845,13.25,0.9204,8.7668,5.4227,,1.5107,284.495,2.5466,72.6832,195.5671,12.35,16.1885989333,,2.4765
SH603219,2021-09-30,66.7689,,78.9414,34.4938,-0.6579,10.3662,23.74,1.4809,10.4249,10.3662,,2.2781,266.138777956844,4.0438,74.5218,182.3216,21.13,16.1504415971,,3.6231
SH603219,2021-12-31,68.4723,1.2154,35.1141,24.138,-0.4338,18.6752,26.47,1.6237,8.9949,9.5778,0.5833,2.5517,296.1988,5.2576,78.0386,221.7158,17.81,16.8314084654,,4.6131
SH603219,2022-03-31,91.2686,0.2304,-0.1251,6.1128,1.7708,2.5043,4.38,0.2944,10.6003,2.5043,0.1451,0.411,390.625,0.9861,103.7105,305.7065,4.28,20.073735137,,0.8678
SH603219,2022-06-30,81.956,0.5144,44.0248,3.5638,1.7633,16.5814,11.09,0.6579,12.1918,6.3995,0.3745,0.9475,349.9222,2.1963,95.6328,273.5978,11.61,19.3013079117,3.216,1.8822
SH603219,2022-09-30,71.0171,0.8409,38.4504,4.8719,1.6651,11.9267,20.04,1.0817,13.7628,11.9267,0.6846,1.4636,321.0846,3.8019,85.698,249.6071,19.37,19.3972566337,,3.1506
SH603219,2022-12-31,66.9456,1.1549,49.0868,5.5337,1.6167,26.2487,25.08,1.5146,12.707,15.0939,0.8697,1.9557,311.7153,5.3775,81.4959,237.6865,23.25,20.1144811424,6.8184,4.4174
SH603219,2023-03-31,81.4701,0.1813,-56.2519,-23.976,3.7942,1.1096,1.68,0.246,6.1,1.1096,0.0635,0.2765,496.4148,1.1047,105.3494,365.8537,1.67,16.925983767,,0.8543
SH603219,2023-06-30,75.4654,0.4222,-27.9574,-20.7189,1.1354,16.6378,7.19,0.5745,11.0787,4.6721,0.1927,0.6613,426.3382,2.3852,97.3657,313.3159,7.44,18.364532933,2.2611,1.8487
SH603219,2023-09-30,65.4101,0.7583,-27.7783,-4.7071,0.7634,7.3347,12.97,1.0117,10.4307,7.3347,0.3532,1.2423,356.0596,4.1278,101.0479,266.8775,12.73,18.8279876733,,2.672
SH603219,2023-12-31,52.5256,1.0765,-23.7136,-1.874,1.3866,20.9831,17.2,1.471,9.8788,9.8802,0.4739,1.7215,334.4171,6.8538,88.1208,244.7315,16.34,20.2099790264,5.9809,4.0853
SH603219,2024-03-31,91.8274,0.1606,89.8941,1.9041,2.0233,1.8571,3.03,0.2252,11.367,1.8571,0.0861,0.2596,560.3985,0.9801,133.0967,399.6448,3.04,20.4669095831,,0.6762
SH603219,2024-06-30,79.5018,0.3713,-2.0329,4.3187,0.6016,14.9523,6.54,0.521,10.4041,3.7928,0.1888,0.643,484.7832,2.2641,116.422,345.4894,7.09,19.754220676,2.0798,1.5461
SH603219,2024-09-30,69.6217,0.6574,-28.192,-2.2269,1.0678,4.8073,9.07,0.9232,7.6607,4.8073,0.2536,1.159,410.7089,3.8781,111.8707,292.461,9.33,17.064876102,,2.4135
SH603219,2024-12-31,58.0908,0.9654,-33.8998,0.3355,2.0287,17.9738,11.49,1.4337,6.5081,6.0527,0.3132,1.6656,372.9024,6.1972,95.7982,251.0986,11.38,15.9295547414,5.0886,3.7579
SH603219,2025-03-31,69.6379,0.2329,16.2979,60.0689,2.2582,1.9111,3.29,0.3765,8.2587,1.9111,0.1001,0.4143,386.4319,1.2924,77.9356,239.0438,3.24,15.1419306861,,1.1548
SH603219,2025-06-30,65.3381,0.4978,-26.4827,45.2227,-1.0764,14.9159,4.75,0.7952,5.267,2.5646,0.1388,0.9335,361.591,2.7549,91.1023,226.3581,4.92,15.0254696628,2.523,1.9758
SH603219,2025-09-30,65.5419,0.7501,-17.6809,23.295,0.3538,3.6572,7.35,1.197,5.1147,3.6572,0.2088,1.412,359.952,4.1195,88.1144,225.5639,7.27,14.3918448651,,3.0642
SH603219,2025-12-31,62.0872,1.0439,-41.3002,18.3362,0.7156,15.6165,6.74,1.6649,3.2283,3.2048,0.1839,1.9727,344.8606,5.7983,86.9986,216.2292,6.65,14.0646428733,5.0739,4.138
SH603219,2026-03-31,72.904,0.213,-100.8933,-4.169,0.318123958581,-0.0173,0.07,0.3496,-0.077,-0.0173,-0.0009,0.4008,422.5352,1.2345,94.8767,257.4371,0.06,9.3350836013,,0.9486
