instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300553,2021-03-31,110.9116,9.7854,0.106,1.19,358.2803,0.0744,0.8129,0.0843,0.5892,1.18,1067.6157,,427.148533836202,152.7495,0.8129,0.2512,0.113,796.4602,-3.4147,39.4717630611
SZ300553,2021-06-30,56.5439,15.8994,0.291,4.96,319.4321,0.3331,11.2297,0.2246,1.5867,4.96,801.4248,1.2791,299.2031,113.443,3.4107,0.5635,0.2986,602.8131,-0.1471,44.7053356543
SZ300553,2021-09-30,39.3825,13.0984,0.4318,6.19,364.8156,0.4094,3.941,0.3243,2.337,6.11,832.5624,,190.4916,115.5327,3.941,0.7401,0.496,544.3548,0.3627,43.7344682673
SZ300553,2021-12-31,37.0231,10.5366,0.6451,7.05,316.7063,0.4952,11.732,0.4658,4.0609,6.88,772.8639,2.9238,133.4968,88.6503,4.3858,1.1367,0.7369,488.533,0.9213,43.7245994513
SZ300553,2022-03-31,22.9071,8.8912,0.1248,0.96,547.7785,0.083,0.6826,0.0796,0.953,0.95,1130.6533,,11.6752,94.4386,0.6826,0.1643,0.1421,633.3568,-1.8558,45.0848036255
SZ300553,2022-06-30,-5.7914,4.3522,0.1856,1.27,510.4935,0.0661,5.4975,0.1337,1.9742,0.74,1346.2977,1.258,-74.2117,91.1762,0.4711,0.3526,0.206,873.7864,-3.1457,42.1729857919
SZ300553,2022-09-30,-2.583,8.994,0.2836,2.94,549.4505,0.2106,1.5064,0.2066,3.0473,2.02,1306.8732,,-33.109,88.603,1.5064,0.4914,0.3279,823.4218,-2.1504,45.0086072543
SZ300553,2022-12-31,5.0118,7.4572,0.4517,3.41,389.8635,0.2831,7.1815,0.3274,5.3853,2.73,1099.5724,3.0659,-25.6782,66.8486,1.9519,0.9234,0.6221,578.6851,0.9239,42.5549185723
SZ300553,2023-03-31,61.6523,15.2578,0.104,1.37,314.9055,0.1772,1.2112,0.0797,1.4532,1.36,1129.2346,,177.4047,61.9323,1.2112,0.2858,0.1575,571.4286,-0.8492,43.0488401584
SZ300553,2023-06-30,41.2938,24.3822,0.1899,4.61,341.9453,0.4023,8.4022,0.141,2.5236,4.54,1276.5957,1.7063,691.5605,71.3267,3.284,0.5264,0.2914,617.7076,0.028,43.813678459
SZ300553,2023-09-30,26.1715,18.1564,0.2614,2.43,371.4915,0.4127,3.3812,0.1946,3.6086,4.8,1387.4615,,154.7065,74.8213,3.3812,0.7268,0.4039,668.4823,0.433,44.2502348082
SZ300553,2023-12-31,7.5986,11.815,0.3615,4.73,350.9114,0.3713,7.9856,0.2595,4.651,4.63,1387.2832,3.2335,70.4752,77.4027,2.843,1.0259,0.5501,654.4265,0.8064,42.3933760371
SZ300553,2024-03-31,-29.9472,-0.6817,0.0706,0.4,424.5283,-0.0043,-0.0327,0.048,0.7834,0.4,1875.0,,-103.1297,114.8838,-0.0327,0.212,0.1119,804.2895,-0.413493678317,41.8114103067
SZ300553,2024-06-30,-20.879,1.4569,0.1476,1.08,450.9018,0.019,5.3209,0.0969,1.5697,1.09,1857.5851,1.3817,-95.2724,114.6716,0.137,0.3992,0.2161,832.9477,-16.6123,40.4534597563
SZ300553,2024-09-30,-10.7918,2.9821,0.2251,1.92,458.4819,0.0605,0.3584,0.1355,2.5601,1.85,1992.6199,,-85.3482,105.4646,0.3584,0.5889,0.2761,977.9066,-2.7939,44.2074161196
SZ300553,2024-12-31,5.3793,5.0613,0.3711,2.68,348.4995,0.1676,5.4433,0.2197,3.8016,2.66,1638.5981,3.5663,-54.8577,94.697,0.9808,1.033,0.4623,778.7151,1.3201,42.7179052326
SZ300553,2025-03-31,54.8864,12.855,0.1006,1.18,300.6012,0.1187,0.7438,0.0573,1.1173,1.02,1570.6806,,196.744538337233,80.5513,0.7438,0.2994,0.1133,794.3513,1.6674,37.491591511
SZ300553,2025-06-30,51.6606,15.5634,0.2028,2.94,307.9555,0.2252,6.6055,0.1165,2.0368,2.72,1545.0644,2.1969,1520.1514,88.3739,1.8222,0.5845,0.2302,781.9288,0.0942,40.3816646934
SZ300553,2025-09-30,42.7814,14.9082,0.2952,3.96,326.2051,0.3154,2.5065,0.1688,2.8885,3.73,1599.5261,,613.8081,93.4741,2.5065,0.8277,0.3321,813.0081,0.6601,41.7832935498
SZ300553,2025-12-31,14.9775,5.1475,0.3929,2.36,342.0753,0.1432,6.5702,0.2228,3.7863,2.26,1615.7989,1.0541,16.9355,95.0796,1.1464,1.0524,0.4433,812.0911,1.1674,41.7845379082
SZ300553,2026-03-31,-6.7682,10.1227,0.0862,0.78,358.7086,0.0668,0.5446,0.0533,0.8154,0.78,1688.5553,,-26.5847,110.3753,0.5446,0.2509,0.1076,836.4312,0.7311,40.8682061393
