instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688639,2021-03-31,56.908,,-7.844,27.1904,-0.2003,3.8366,6.15,51.348,18.8292,3.8366,0.3837,0.3267,423.361457038704,1.5815,54.615,1.7527,5.97,32.2413268647,,1.6479
SH688639,2021-06-30,49.1481,0.3646,-4.1089,46.8829,1.7799,16.0674,8.78,45.0565,16.3663,4.6382,0.5753,0.4853,493.6917,3.6624,58.7889,3.995,5.78,31.7696492074,,3.0618
SH688639,2021-09-30,43.1599,,19.8549,72.2755,0.7843,7.4708,12.16,75.5274,16.434,7.4708,0.9452,0.7816,458.424862051417,6.2558,71.1575,3.5749,9.28,30.5338815063,,3.7944
SH688639,2021-12-31,59.2203,0.8607,38.9226,95.8146,0.5689,23.3975,18.12,111.9173,17.633,11.4127,1.5577,1.1406,418.2642,6.079,66.3313,3.2167,14.22,32.3298569338,,5.4273
SH688639,2022-03-31,60.0681,0.1794,77.6773,63.808,1.2366,3.587,4.56,0.3114,20.4234,3.587,0.5095,0.2225,501.6722,1.4983,58.1283,289.0173,4.43,38.9589710432,,1.5483
SH688639,2022-06-30,53.9132,0.3976,107.6016,65.6598,1.2851,19.5998,10.34,0.7139,20.5099,7.6347,1.1899,0.5126,452.7163,3.3387,52.5011,252.1362,10.15,38.4616650124,1.3503,3.4285
SH688639,2022-09-30,49.6105,0.6019,112.5644,58.3785,1.1405,12.0894,16.74,1.1567,22.0566,12.0894,2.0017,0.7706,448.5795,5.4424,48.0171,233.4227,15.86,39.3606296223,,5.623
SH688639,2022-12-31,49.9993,0.8104,89.8181,48.6907,1.1193,27.1755,24.12,1.6539,22.5102,15.7537,2.946,1.0647,444.2251,7.2001,55.3429,217.6673,21.62,38.6594756996,2.3089,6.5049
SH688639,2023-03-31,47.8316,0.1897,47.0101,48.0194,1.1307,3.7008,6.72,0.4484,20.2842,3.7008,0.749,0.2625,474.4333,1.8816,57.2665,200.7136,5.18,38.8353985191,,1.5716
SH688639,2023-06-30,52.469,0.3865,48.1669,35.137,1.3579,19.704,12.26,1.0481,22.4875,8.0601,1.2159,0.5529,465.718,3.4306,48.0564,171.7393,12.01,41.8634932678,1.0489,3.7456
SH688639,2023-09-30,51.2402,0.5641,47.1971,38.6657,1.1584,11.3686,20.0,1.6883,23.4136,11.3686,2.0274,0.8571,478.6385,5.2693,45.4752,159.9242,18.81,41.2931733738,,5.9373
SH688639,2023-12-31,56.5123,0.6464,39.8502,36.6275,0.6749,19.3827,27.06,2.0263,23.0412,11.2487,2.8348,1.1721,556.9307,6.3703,47.0029,177.6637,24.58,40.5161811855,2.0902,7.6591
SH688639,2024-03-31,74.4602,0.1198,5.7647,25.1157,-1.2043,1.9572,4.63,0.4435,17.1469,1.9572,0.5451,0.2687,751.2521,1.2087,45.258,202.9312,4.55,33.5764180474,,1.9886
SH688639,2024-06-30,63.454,0.2402,-22.5653,19.5711,0.5607,11.8455,7.87,0.911,14.563,3.2942,0.9394,0.5554,749.3755,2.8367,45.7352,197.5851,8.15,31.5970055751,0.8951,3.9357
SH688639,2024-09-30,70.8792,0.3548,-47.4023,12.8191,0.6227,3.5712,9.14,1.3441,10.9157,3.5712,0.7349,0.8362,760.9921,3.8093,41.8151,200.8779,9.14,28.1316585973,,6.457
SH688639,2024-12-31,69.7256,0.4862,-58.6749,12.3653,1.0826,12.8287,9.67,1.8136,8.474,3.699,0.739,0.9936,740.436,5.1631,43.7669,198.5002,7.39,24.9242808364,1.6139,8.2254
SH688639,2025-03-31,76.6349,0.1355,-42.7742,37.198,0.3199,0.9536,1.97,0.4915,7.152,0.9536,0.1968,0.266,664.2066,1.1744,38.753,183.1129,1.95,24.3080378263,,2.3224
SH688639,2025-06-30,72.9335,0.2894,-26.2469,46.5391,0.6847,12.3263,4.38,1.062,7.3296,2.0588,0.4364,0.5754,621.9765,2.468,35.7512,169.4915,4.37,24.1052545953,0.8196,5.0348
SH688639,2025-09-30,73.2979,0.4115,-5.1025,42.5272,0.7197,2.8109,6.37,1.4594,7.2679,2.8109,0.6374,0.8395,656.1361,3.6836,33.9541,185.0075,6.25,23.5502380118,,7.9519
SH688639,2025-12-31,75.0156,0.5317,-32.8876,31.4012,0.8441,13.5827,5.08,2.0327,4.328,2.1449,0.4952,1.1028,677.0735,4.799,34.9115,177.1043,5.0,21.2668470112,1.344,10.3118
SH688639,2026-03-31,85.6246,0.1307,-23.6333,12.2554,0.3484,0.6227,1.58,0.4826,4.8655,0.6227,0.15,0.291,688.5998,1.0511,31.2641,186.4898,1.57,20.9624633655,,2.8787
