instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002005,2021-03-31,58.7238,-10.8111,0.2728,-3.2,70.0716,-0.032,-1.4992,0.1335,1.2108,-3.27,674.1573,,29.622374405299,74.331,-1.4992,1.2844,0.3615,248.9627,-0.136141906807,8.8635962774
SZ002005,2021-06-30,11.7402,-17.5316,0.5236,-10.03,79.706,-0.097,51.7501,0.2501,2.2406,-10.54,719.7121,0.2975,7.310960276659,80.3356,-4.5712,2.2583,0.6527,275.7775,-0.184150842041,8.7514498111
SZ002005,2021-09-30,-0.8547,-14.5334,0.8357,-13.33,67.7099,-0.1275,-5.8593,0.3903,3.2419,-14.21,691.7756,,-34.273096626848,83.2845,-5.8593,3.9876,0.9853,274.0282,-0.103776329506,6.3662840525
SZ002005,2021-12-31,-6.2059,-25.7537,1.1798,-35.36,59.961,-0.3055,43.9899,0.5547,4.6074,-37.68,648.9995,0.6441,11.177996066581,78.1352,-15.6059,6.0039,1.4539,247.6099,-0.05350429073,5.8309915484
SZ002005,2022-03-31,-32.5515,-14.5454,0.2285,-3.69,62.1934,-0.0293,-1.6087,0.1066,1.029,-3.79,844.2777,,8.89395636119,87.4636,-1.6087,1.4471,0.2984,301.6086,0.065510646629,3.6356099976
SZ002005,2022-06-30,-27.151,-22.2572,0.4652,-11.86,56.4794,-0.0903,61.5849,0.2182,2.1797,-11.98,824.9313,0.2395,7.094146398117,82.5802,-5.1238,3.187,0.6236,288.6466,0.118181429958,3.404786463
SZ002005,2022-09-30,-36.3642,-23.6606,0.6457,-17.84,55.4221,-0.1321,-7.8925,0.3075,3.3937,-17.89,878.0488,,-4.058511024363,79.5592,-7.8925,4.8717,0.8999,300.0333,0.076194550337,4.3522528022
SZ002005,2022-12-31,-42.9658,-31.372,0.8349,-30.2,62.2708,-0.2122,62.6007,0.3881,4.1238,-33.57,927.596,0.4072,30.375258619726,87.2981,-13.8822,5.7812,1.1577,310.9614,-0.043015054714,6.4688965201
SZ002005,2023-03-31,-49.7622,-23.9664,0.1441,-3.92,62.2191,-0.0242,-1.7001,0.0685,1.1602,-4.11,1313.8686,,17.041195521489,77.5728,-1.7001,1.4465,0.2519,357.2846,-0.356821775366,10.9022879846
SZ002005,2023-06-30,-46.3779,-35.0823,0.3124,-12.93,56.0695,-0.0763,76.4899,0.1466,2.4843,-13.21,1227.8308,0.138,15.254696039228,72.455,-5.3042,3.2103,0.5334,337.4578,-0.177659291167,9.052140983
SZ002005,2023-09-30,-39.6187,-34.6294,0.5233,-20.48,52.564,-0.1167,-8.4947,0.2322,3.7019,-24.68,1162.7907,,11.397215413336,72.9355,-8.4947,5.1366,0.8139,331.7361,-0.103244632006,8.9649953197
SZ002005,2023-12-31,-33.5977,-28.8232,0.8677,-30.77,51.5988,-0.1295,70.5199,0.3488,4.6527,-59.96,1032.1101,0.303,37.988042120365,77.3744,-12.3692,6.9769,1.1316,318.1336,-0.103281555268,8.749262932
SZ002005,2024-03-31,-13.7038,-10.4802,0.2817,-4.22,59.3903,-0.0091,-0.9236,0.0857,1.0056,-4.3,1050.175,,62.53720476852,89.4988,-0.9236,1.5154,0.2634,341.6856,-0.213801778905,17.7090044302
SZ002005,2024-06-30,-12.1936,-11.604,0.6284,-11.06,58.1095,-0.0222,72.4036,0.19,1.8711,-11.63,947.3684,0.1596,69.833860983025,96.2001,-2.2998,3.0976,0.5888,305.7065,-0.36358909095,17.0081395672
SZ002005,2024-09-30,-7.528,-9.0461,1.044,-14.02,50.8092,-0.0282,-3.5906,0.3402,2.925,-15.78,793.6508,,75.123665216841,92.3077,-3.5906,5.314,0.9355,288.6157,-0.226808436509,18.333860448
SZ002005,2024-12-31,-6.3265,-26.8484,1.5782,-69.2,48.8175,-0.113,38.8497,0.4803,4.3357,-100.63,749.5315,0.4525,12.827286110415,83.0316,-16.0171,7.3744,1.3035,276.1795,-0.109945886399,16.7887173357
SZ002005,2025-03-31,-1.7744,0.5322,0.3916,0.36,55.2249,0.0005,0.0684,0.1249,0.9733,0.42,720.5765,,105.213864759487,92.4689,0.0684,1.6297,0.309,291.2621,14.4897,16.189184084
SZ002005,2025-06-30,-8.1912,-4.0202,0.8486,-6.81,58.0926,-0.0071,55.2493,0.2581,1.9659,-4.84,697.4041,0.3743,67.599414420064,91.5611,-1.0785,3.0985,0.6019,299.053,-0.069513517256,16.1749493069
SZ002005,2025-09-30,-10.9169,19.036,1.1759,33.87,53.2418,0.0528,7.6356,0.3973,2.9732,24.42,679.5872,,277.692493078554,90.8112,7.6356,5.0712,0.8877,304.1568,-0.933,16.3604176025
SZ002005,2025-12-31,-10.0236,5.3392,1.7043,12.69,50.9251,0.0202,60.4725,0.5563,4.0392,10.05,647.1328,0.8098,117.110022719798,89.1266,3.0827,7.0692,1.2208,294.8886,-1.9409,16.6363939139
SZ002005,2026-03-31,-9.9495,4.5922,0.3482,2.76,54.5951,0.0035,0.5546,0.1192,0.9597,2.79,755.0336,,677.0841,93.7793,0.5546,1.6485,0.2419,372.0546,-6.0743,11.148174695
