instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920807,2023-03-31,0.5744,-50.3125,31.031707059,926.8795,9.9019,0.1274,0.0971,0.9564,209.0592,1.34,706.4364,0.1299,156.6852,0.0679,-1.0182,,0.9564,0.4305,-30.5635,1.33
BJ920807,2023-06-30,1.3321,-46.5779,26.1524740159,847.4576,7.1237,0.281,0.2124,13.0871,188.7386,2.16,640.5694,0.2854,135.125,0.1051,1.3563,1.4628,1.5302,0.9537,-26.5287,2.23
BJ920807,2023-09-30,1.963,-42.5376,27.5812243196,812.0301,7.5121,0.4397,0.3325,2.5036,180.2524,3.58,614.055,0.4479,137.5446,0.1751,0.8463,,2.5036,1.4979,-24.3431,3.62
BJ920807,2023-12-31,2.7246,-38.6557,29.622925015,800.0,6.1656,0.5959,0.45,14.7579,183.0664,4.07,604.1282,0.6049,132.1295,0.1946,1.4038,3.2048,2.7801,1.9665,-19.2092,4.07
BJ920807,2024-03-31,0.4949,-27.594,29.9631472884,1018.0995,7.8288,0.1176,0.0884,0.6821,228.0213,0.98,765.3061,0.1205,181.8549,0.0491,-3.7609,,0.6821,0.3947,-8.42,0.98
BJ920807,2024-06-30,1.2561,-9.4962,28.6548676363,854.7009,6.3556,0.2833,0.2106,13.5116,194.4054,1.97,635.3689,0.2913,143.3007,0.0951,-0.2894,1.6057,1.3179,0.9259,1.4408,2.01
BJ920807,2024-09-30,1.8116,-23.3658,29.4212774268,838.249,5.7925,0.4364,0.3221,1.8169,188.9565,2.78,618.6984,0.4494,149.0395,0.1342,-0.9165,,1.8169,1.4289,-0.6168,2.8
BJ920807,2024-12-31,2.5996,-38.6032,30.3331686079,801.2464,3.7946,0.6166,0.4493,14.7527,187.7347,2.61,583.8469,0.6115,138.4828,0.1195,-0.6509,3.3966,1.7027,1.9176,-0.241,2.61
BJ920807,2025-03-31,0.5046,-41.6838,28.7573097185,978.2609,4.4582,0.1301,0.092,0.4115,224.9438,0.62,691.7756,0.1253,178.3591,0.0287,-4.2212,,0.4115,0.4001,2.4053,0.62
BJ920807,2025-06-30,1.2553,11.8236,29.3911215077,790.1668,6.6643,0.3232,0.2278,15.2999,186.9353,2.16,556.9307,0.3118,143.392,0.1064,0.153,1.7676,1.5206,0.9629,6.6435,2.18
BJ920807,2025-09-30,1.8202,16.0589,29.5438612541,796.4602,6.3716,0.4748,0.339,2.103,181.757,3.17,568.6605,0.4753,148.3353,0.1558,0.5627,,2.103,1.4855,5.5109,3.18
BJ920807,2025-12-31,2.5648,-15.8421,29.3614658679,778.5467,3.0672,0.6588,0.4624,15.5349,177.2613,2.35,546.4481,0.6405,140.3618,0.1005,2.2065,3.6091,1.4038,2.0309,4.1169,2.34
BJ920807,2026-03-31,0.4657,-174.9339,26.4086769755,950.3696,-3.1292,0.1352,0.0947,-0.2926,201.1623,-0.25,665.6805,0.1342,193.2575,-0.0215,-0.344541683035,,-0.2926,0.4474,6.7601,-0.25
