instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603291,2021-06-30,,,0.3815,,34.6732448388,4.43,103.9801,19.757,,1.4565,1.4565,3.89,1.7311,10.7375,,0.8106,1.597,1254.33855317315,9.1107,222.0577
SH603291,2021-12-31,0.3497,15.7782,0.9081,,33.926171449,11.99,80.3571,13.5491,30.4991,14.013,4.4177,11.3,4.48,13.6126,,1.9834,2.3697,1029.4538,26.57,181.5065
SH603291,2022-03-31,,,0.2993,,30.1325946851,,,,,,,,,5.2545,,,-1.0727,,,
SH603291,2022-06-30,0.1556,9.6151,0.3869,,30.7050626914,3.87,89.4499,13.9213,20.8069,9.3444,1.4979,3.8,2.0123,9.7428,1.0029,0.9,2.486,1156.8123,12.9298,200.0
SH603291,2022-09-30,,,1.2422,,32.069768761,,,,,,,,,10.5767,,,1.9919,,,
SH603291,2022-12-31,0.3455,-7.8159,0.8583,,31.8832570065,9.91,86.5905,11.6192,11.178,3.7413,3.7413,9.44,4.1575,11.287,,1.9174,2.1463,1041.9682,30.9833,187.7543
SH603291,2023-03-31,,69.5621,0.1582,0.0402,29.2105909642,1.24,112.2895,15.3605,26.2863,0.461,0.461,1.07,0.8015,7.0552,,0.3081,2.7777,1339.47162804426,5.8592,292.113
SH603291,2023-06-30,0.1523,36.0122,0.3543,0.1581,34.6346274927,4.41,100.9591,14.674,7.8792,9.7329,1.8273,4.11,1.7829,12.2835,,0.7478,2.6974,1181.8779,12.2666,240.7061
SH603291,2023-09-30,,30.0073,0.5317,0.2577,35.1222944702,6.93,106.5677,15.9681,4.4692,2.9894,2.9894,6.49,2.5336,13.1623,,1.1516,1.9436,1163.02669983371,16.9087,234.4564
SH603291,2023-12-31,0.3165,25.9341,0.7107,0.3886,35.0789792721,10.04,100.3904,16.0983,-2.5213,13.1978,4.524,9.34,3.586,14.5819,,1.6024,2.1284,1137.4408,22.3626,224.663
SH603291,2024-03-31,0.0645,102.535,0.1328,0.0815,33.7762952315,1.95,123.7283,21.9202,-2.4808,0.9423,0.9423,1.93,0.7274,14.6527,,0.3186,0.6044,1395.3488,4.1058,282.4859
SH603291,2024-06-30,0.1368,27.8836,0.2845,0.2022,35.171103013,4.78,116.4672,20.905,-7.8694,11.5457,2.3107,4.82,1.5455,17.0503,0.6947,0.6846,1.4466,1315.7895,8.6104,262.9273
SH603291,2024-09-30,0.2162,22.2874,0.4447,0.3152,33.90695295,7.46,113.6459,19.8873,-4.547,3.624,3.624,7.4,2.3758,16.8625,,1.0979,1.9378,1248.8437,13.5765,245.924
SH603291,2024-12-31,0.3103,-5.4408,0.6368,0.3674,31.9081348419,8.62,102.4532,15.6111,1.1167,14.1815,4.1857,8.44,3.5138,13.6362,1.5994,1.6099,1.8283,1160.1676,23.0605,223.6164
SH603291,2025-03-31,0.0674,-61.4757,0.138,0.0314,28.871813116,0.7,118.8747,15.6958,7.4664,0.3506,0.3506,0.7,0.7571,5.2527,,0.3454,1.6522,1335.3116,5.734,260.5675
SH603291,2025-06-30,0.147,-56.3456,0.3041,0.0883,29.9611073946,2.0,111.8638,15.8284,9.7707,11.6405,0.9877,2.05,1.6091,6.7807,0.7644,0.7714,1.3969,1224.4898,11.372,233.342
SH603291,2025-09-30,0.2188,-52.127,0.4493,0.1509,31.9701179888,3.43,111.6071,17.1918,3.634,1.6899,1.6899,3.46,2.4192,7.7895,,1.1494,2.1988,1234.0037,15.7052,234.9052
SH603291,2025-12-31,0.2935,-32.5679,0.598,0.2478,32.2743102336,5.65,107.8199,15.0176,-3.2853,14.116,2.7596,5.59,3.3389,9.5075,1.5508,1.5801,2.0273,1226.5758,23.9719,227.8337
SH603291,2026-03-31,0.0569,19.0124,0.115,0.0374,34.2835518836,0.82,131.9648,20.7445,-15.0049,0.4214,0.4214,0.81,0.682,7.3549,,0.317,5.108,1581.7223,4.3385,283.9117
