instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920010,2023-03-31,10.7282,-25.0624,13.0820784844,586.3192,6.2338,0.5603,0.1535,0.9542,41.9424,1.49,160.6282,0.2388,8.3891,0.0401,0.3034,,0.9542,2.1458,21.2333,1.5
BJ920010,2023-06-30,16.7356,-6.3998,20.387520313,686.4989,8.9087,1.0391,0.2622,17.8951,51.3362,3.56,173.2268,0.4085,10.7555,0.0964,-0.2013,0.3778,2.3669,3.5063,20.2203,3.69
BJ920010,2023-09-30,11.1717,-11.1972,23.4378963036,737.302,12.2734,1.3596,0.3662,4.4758,55.2373,6.87,198.5878,0.5715,24.1682,0.1887,0.0613,,4.4758,4.888,16.5129,7.02
BJ920010,2023-12-31,32.7617,-24.5995,20.2120680159,655.3796,7.8742,1.9712,0.5493,20.4771,51.095,6.83,182.6299,0.8569,10.9884,0.1823,1.7985,0.8248,4.2905,7.0457,20.0537,6.75
BJ920010,2024-03-31,8.7852,26.3415,13.6994831496,522.0418,6.9075,0.5995,0.1724,1.1892,45.8202,1.87,150.1251,0.2662,10.2445,0.0507,1.7622,,1.1892,1.9642,14.0187,1.85
BJ920010,2024-06-30,12.1418,3.1622,18.2257797331,682.8528,8.8131,0.9186,0.2636,19.3761,62.1118,3.64,195.9504,0.4095,14.8248,0.0994,2.1542,0.4086,2.3053,2.898,4.2812,3.62
BJ920010,2024-09-30,15.375,-14.1904,20.9602076466,741.3509,10.5111,1.3539,0.3642,3.8458,68.9479,5.84,199.4239,0.5523,17.561,0.1619,0.8433,,3.8458,3.916,0.1963,5.75
BJ920010,2024-12-31,25.716,3.0003,20.2445984508,665.0656,8.0797,1.8885,0.5413,21.5133,73.9493,6.92,190.6275,0.8294,13.9991,0.1878,1.1242,0.8515,4.3284,4.8682,0.3805,6.73
BJ920010,2025-03-31,5.8809,-25.8093,14.8519863781,609.3433,5.9437,0.5279,0.1477,0.8889,75.0876,1.31,170.4868,0.2186,15.3038,0.0376,-0.4672,,0.8889,1.1986,-13.778,1.3
BJ920010,2025-06-30,8.0633,-21.8114,17.9830597279,740.7407,7.5483,0.906,0.243,21.4213,94.8267,2.7,198.6755,0.3547,22.3234,0.0778,0.531,0.3897,1.878,1.8982,-8.7099,2.71
BJ920010,2025-09-30,7.406,-28.462,19.4983817806,833.3333,8.2409,1.175,0.324,2.6691,104.9971,4.01,229.7872,0.4803,36.4569,0.1158,-0.2107,,2.6691,2.5715,-8.7545,3.97
BJ920010,2025-12-31,7.8328,-38.62,17.7850449986,811.908,5.7713,1.4873,0.4434,21.1091,92.0881,4.04,242.0494,0.6835,45.9606,0.1153,0.9236,0.7537,2.4679,3.9093,-14.0697,3.99
BJ920010,2026-03-31,1.7567,6.1449,14.1934436831,609.7561,5.8217,0.4891,0.1476,0.8634,65.8617,1.36,184.0114,0.2294,51.2324,0.0399,-1.362,,0.8634,1.3665,8.3692,1.35
