instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688575,2021-03-31,272.9754,,5454.58898899673,85.4634,0.1406,2.6444,4.79,30.8613,15.6687,2.6444,0.1014,0.3011,519.446470716308,0.3297,79.4913,2.9163,4.68,56.4719202056,,1.1322
SH688575,2021-06-30,249.6186,0.3354,-8.4606,27.8396,0.6755,13.3573,9.82,42.4132,16.6642,4.6975,0.2255,0.5073,536.6726,0.7211,72.8038,4.244,6.34,55.3028876601,,2.4724
SH688575,2021-09-30,269.1119,,6.201,20.899,0.8214,8.009,14.27,70.585,18.2675,8.009,0.3866,0.7702,516.35935883407,1.0033,72.9178,3.8252,10.58,56.6511458759,,3.7028
SH688575,2021-12-31,257.6397,0.6806,-1.9771,17.9067,1.2736,20.5982,17.21,99.987,17.306,9.5353,0.5033,1.0341,528.945,1.3973,74.8705,3.6005,13.42,56.844129622,,4.8083
SH688575,2022-03-31,85.2353,0.5214,1276.7571,481.5482,1.0994,16.3007,28.66,0.8493,37.094,16.3007,1.2547,0.772,172.6122,1.0559,15.7115,105.9696,24.99,64.3442155008,,5.7283
SH688575,2022-06-30,87.6254,0.8602,618.8373,326.4619,0.9422,28.7396,36.28,1.486,28.0888,19.9183,1.1578,1.3209,209.2537,2.0542,19.9789,121.1306,32.63,56.1815171445,3.9959,9.0095
SH688575,2022-09-30,94.1652,1.1245,472.0514,265.0556,0.8951,26.1353,45.8,1.9986,28.6257,26.1353,1.5797,1.6445,240.1067,2.8673,29.8481,135.0946,38.48,56.3558615905,,9.0458
SH688575,2022-12-31,91.6777,1.2539,401.1226,237.9548,1.5498,32.8486,51.66,2.1675,25.6615,24.2554,1.8016,2.0111,287.1042,3.9268,25.6626,166.09,41.89,53.9651218005,5.8665,14.0282
SH688575,2023-03-31,141.4872,0.1659,-86.6688,-51.8223,-5.3393,1.8099,3.31,0.2963,10.2643,1.8099,0.1195,0.2662,542.4955,0.6361,43.5372,303.7462,3.25,44.3200879305,,2.0672
SH688575,2023-06-30,195.2066,0.2758,-82.7236,-54.003,-4.8099,15.2329,5.68,0.4969,10.5501,3.1656,0.1996,0.4508,652.6468,0.9221,54.2757,362.2459,6.09,49.3320322108,1.32,3.3164
SH688575,2023-09-30,221.9117,0.3872,-72.9603,-50.6251,-2.0226,6.4272,11.61,0.7034,15.6766,6.4272,0.4263,0.6288,697.314,1.2167,65.6168,383.8499,11.47,53.3683017562,,4.1148
SH688575,2023-12-31,244.3826,0.5121,-72.6682,-48.4243,-0.2621,20.608,14.31,0.9449,13.5989,7.3356,0.4914,0.8248,702.9877,1.4731,63.1291,380.9927,13.87,56.8062873556,2.3998,5.7026
SH688575,2024-03-31,358.2803,0.1125,-17.4246,-34.6477,1.2515,1.4484,2.55,0.2334,12.9694,1.4484,0.0984,0.1684,800.0,0.2512,85.9845,385.6041,2.51,62.3408032057,,1.0467
SH688575,2024-06-30,317.2365,0.2447,37.0484,-10.6923,0.9048,18.6219,6.52,0.501,16.1899,3.8467,0.273,0.3775,735.5946,0.5674,77.7504,359.2814,6.66,62.2604954235,0.8228,2.3151
SH688575,2024-09-30,346.6427,0.3532,-20.3877,-9.7792,1.6488,4.7171,8.3,0.7625,13.8333,4.7171,0.3387,0.543,764.4394,0.7789,77.4838,354.0984,8.24,63.6864227458,,3.4846
SH688575,2024-12-31,336.3543,0.4894,-2.5093,-2.0204,1.9468,22.0216,11.35,1.0416,13.5311,6.1651,0.4773,0.7685,735.5946,1.0703,79.6936,345.6221,10.94,65.2757440611,1.6044,4.5173
SH688575,2025-03-31,352.6646,0.0956,-80.9749,-3.1332,0.5651,0.2458,0.37,0.2076,2.5472,0.2458,0.0187,0.1542,941.4226,0.2552,111.221,433.526,0.37,59.4893086714,,0.8092
SH688575,2025-06-30,398.7594,0.1855,-84.4386,-15.7903,-0.098,19.4793,0.95,0.402,2.9918,0.5626,0.0424,0.3043,970.3504,0.4514,110.817,447.7612,0.98,62.1002269615,0.5079,1.6243
SH688575,2025-09-30,349.8769,0.2974,-71.5163,-7.6869,1.1833,1.296,2.17,0.6506,4.2683,1.296,0.0963,0.4816,907.8682,0.7717,109.2498,415.0015,2.24,61.1975890768,,2.4714
SH688575,2025-12-31,359.892,0.4161,-74.8944,-9.9917,6.1732,23.3004,0.86,0.9087,3.7742,1.5934,0.1196,0.672,865.1766,1.0003,107.0919,396.1704,0.87,64.8428667875,1.0753,3.3616
SH688575,2026-03-31,360.5769,0.0926,66.5226,-4.7838,5.0938,0.4121,0.66,0.2007,4.4549,0.4121,0.031,0.1476,971.9222,0.2496,132.3335,448.4305,0.66,62.2932512431,,0.6801
