instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920128,2021-12-31,,10.9189,2.2139,,23.271227421,11.58,81.2293,81.2384,36.9792,4.778,4.778,11.34,4.4319,5.0574,,1.5748,0.5556,333.138625035314,4.4314,228.6005
BJ920128,2022-06-30,,52.86187706833,1.1597,,21.7340322189,6.11,94.0881,94.2556,24.585012175307,2.4928,2.4928,5.94,1.9131,5.2745,,0.7158,-3.1165,365.440395881846,1.9097,251.4669
BJ920128,2022-12-31,,22.6294,2.1221,0.5008,22.4218313696,12.76,94.194,97.6615,11.3562,4.7317,4.7317,10.44,3.8219,5.5694,,1.3515,-1.0456,376.50020594872,3.6862,266.3707
BJ920128,2023-06-30,,63.0043,0.9941,0.3481,26.7377189571,7.57,103.6568,96.1333,12.7663,3.4148,3.4148,7.31,1.7365,7.6243,,0.6682,0.6268,396.079976022852,1.8724,269.3804
BJ920128,2023-09-30,,76.029547815146,1.4877,0.5908,27.3264785436,,98.3893,93.9817,14.177847313399,5.9039,5.9039,11.81,2.7442,8.425,,1.0375,0.9789,380.520509561649,2.8729,260.241
BJ920128,2023-12-31,,62.5658,1.9723,0.7502,26.9218821524,15.65,104.2209,95.1626,14.2716,7.419,7.419,14.49,3.4542,7.9232,,1.3881,0.9325,377.751485269304,3.783,259.3473
BJ920128,2024-03-31,,15.405092809844,0.4033,0.1725,25.0358059975,,126.9931,98.7275,10.682547756383,1.7649,1.7649,3.23,0.7087,8.1297,,0.3159,-0.4602,421.78075416141,0.9116,284.9003
BJ920128,2024-06-30,,13.1646,0.9144,0.394,24.9627787716,7.33,116.0317,82.3045,7.5153,3.681,3.681,7.09,1.5513,8.0249,,0.6868,0.8109,381.584074520133,2.187,262.085
BJ920128,2024-09-30,,3.9323,1.3589,0.614,25.1246832212,,116.4496,82.4956,6.452,5.6678,5.6678,10.57,2.3186,8.2256,,1.0383,0.3038,378.796351012005,3.2729,260.0405
BJ920128,2024-12-31,0.855,5.7178,1.5134,0.5909,24.5011958667,13.75,118.1917,79.8775,10.6895,16.8664,5.5063,9.15,3.0459,7.5673,,1.1722,0.2375,421.0526,4.5069,307.1148
BJ920128,2025-03-31,0.1522,-9.8017,0.2496,0.1159,23.6659345596,1.78,154.321,105.6214,3.0037,1.0871,1.0871,1.76,0.5832,7.119,,0.2032,-2.1553,591.3272,0.8521,442.9134
BJ920128,2025-06-30,0.3405,-26.295,0.5642,0.2163,23.9971083,3.29,140.5481,92.6069,-1.389,14.8297,2.069,3.42,1.2807,5.9981,1.777,0.4551,-2.2181,528.6344,1.9437,395.5175
BJ920128,2025-09-30,0.4948,-47.6394,0.795,0.2395,23.6382963025,3.64,136.0819,96.4975,-8.4348,2.4307,2.4307,3.77,1.9841,4.7037,,0.6682,-1.7009,545.675,2.798,404.0706
BJ920128,2025-12-31,0.6469,-61.1946,1.0604,0.2293,22.5520379937,3.59,136.7885,96.0128,-13.0454,15.5418,2.2347,3.61,2.6318,3.3771,3.2248,0.8771,-1.5449,556.5002,3.7495,410.4435
BJ920128,2026-03-31,0.142,-80.3715,0.2679,0.0227,20.6510764756,0.34,133.4124,116.219,9.525,0.1531,0.1531,0.34,0.6746,1.2758,,0.2234,0.0147,633.8028,0.7744,402.8648
