instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920469,2023-03-31,1.7195,50.867656972264,21.0841877654,593.227095830176,7.7749,0.2613,,1.1523,231.8393,3.18,344.4317,0.4146,52.3408,0.1093,-2.8512,,1.1523,0.3882,22.71522210181,3.18
BJ920469,2023-06-30,3.4488,-2.6429,20.6322474127,577.772466158856,9.888,0.5261,,2.9141,221.8661,8.62,342.1403,0.858,52.1921,0.2955,-1.0311,,2.9141,0.8113,5.4468,8.22
BJ920469,2023-09-30,5.0051,39.2714,20.5199102113,582.64642796365,11.2603,0.7474,,4.6447,214.7288,12.8,361.2523,1.1221,53.945,0.4215,-1.5441,,4.6447,1.2574,14.7256,10.44
BJ920469,2023-12-31,5.5271,25.1356,23.728714895,541.7607,9.7602,1.0691,0.6645,10.6934,184.9854,17.29,336.7318,1.5855,65.1336,0.5218,-2.752,,5.6963,1.9461,23.9571,12.58
BJ920469,2024-03-31,1.0112,112.5323,15.6533978161,521.7391,10.984,0.2608,0.1725,1.8689,153.8199,4.08,345.092,0.372,89.0032,0.1761,-3.1105,,1.8689,0.5851,50.4378,4.01
BJ920469,2024-06-30,2.1077,41.2609,16.1887364487,500.2779,8.7102,0.5257,0.3598,6.8448,149.1424,7.23,342.4006,0.844,85.4011,0.2435,-1.4193,15.295,2.867,1.2069,60.3634,7.22
BJ920469,2024-09-30,3.0833,6.1751,15.942436896,495.2311,8.1965,0.8269,0.5452,4.2325,155.1813,9.94,326.5207,1.2119,87.5685,0.3334,-0.619,,4.2325,1.7399,45.862,9.62
BJ920469,2024-12-31,6.2635,-36.5358,17.4057478188,467.7755,4.3897,1.1489,0.7696,7.7535,172.5295,7.88,313.3432,1.7705,57.4759,0.2547,-3.259,4.7783,3.1704,2.0866,41.1083,7.71
BJ920469,2025-03-31,1.1064,-68.9227,13.5685897241,649.8195,3.5226,0.1987,0.1385,0.4563,266.5087,1.23,452.9441,0.3584,81.3449,0.0421,-11.2612,,0.4563,0.3377,-3.096,1.25
BJ920469,2025-06-30,2.3075,-80.2125,3.3870523601,686.4989,2.1152,0.3745,0.2622,4.987,287.8618,1.44,480.6409,0.6878,78.0065,0.0482,-16.7199,1.0005,0.516,0.6253,-18.5166,1.46
BJ920469,2025-09-30,3.5842,-106.5364,-0.2474314704,613.9154,-0.5717,0.6296,0.4398,-0.2343,258.6207,-0.66,428.8437,1.1633,75.3306,-0.0218,-0.73158627147,,-0.2343,1.044,-6.2921,-0.67
BJ920469,2025-12-31,2.2249,-379.9539,0.333752694,1074.9477,-26.4998,0.4912,0.3349,-3.1085,385.439,-28.18,732.899,0.9853,161.805,-0.7131,-0.753699543337,1.1784,-8.8751,0.934,-53.6255,-33.18
BJ920469,2026-03-31,0.3194,-352.292,0.0113963448,1327.4336,-19.7534,0.0992,0.0678,-1.3576,384.4511,-5.07,907.2581,0.2565,281.7783,-0.1062,0.020754792097,,-1.3576,0.2341,-55.0091,-5.2
