instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688552,2021-12-31,270.8396,0.5141,-43.2648,3.2243,-0.4815,15.3702,16.4,0.5742,16.3746,8.0702,,0.9841,700.2529,1.3292,94.8867,626.9592,15.64,38.3923503427,14.4248,3.794
SH688552,2022-03-31,,,,,-5.868159528236,,-3.25,,-229.9106,,,0.0279,,,,,-3.25,7.7262021123,,
SH688552,2022-06-30,675.4221,0.1181,,,-1.689054381342,7.3893,-2.04,0.1328,-9.231,-1.1601,-0.0657,0.2228,1524.1321,0.2665,287.5859,1355.4217,-2.13,25.4966079915,3.2618,0.6259
SH688552,2022-09-30,,0.1545,-154.225310148818,-46.841486409899,-1.740502301677,-2.7185,,,-16.6053,-2.7185,-0.1552,0.2965,1747.5728,,,,,25.6516191956,,
SH688552,2022-12-31,286.141174756319,0.5495,20.1437,19.5635,-1.8253,8.4711,,,16.4541,8.4711,0.62,1.0635,655.141,1.258120227914,213.721527987473,,17.62,41.8043541256,,1.684434897083
SH688552,2023-03-31,1155.3273,,36.105306052193,337.8077,11.000924790175,-0.9334,-1.8,3.2096,-33.5537,-0.9334,-0.0675,0.0536,3254.51654104114,0.0779,423.1312,28.0409,-1.82,25.4525415837,,0.2127
SH688552,2023-06-30,275.5243,0.1394,277.545858552803,100.6384,9.5245,4.8441,2.36,11.8118,8.1685,0.8859,0.0875,0.2034,1291.2482,0.6533,208.1888,15.239,1.14,27.9694609802,,0.8646
SH688552,2023-09-30,272.3971,,204.247792042885,114.062,6.9188,1.2491,2.41,16.9557,8.0867,1.2491,0.1214,0.284,1367.69076930693,0.9912,229.0465,15.9238,1.57,27.8283083485,,1.1788
SH688552,2023-12-31,288.3691,0.2834,-34.6622,-23.853,3.0311,7.3113,5.24,25.5711,14.1184,3.1332,0.3038,0.4003,1270.2893,1.2484,135.9825,14.0784,3.84,32.9339314889,,2.6474
SH688552,2024-03-31,1359.5166,0.0086,5.420112363527,-45.9423,-3.945273150146,-0.5199,-0.61,0.01,-58.7059,-0.5199,-0.0479,0.0103,10465.1163,0.0662,827.9669,9000.0,-0.61,1.8157605084,,0.1087
SH688552,2024-06-30,1315.7895,0.0206,-233.3365,-81.7825,-2.378569637473,3.2603,-1.49,0.0243,-59.7866,-1.261,-0.1167,0.025,8737.8641,0.1368,727.5667,7407.4074,-1.52,9.6345347095,1.3379,0.2474
SH688552,2024-09-30,1735.2185,0.0269,-243.2861,-82.9712,-2.830243061682,-1.8725,-2.23,0.0319,-68.0443,-1.8725,-0.1739,0.0329,10037.1747,0.1556,837.2093,8463.9498,-2.28,15.2278825485,,0.3225
SH688552,2024-12-31,932.4009,0.0668,-176.3594,-69.9848,-0.880178162524,2.2141,-2.99,0.0796,-35.9176,-2.4052,-0.232,0.0834,5389.2216,0.3861,460.6526,4522.6131,-3.06,18.5713009218,0.9826,0.7815
SH688552,2025-03-31,150.8296,0.1112,450.480485938178,1201.575,1.4461,1.7775,2.19,0.1376,15.808,1.7775,0.1678,0.1385,809.3525,0.5967,85.2919,654.0698,2.17,27.5484489418,,1.0552
SH688552,2025-06-30,199.3576,0.1635,234.752678281586,688.609,-2.0839,7.041,2.05,0.2028,10.216,1.7127,0.1573,0.201,1100.9174,0.9029,135.257,887.574,2.03,24.8393653318,1.223,1.3308
SH688552,2025-09-30,323.1985,0.1819,163.913676171363,579.0556,-5.0991,1.1776,1.46,0.2249,6.4044,1.1776,0.1112,0.2273,1484.3321,0.8354,176.8868,1200.5336,1.45,23.6044617696,,1.5264
SH688552,2025-12-31,349.0063,0.2456,140.840493338943,271.9628,-0.9425,6.3778,1.24,0.3026,3.9437,0.9555,0.0947,0.3151,1465.798,1.0315,139.2704,1189.6894,1.24,21.4825892979,1.9124,2.5849
SH688552,2026-03-31,1485.1485,0.0161,-106.8616,-84.6504,1.887588796352,-0.1121,-0.15,0.0198,-7.0665,-0.1121,-0.0115,0.0213,5590.0621,0.0606,535.0773,4545.4545,-0.15,20.2805039989,,0.1682
