instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603201,2021-03-31,,,2.8219,,16.0822769981,5.32,,,,,,5.32,,3.6594,,,-0.2897,,,
SH603201,2021-06-30,,,2.7801,,15.3995723409,10.79,62.396,70.2275,,2.9976,2.9976,10.24,2.8848,3.7306,,1.0963,-0.2737,221.372522553178,2.5631,164.1886
SH603201,2021-12-31,1.6715,14.6809,5.4411,,16.1938203649,26.83,64.7342,66.9232,23.5376,25.4565,7.5851,23.67,5.5612,4.7482,,2.2585,0.0456,215.3754,5.3793,159.3978
SH603201,2022-03-31,0.384,21.0124,1.1367,,16.2664445096,4.74,68.0684,80.4793,6.5797,19.8494,1.5915,4.63,1.3222,4.155,2.1385,0.5222,2.2669,234.375,1.1183,172.3478
SH603201,2022-06-30,0.7772,37.8142,2.1886,,15.8810469532,11.12,68.0555,78.5752,2.2441,23.0755,3.9615,10.52,2.6449,5.0285,4.2907,1.061,1.7223,231.6006,2.2908,169.6513
SH603201,2022-09-30,1.0073,32.2018,2.219,1.6715,16.5159341237,17.48,71.0003,75.7342,-7.832,5.7841,5.7841,10.33,3.8028,6.2662,,1.3189,1.4215,268.0433,3.5651,204.7161
SH603201,2022-12-31,1.3162,23.7465,2.8231,2.2587,17.648886308,19.23,71.8821,76.661,-9.6039,24.0834,7.86,13.47,5.0082,6.5,8.1137,1.7513,1.2389,273.5147,4.696,205.5616
SH603201,2023-03-31,0.2541,-3.6503,0.4454,0.3708,19.8940050864,2.1,73.8734,77.7001,-18.2807,1.2021,1.2021,2.08,1.2183,4.8988,,0.3346,2.3278,354.1913,1.1583,268.9779
SH603201,2023-06-30,0.5516,-3.9934,0.9597,0.6363,18.2198315207,4.99,70.8745,65.241,-11.4744,19.7579,2.9212,4.99,2.5397,5.4534,3.707,0.7361,1.7975,326.3234,2.759,244.532
SH603201,2023-09-30,0.8735,1.1,1.5493,1.207,18.8375618635,9.29,70.7566,61.9536,1.1292,5.1162,5.1162,9.17,3.8159,6.2644,,1.1589,1.1247,309.1013,4.3581,232.9795
SH603201,2023-12-31,1.1001,21.6807,1.9302,1.9361,20.1580063207,15.19,72.1544,70.4639,-0.3841,23.727,8.0376,14.23,4.9893,7.9398,7.8873,1.4781,0.7886,327.243,5.109,243.5559
SH603201,2024-03-31,0.2281,64.8819,0.4076,0.4307,21.2518686675,3.15,88.0799,76.1421,4.8922,1.7255,1.7255,3.12,1.0218,7.7006,,0.3147,1.6504,394.5638,1.182,285.9867
SH603201,2024-06-30,0.5131,28.5517,0.9478,0.807,19.7197966446,5.7,83.2909,64.7645,11.6348,18.1905,3.1041,5.85,2.1611,6.2798,4.1382,0.7057,0.883,350.8088,2.7793,255.0659
SH603201,2024-09-30,0.7979,18.5027,1.4296,1.0079,20.6845294464,9.85,79.3884,64.433,4.2808,5.5142,5.5142,9.88,3.401,7.1188,,1.1241,1.6933,338.3883,4.1904,240.1922
SH603201,2024-12-31,1.0614,15.915,1.8707,1.5991,19.893351304,15.68,74.071,64.3443,9.4656,23.9861,8.5628,14.95,4.8602,8.4076,5.79,1.5105,1.2918,339.1747,5.5949,238.3317
SH603201,2025-03-31,0.2187,10.5609,0.3745,0.3393,21.3966299925,3.12,87.4891,76.0971,1.8692,1.8388,1.8388,3.09,1.0287,8.3576,,0.3248,-0.7299,411.5226,1.1827,277.0936
SH603201,2025-06-30,0.4674,22.0146,0.8201,0.7014,21.8888775734,6.59,81.5919,73.269,-3.4015,19.6263,3.6607,6.39,2.2061,7.9321,2.0437,0.6938,1.0176,385.1091,2.4567,259.4408
SH603201,2025-09-30,0.7212,6.8929,1.2659,0.8954,21.7445820007,9.9,80.7344,71.4342,-1.5962,5.4112,5.4112,9.43,3.3443,7.7329,,1.0616,0.91,374.376,3.7797,254.3331
SH603201,2025-12-31,1.0131,-11.8551,1.7396,1.175,23.2826999238,12.62,75.3154,70.1194,1.3578,23.9242,7.2723,12.15,4.7799,7.3115,4.1296,1.5136,1.4557,355.345,5.1341,237.8436
SH603201,2026-03-31,0.2116,-36.2973,0.3562,0.1802,21.9253424229,1.84,81.1542,87.4041,1.1001,1.1132,1.1132,1.84,1.109,5.2661,,0.3186,0.653,425.3308,1.0297,282.4859
