instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603297,2021-03-31,109.569,0.1121,288.8401,39.0375,0.1985,7.4228,8.32,0.1586,69.5024,7.4228,1.084,0.1305,802.8546,0.8214,69.2627,567.4653,8.69,40.8357894159,,1.2994
SH603297,2021-06-30,112.3315,0.2378,157.7839,48.0837,0.2128,21.5468,12.22,0.3367,44.4167,9.9999,1.4807,0.2796,756.9386,1.6024,72.5806,534.6005,11.92,42.7008814129,1.2026,2.48
SH603297,2021-09-30,113.6746,0.3649,130.2789,44.6299,0.3721,12.631,15.94,0.5129,37.4504,12.631,1.9692,0.4318,739.9287,2.3752,72.048,526.4184,15.23,42.8891559367,,3.7475
SH603297,2021-12-31,117.8396,0.5007,61.4508,37.9389,0.6636,26.7515,19.19,0.7106,32.8313,15.2269,2.3625,0.5812,718.9934,3.055,64.7017,506.6141,17.71,42.7884501135,2.4642,5.564
SH603297,2022-03-31,125.5756,0.1215,-55.0364,21.2272,0.0727,3.1231,3.59,0.1691,25.7787,3.1231,0.4876,0.1388,740.7407,0.7167,72.8745,532.2295,3.52,40.3212551532,,1.235
SH603297,2022-06-30,129.2918,0.2281,-16.5824,11.8088,0.6528,17.995,8.94,0.314,33.1381,7.1952,1.2354,0.2744,789.1276,1.3922,78.582,573.2484,8.98,41.1131340952,1.2316,2.2906
SH603297,2022-09-30,137.9804,0.3431,-8.7106,4.6111,0.5945,10.8632,12.93,0.4825,32.6813,10.8632,1.7979,0.3966,786.9426,1.9568,75.679,559.5855,12.54,41.7299218031,,3.5677
SH603297,2022-12-31,136.147,0.4571,6.6923,4.2738,0.7759,25.7709,17.92,0.6465,33.5928,14.5586,2.521,0.5271,787.5738,2.6442,71.8965,556.8445,16.74,42.0854444955,2.2487,5.0072
SH603297,2023-03-31,152.9052,0.0967,-12.3408,-9.959,0.9568,2.3844,3.16,0.1384,25.0968,2.3844,0.4275,0.1112,930.7135,0.5886,83.9709,650.289,2.76,38.6885166274,,1.0718
SH603297,2023-06-30,154.1096,0.2039,-15.1019,-5.1225,0.9001,17.9445,6.78,0.2947,29.6526,6.0362,1.0491,0.2334,882.7857,1.168,79.766,610.7906,6.9,40.2922539472,0.9829,2.2566
SH603297,2023-09-30,149.5265,0.3121,-12.6698,0.4715,0.9386,8.6726,10.16,0.4534,28.4067,8.6726,1.5618,0.3556,865.1073,1.8057,77.1384,595.5007,9.84,39.5618683598,,3.5002
SH603297,2023-12-31,132.3627,0.4265,-15.7281,3.0217,0.9331,22.1029,13.59,0.6226,27.479,11.2178,2.1112,0.4908,844.0797,2.7198,76.3828,578.2204,12.99,38.4077317643,2.1188,4.7131
SH603297,2024-03-31,133.9286,0.1029,-3.6995,14.7428,-0.1069,2.1622,2.42,0.1545,21.063,2.1622,0.4091,0.1175,874.6356,0.672,80.1496,582.5243,2.45,37.710317643,,1.1229
SH603297,2024-06-30,136.6017,0.2039,-14.4295,9.6189,0.4066,16.0632,5.4,0.3082,23.1473,4.7023,0.892,0.2362,882.7857,1.3177,83.5732,584.0363,5.49,38.9278219857,1.0632,2.1538
SH603297,2024-09-30,133.1821,0.3023,-19.4507,6.5393,1.0244,6.3155,7.64,0.454,21.477,6.3155,1.2571,0.3544,893.1525,2.0273,82.7586,594.7137,7.54,39.0747835219,,3.2625
SH603297,2024-12-31,128.7093,0.4062,-11.3574,4.4067,1.2656,20.3944,11.22,0.6104,23.33,9.0521,1.8718,0.4757,886.2629,2.797,77.9457,589.7772,10.77,39.0288590218,2.1983,4.6186
SH603297,2025-03-31,128.9398,0.0952,22.202,1.766,1.119,2.3988,2.83,0.1442,25.2928,2.3988,0.5,0.1118,945.3782,0.698,77.134,624.1331,2.79,40.172499602,,1.1668
SH603297,2025-06-30,129.7578,0.1935,9.1963,2.9544,0.863,17.1005,5.43,0.2952,24.5507,4.7935,0.9741,0.2266,930.2326,1.3872,79.4176,609.7561,5.54,40.328357262,1.0597,2.2665
SH603297,2025-09-30,132.6325,0.2862,7.997,3.5888,0.9541,6.2578,7.49,0.4296,22.3909,6.2578,1.3602,0.3425,943.3962,2.0357,81.0008,628.4916,7.56,40.3184399885,,3.3333
SH603297,2025-12-31,124.3781,0.3975,5.5879,8.2485,1.0362,20.1409,11.05,0.591,22.7566,8.5851,1.9802,0.4833,905.6604,2.8944,76.0906,609.1371,10.68,39.2819656757,2.0128,4.7312
SH603297,2026-03-31,117.8936,0.101,-16.9849,20.1314,0.4328,1.7276,2.22,0.1462,17.4782,1.7276,0.4159,0.1268,891.0891,0.7634,72.2775,615.5951,2.19,36.7566176322,,1.2452
