instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920978,2023-03-31,0.5199,120.269040444775,34.3699895875,487.679769114305,17.5001,0.2545,,3.2108,175.6098,5.59,353.6346,0.3166,173.1102,0.1456,0.1083,,3.2108,0.5125,40.189631226329,5.43
BJ920978,2023-06-30,1.1911,68.8511,33.1428553617,452.341088110248,17.6916,0.5457,,6.9154,166.374,11.9,329.8516,0.6688,151.1208,0.3213,0.1641,,6.9154,1.0819,38.8662,11.23
BJ920978,2023-09-30,1.8443,51.0857,33.3207878045,473.0436489582,17.1934,0.7614,,8.7695,160.8675,17.89,354.6099,0.9173,146.397,0.4481,0.1885,,8.7695,1.6784,30.5093,13.28
BJ920978,2023-12-31,2.569,47.1219,33.1332773949,448.8778,17.3543,1.0687,0.802,24.4352,160.3135,23.22,336.8579,1.3193,140.1323,0.6409,0.4114,,12.2798,2.2456,26.9277,19.35
BJ920978,2024-03-31,0.6526,22.3484,31.1302936742,516.9443,17.3401,0.2258,0.1741,2.9999,172.4138,4.48,398.5828,0.269,137.9099,0.1586,1.0866,,2.9999,0.522,23.4772,4.61
BJ920978,2024-06-30,1.399,19.7278,31.2429663786,486.618,17.4654,0.4783,0.3699,19.0705,166.4201,9.88,376.3328,0.5865,128.6633,0.3426,0.9773,2.2277,6.3589,1.0816,21.2785,10.23
BJ920978,2024-09-30,2.1366,20.331,32.1262161898,474.35,17.0997,0.7393,0.5692,9.2652,161.0306,14.96,365.2103,0.9072,126.369,0.528,1.1528,,9.2652,1.6767,20.99,15.02
BJ920978,2024-12-31,2.838,21.5359,32.6479449499,452.3181,16.6738,1.0377,0.7959,23.247,168.3502,21.63,346.9211,1.3075,126.8499,0.7686,0.9126,4.8695,11.9464,2.1384,26.4967,20.4
BJ920978,2025-03-31,0.7279,42.686,32.8744743237,446.6501,16.7123,0.2642,0.2015,3.2699,176.2977,5.77,340.651,0.3438,123.6434,0.2234,0.2176,,3.2699,0.5105,48.0462,5.59
BJ920978,2025-06-30,1.5547,40.6672,32.1323926023,426.7425,16.9598,0.5704,0.4218,18.3326,157.5217,12.22,315.568,0.7272,115.778,0.4756,0.6831,2.3521,6.929,1.1427,44.8609,12.08
BJ920978,2025-09-30,2.4395,37.717,32.4334749135,412.1508,16.3716,0.9025,0.6551,10.2061,143.1829,18.11,299.169,1.1155,110.6784,0.7251,0.7741,,10.2061,1.8857,43.8418,17.36
BJ920978,2025-12-31,3.2644,25.6613,32.1057040625,416.3775,15.3296,1.2107,0.8646,22.4361,156.3314,23.49,297.3486,1.5472,110.2806,0.9618,0.964,4.6316,11.8644,2.3028,36.6799,22.1
BJ920978,2026-03-31,0.7694,-18.2195,29.2058840978,488.5993,12.6389,0.2792,0.1842,2.4178,164.9863,4.09,322.3496,0.3233,116.9743,0.1819,0.4752,,2.4178,0.5455,8.1373,4.0
