instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002931,2021-03-31,58.6364,17.851,0.2355,4.46,112.0657,0.215,2.6557,0.1635,1.1201,3.97,550.4587,,139.7034,80.35,2.6557,0.8031,0.2418,372.2084,-0.357,32.6206556428
SZ002931,2021-06-30,52.4792,15.5996,0.4912,7.26,112.6972,0.2805,16.5449,0.3407,2.2586,7.08,528.324,1.9991,62.1332,79.6954,4.8226,1.5972,0.5101,352.872,0.0124,30.3341794289
SZ002931,2021-09-30,42.879,14.8058,0.7384,10.13,124.5502,0.4036,6.2591,0.4874,3.3323,9.88,553.9598,,36.0647,81.0251,6.2591,2.1678,0.7348,367.4469,-0.2422,29.4596908301
SZ002931,2021-12-31,31.3018,12.4253,1.0675,11.67,124.7401,0.449,18.696,0.6531,4.405,11.86,551.2173,3.8932,5.1892,81.7253,7.0958,2.886,1.007,357.4975,0.3841,28.1892135071
SZ002931,2022-03-31,2.6827,9.4336,0.2594,2.45,151.95,0.0833,1.3165,0.1395,0.9874,2.41,645.1613,,-45.7358,91.1485,1.3165,0.5923,0.2196,409.8361,-1.3924,24.7409770019
SZ002931,2022-06-30,-5.457,10.3204,0.4985,5.1,149.9375,0.1754,15.2879,0.2682,1.9032,5.06,671.1409,1.8021,-37.4519,94.5776,2.7641,1.2005,0.4266,421.9409,0.8056,24.2830682187
SZ002931,2022-09-30,-14.1339,8.8823,0.6811,6.05,151.6343,0.2079,3.4981,0.3815,2.9457,5.91,707.7326,,-48.4876,91.659,3.4981,1.7806,0.6307,428.0958,2.1879,23.0410008686
SZ002931,2022-12-31,-18.3855,8.2734,0.8543,7.09,156.8901,0.244,19.1108,0.4873,3.9863,6.87,738.7646,3.1226,-45.6566,90.3093,4.2243,2.2946,0.8157,441.3387,2.9304,22.9567067144
SZ002931,2023-03-31,-36.3199,0.7573,0.1572,0.12,170.1323,0.0043,0.0747,0.098,1.0023,0.12,918.3673,,-94.8878,89.7935,0.0747,0.529,0.1806,498.3389,5.7432,19.7790267124
SZ002931,2023-06-30,-33.0309,4.4119,0.316,1.39,161.8268,0.0502,17.7505,0.2018,2.0725,1.38,891.9722,1.2546,-71.3711,86.8516,0.9118,1.1123,0.3813,472.0692,3.7041,20.2758314826
SZ002931,2023-09-30,-31.7677,1.528,0.4448,0.68,165.5325,0.0244,0.4516,0.2857,3.0301,0.67,945.0473,,-88.2624,89.106,0.4516,1.6311,0.5465,494.0531,9.2857,18.8414807814
SZ002931,2023-12-31,-26.2203,-1.6247,0.5874,-0.98,157.3564,-0.0344,16.8058,0.3815,3.6666,-0.92,943.6435,1.7237,-114.4882,98.1836,-0.6277,2.2878,0.7227,498.132,0.167403342504,18.7342931571
SZ002931,2024-03-31,-9.1406,-3.7869,0.1326,-0.5,143.0615,-0.0188,-0.3496,0.0915,0.8737,-0.5,983.6066,,-554.3336,103.0102,-0.3496,0.6291,0.1804,498.8914,-0.133645908605,18.0880489134
SZ002931,2024-06-30,0.8768,0.2889,0.2972,0.09,128.7369,0.0032,18.4245,0.2032,1.8865,0.09,885.8268,0.7283,-93.3935,95.4148,0.0585,1.3982,0.3962,454.316,11.8786,19.5813393828
SZ002931,2024-09-30,7.1506,0.3479,0.4488,0.15,132.8087,0.0058,0.1083,0.3075,2.8582,0.16,878.0488,,-75.604,94.465,0.1083,2.033,0.6059,445.6181,10.3455,19.0582323204
SZ002931,2024-12-31,10.4676,0.9595,0.6245,0.6,126.0284,0.0224,20.1933,0.4246,3.6599,0.6,847.8568,1.5432,165.238748340523,98.3633,0.4053,2.8565,0.8231,437.3709,7.9426,19.7285376718
SZ002931,2025-03-31,18.477,6.6972,0.1408,0.97,128.443,0.0369,0.7128,0.1064,0.8716,0.85,845.8647,,309.528015224179,103.2584,0.7128,0.7007,0.2027,444.0059,-0.6123,21.9629313877
SZ002931,2025-06-30,9.7104,6.104,0.2936,1.72,123.7539,0.0701,22.1744,0.2196,1.761,1.62,819.6721,0.845,2217.6618,102.2147,1.3291,1.4545,0.4125,436.3636,0.8148,22.5075238772
SZ002931,2025-09-30,9.4727,5.7677,0.4351,2.37,126.4815,0.0985,1.904,0.3297,2.6775,2.26,818.9263,,1714.9851,100.8403,1.904,2.1347,0.6213,434.5727,1.0793,22.5535506756
SZ002931,2025-12-31,4.0569,4.5549,0.5805,2.47,130.9091,0.1038,24.0539,0.4365,3.5802,2.39,824.7423,1.3586,393.9894,100.553,1.9742,2.75,0.8125,443.0769,1.9934,23.2011092166
SZ002931,2026-03-31,6.1588,2.5893,0.1343,0.35,127.3165,0.0152,0.3075,0.1149,0.9283,0.35,783.2898,,-58.957,96.9514,0.3075,0.7069,0.2128,422.9323,-2.9769,20.873246897
