instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920946,2023-03-31,0.6316,-10.6455,44.2256998435,670.1415,27.2119,0.2132,0.1343,3.6216,27.7984,4.09,422.1388,0.1483,142.4953,0.1116,0.5192,,3.6216,3.2376,-4.0801,4.01
BJ920946,2023-06-30,1.1961,-20.9054,42.9751210216,720.865,25.3524,0.4002,0.2497,31.7661,30.1912,6.9,449.7751,0.2754,150.4891,0.1886,0.7203,0.8293,6.4402,5.962,-9.6135,7.1
BJ920946,2023-09-30,1.6854,-24.7159,42.8066262281,783.0626,24.5273,0.5438,0.3448,8.4719,28.6247,9.38,496.5061,0.3811,160.1994,0.2557,1.0106,,8.4719,9.4324,-10.7375,9.34
BJ920946,2023-12-31,2.2187,-15.9293,43.0117083559,800.0,23.9505,0.6841,0.45,35.466,25.0353,12.18,526.2389,0.4983,162.2572,0.3307,1.3414,1.5842,10.6382,14.3797,-5.4576,11.84
BJ920946,2024-03-31,0.529,-23.6928,43.8272370654,875.4864,26.4171,0.148,0.1028,2.6929,24.9619,3.02,608.1081,0.1121,170.1323,0.0852,0.5453,,2.6929,3.6055,-21.3971,2.98
BJ920946,2024-06-30,1.0548,-12.1998,43.9652918958,873.7864,25.9822,0.2971,0.206,32.0878,31.4054,6.01,605.8566,0.2248,170.6485,0.1656,0.8517,0.7964,5.3789,5.7315,-14.328,6.12
BJ920946,2024-09-30,1.5306,-14.237,43.5402474367,921.5017,24.1119,0.4195,0.293,7.075,28.0715,7.93,643.6234,0.3178,176.4014,0.2193,1.2437,,7.075,9.6183,-12.7595,7.88
BJ920946,2024-12-31,2.2716,-11.0087,43.5759198122,898.652,23.3941,0.6026,0.4006,36.6527,31.1953,10.69,597.4112,0.4341,158.4786,0.2943,1.3629,1.6139,9.2794,11.5402,-8.892,10.39
BJ920946,2025-03-31,0.5679,-16.9034,45.7275105619,978.2609,24.0687,0.1433,0.092,2.1985,39.1253,2.41,628.053,0.098,158.4786,0.0708,1.2919,,2.1985,2.3003,-8.7955,2.38
BJ920946,2025-06-30,1.096,-0.927,48.5350262032,935.5509,26.8572,0.3112,0.1924,34.1161,38.8853,5.58,578.4062,0.2054,164.2336,0.1641,1.3164,0.8246,5.1599,4.629,-4.1546,5.65
BJ920946,2025-09-30,1.8643,15.5423,47.1545700526,904.8257,26.3065,0.4758,0.2984,7.7136,41.2447,8.51,567.4653,0.3189,144.8265,0.2534,1.2579,,7.7136,6.5463,5.9033,8.37
BJ920946,2025-12-31,2.5702,9.6396,46.5972886068,911.3924,24.9324,0.6289,0.395,38.1833,39.6519,10.75,572.428,0.424,140.0669,0.3227,1.4282,1.8079,9.5421,9.079,2.8747,10.39
BJ920946,2026-03-31,0.7495,65.8667,51.7320836871,823.4218,31.2705,0.1773,0.1093,3.3629,37.9251,3.65,507.6142,0.1172,120.0801,0.1174,1.0601,,3.3629,2.3731,27.6664,3.58
