instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600446,2021-03-31,0.2039,142.321793049584,0.3816,0.0292,26.9386227885,1.29,43.4489,122.8501,56.2645,0.4611,0.4611,1.09,2.0714,2.4319,,0.2708,0.7912,441.3928,0.7326,332.3486
SH600446,2021-06-30,0.4676,-66.0799,0.8772,0.0601,24.7672387097,1.97,45.95,109.4491,25.2805,2.7062,0.9499,1.69,3.9173,2.1827,34.8239,0.6227,-8.7863,384.9444,1.6446,289.0638
SH600446,2021-09-30,0.7438,0.918,1.3728,0.2237,22.9797063096,7.63,46.9663,106.4627,16.5856,3.422,3.422,6.31,5.7488,5.0171,,0.9813,-2.9971,363.0008,2.5361,275.1452
SH600446,2021-12-31,1.1343,-18.9404,2.1472,0.2995,20.3743079053,7.92,37.2571,84.6541,17.7631,5.921,4.2809,7.06,9.6626,4.2417,91.2143,1.4829,-0.5819,317.3764,4.2526,242.7676
SH600446,2022-03-31,0.1873,-295.0383,0.3309,-0.0571,17.6959067057,-1.09,63.5414,117.0656,8.5021,-0.8216,-0.8216,-1.1,1.4164,-4.3714,,0.2381,-0.210382876986,480.5125,0.7688,377.9924
SH600446,2022-06-30,0.4133,23.1046,0.7367,0.074,21.2147293797,2.18,60.9735,117.0579,5.0174,2.8039,1.0567,2.23,2.9521,2.5586,40.6817,0.524,-8.7724,435.519,1.5377,343.5115
SH600446,2022-09-30,0.657,-45.5935,1.1693,0.1217,20.4195094233,3.87,61.481,108.412,4.0224,1.7085,1.7085,3.85,4.3916,2.6241,,0.8316,-6.4766,410.9589,2.4905,324.6753
SH600446,2022-12-31,0.9774,-6.3609,1.6999,0.2806,22.2716225191,7.43,49.582,91.7244,-2.5239,5.7829,3.9573,7.23,7.2607,4.0748,99.9882,1.2735,0.8722,368.3241,3.9248,282.6855
SH600446,2023-03-31,0.193,-51.969162616097,0.3282,-0.0875,15.9285488037,-1.58,64.6924,107.6426,2.8377,-1.2813,-1.2813,-1.59,1.3912,-6.5169,,0.2685,-0.195449886718,466.3212,0.8361,335.1955
SH600446,2023-06-30,0.4073,-27.0091,0.6995,0.0541,21.57347146,1.75,64.2421,110.5855,0.1664,2.6727,0.7566,1.74,2.8019,1.8645,46.688,0.5529,-11.2392,441.9347,1.6277,325.5562
SH600446,2023-09-30,0.6027,-88.9689,1.0721,0.0134,20.2374873326,1.12,64.3608,112.9329,-7.2938,0.1869,0.1869,1.15,4.1951,0.3122,,0.7962,-41.9572,447.9841,2.3908,339.1108
SH600446,2023-12-31,0.9287,36.9621,1.5726,0.3825,23.7562248065,9.69,53.5922,83.2736,-3.9666,7.3839,5.3748,9.46,6.7174,5.8114,102.1399,1.2294,0.4843,387.6386,4.3231,292.8258
SH600446,2024-03-31,0.1631,-36.039139786062,0.2738,-0.1005,17.3170604203,-2.06,72.324,106.0945,-13.8357,-1.4335,-1.4335,-2.08,1.2444,-8.721,,0.2118,-0.192797852587,551.8087,0.8483,424.9292
SH600446,2024-06-30,0.3534,-285.8929,0.594,-0.0999,19.595581744,-2.09,68.5897,99.9667,-13.9356,0.7357,-1.4418,-2.14,2.6243,-4.0271,41.146,0.4603,-0.089971359057,509.3379,1.8006,391.0493
SH600446,2024-09-30,0.5521,-1143.8265,0.8864,-0.1394,19.1671000806,-3.0,67.2294,90.3252,-14.0719,-2.2459,-2.2459,-3.1,4.0161,-3.793,,0.7306,-0.006605572976,489.0418,2.9892,369.5593
SH600446,2024-12-31,0.7506,-150.6159,1.2023,-0.1934,23.2454318213,-5.36,51.1276,75.0954,-24.5595,-0.5872,-3.1667,-5.55,7.0412,-3.8991,88.0401,0.9806,0.164145175058,479.6163,4.7939,367.1222
SH600446,2025-03-31,0.0925,-19.676737043672,0.1395,-0.1032,33.9816326553,-2.64,71.977,131.1189,-52.1267,-1.7789,-1.7789,-2.68,1.2504,-18.7416,,0.1239,-0.039098231228,972.973,0.6864,726.3923
SH600446,2025-06-30,0.2184,51.948299871736,0.3178,-0.04,37.4588077835,-1.07,54.9099,112.7678,-48.547,2.1977,-0.7167,-1.05,3.2781,-3.1344,28.1254,0.2985,-0.036004205182,824.1758,1.5962,603.0151
SH600446,2025-09-30,0.3182,51.028752059303,0.4662,-0.0567,36.4934531449,-1.54,54.7279,120.0694,-49.0802,-0.9972,-0.9972,-1.54,4.9335,-3.0142,,0.4338,-0.016713711762,848.5229,2.2487,622.4066
SH600446,2025-12-31,0.4305,16.828775549315,0.6448,-0.1761,39.2561001543,-4.64,49.798,97.0795,-48.4595,-0.2393,-3.0361,-4.69,7.2292,-6.8517,58.3464,0.5875,0.133445066443,836.2369,3.7083,612.766
SH600446,2026-03-31,0.0857,48.574735829284,0.1252,-0.0509,34.6344376707,-1.37,52.3743,89.3566,-11.3123,-0.9,-0.9,-1.38,1.7184,-10.3667,,0.1235,-0.741356067639,1050.175,1.0072,728.7449
