instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920779,2023-03-31,0.1651,100.4902,71.2555044707,853.613269463276,50.2524,0.1192,,5.0937,89.401,6.22,755.0336,0.1329,545.1242,0.3148,0.4581,,5.0937,1.0067,64.0584,6.03
BJ920779,2023-06-30,0.5625,48.0964,66.8660765387,888.8889,51.5519,0.2188,0.2025,9.6064,58.7295,15.44,822.6691,0.2355,320.0,0.7723,0.7642,,7.5993,3.0649,37.7632,8.18
BJ920779,2023-09-30,0.9282,60.6298,65.8486548331,808.717993823461,49.464,0.3617,,12.2289,56.6596,18.21,746.475,0.3898,290.8856,1.1788,0.792,,12.2289,4.7653,46.8157,13.42
BJ920779,2023-12-31,1.5668,38.1847,65.5805329532,742.4211,50.5486,0.5244,0.4849,20.0667,55.3804,25.07,686.4989,0.5553,229.7677,1.8041,0.827,,17.893,6.5005,22.2347,19.21
BJ920779,2024-03-31,0.2269,5.5631,64.3835409996,1698.1132,49.7244,0.0559,0.053,2.591,94.5776,2.9,1610.0179,0.0585,396.6505,0.2702,0.7737,,2.591,0.9516,6.6839,2.86
BJ920779,2024-06-30,0.6254,-20.4061,62.4296619629,1274.7875,43.5958,0.1493,0.1412,8.5896,77.5294,6.62,1205.6263,0.1564,287.8158,0.6147,0.8273,4.4545,6.217,2.3217,-5.8805,6.95
BJ920779,2024-09-30,0.8489,-18.0202,62.8803087672,1289.3983,46.2877,0.2215,0.2094,9.8069,79.1951,10.64,1218.9616,0.2334,318.0587,0.9664,0.7959,,9.8069,3.4093,-12.3947,11.26
BJ920779,2024-12-31,1.5572,-29.6328,59.6821128682,1186.9436,41.4088,0.3207,0.3033,14.9879,74.7524,14.23,1122.5444,0.3369,231.1842,1.2695,1.0413,9.8592,12.5244,4.8159,-14.1011,14.38
BJ920779,2025-03-31,0.2035,-26.787,64.0710224131,1939.6552,41.5355,0.0491,0.0464,1.8997,124.5158,2.23,1832.9939,0.0521,442.2604,0.1978,0.5129,,1.8997,0.7228,-12.3527,2.2
BJ920779,2025-06-30,0.6237,-16.0516,57.9754517747,1406.25,40.0602,0.1364,0.128,7.8106,97.0612,5.83,1319.6481,0.1463,288.6003,0.3686,1.0349,4.4282,5.163,1.8545,-8.6425,6.1
BJ920779,2025-09-30,0.7581,-28.7658,59.6598894142,1503.3408,38.1466,0.1931,0.1796,6.9142,97.6492,7.92,1398.2393,0.2086,356.1535,0.4917,1.1729,,6.9142,2.765,-13.5633,8.43
BJ920779,2025-12-31,1.3622,-12.8847,58.8066539659,1255.6679,37.6769,0.3123,0.2867,13.3962,89.3478,12.59,1152.7378,0.3312,264.2784,0.79,1.0057,10.3279,10.6944,4.0292,-4.2562,12.8
BJ920779,2026-03-31,0.26,-21.5013,52.6080667112,1636.3636,27.3534,0.062,0.055,1.5077,114.7959,1.8,1451.6129,0.0648,346.1538,0.1109,-0.065,,1.5077,0.784,19.1982,1.78
