instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920786,2021-06-30,,40.03,0.7629,0.2538,23.1349539389,8.83,26.4441,162.8664,30.1134,2.7903,2.7903,8.45,6.8068,11.5712,,0.6964,-0.6407,727.820183693021,1.1052,258.4721
BJ920786,2021-12-31,,138.7265,1.9777,0.3554,20.4591530998,12.21,20.2279,111.5103,21.808,3.7359,3.7359,12.23,17.7972,6.3588,,1.8908,3.1534,574.039399290245,3.2284,190.3956
BJ920786,2022-03-31,,112.036313749492,0.3256,0.1492,30.1708663564,5.01,23.5651,188.7584,-0.86631225624,1.5541,1.5541,4.88,3.8192,15.3718,,0.3478,-1.7137,806.183889029247,0.4768,258.7694
BJ920786,2022-06-30,,32.0889,0.7762,0.3352,28.8810076042,10.91,23.3924,175.8671,8.7455,3.0982,3.0982,10.34,7.6948,14.0551,,0.8232,-0.0681,772.378984946875,1.0235,218.6589
BJ920786,2022-09-30,,55.504522635023,1.1498,0.4139,27.3932934786,13.3,17.985,184.6912,16.076269178493,3.7145,3.7145,12.47,15.0125,11.5682,,1.2076,1.1443,779.396778050781,1.4619,223.584
BJ920786,2022-12-31,,28.5259,1.8622,0.4568,21.3689752217,14.66,17.571,125.3089,8.1431,3.8426,3.8426,14.47,20.4883,7.5573,,1.8743,3.0475,637.3085790445,2.8729,192.0717
BJ920786,2023-03-31,,-22.4511,0.3869,0.1157,21.3111938437,3.06,23.266,151.6939,45.3424,0.9606,0.9606,3.53,3.8683,8.2018,,0.3819,0.1351,763.557626304178,0.5933,235.6638
BJ920786,2023-06-30,,-21.0187,0.8485,0.2647,21.4720673073,8.13,24.7066,140.0887,32.3347,2.2233,2.2233,7.81,7.2855,8.3885,,0.8586,1.2191,678.592403784672,1.2849,209.6436
BJ920786,2023-09-30,,11.3994,1.0977,0.4611,23.1996712349,13.93,22.8992,154.4269,38.9761,3.181,3.181,9.35,11.7908,9.2727,,1.0328,0.3724,716.274008839398,1.7484,261.4253
BJ920786,2023-12-31,0.6159,41.5207,1.6981,0.4849,18.9623676257,16.21,15.1034,106.8884,32.5528,15.7043,4.5753,11.54,23.8357,8.0685,,1.8136,2.2463,584.5105,3.368,198.5002
BJ920786,2024-03-31,0.1096,0.6886,0.256,0.0873,29.7792428022,2.11,25.5203,152.5165,7.2305,0.8656,0.8656,2.09,3.5266,7.7014,,0.3202,-4.4224,821.1679,0.5901,281.0743
BJ920786,2024-06-30,0.2113,-5.3552,0.5164,0.1879,25.5620281551,4.3,22.577,162.4842,-4.4135,14.0993,1.7367,4.43,7.9727,8.3059,0.6339,0.5938,0.544,851.8694,1.1078,303.1324
BJ920786,2024-09-30,0.3286,-83.8181,0.8166,0.056,24.2580700388,1.28,22.1308,159.7444,-5.5162,0.5156,0.5156,1.31,12.2002,1.5881,,0.9551,-3.5932,821.6677,1.6902,282.6929
BJ920786,2024-12-31,0.5717,-109.978,1.4388,-0.0484,16.2406137766,-0.98,18.4661,114.4456,3.2231,12.6764,-0.4358,-1.01,19.4952,-0.7799,1.5434,1.6942,0.146202286099,629.7009,3.1456,212.4897
BJ920786,2025-03-31,0.1661,-75.852,0.4291,0.0211,10.6546757641,1.38,21.7218,89.7398,55.8785,0.2072,0.2072,1.47,4.1433,1.1931,,0.5734,-25.1925,541.8423,1.0029,156.9585
BJ920786,2025-06-30,0.3026,-80.9091,0.7734,0.0359,13.9619943242,2.12,25.7684,105.4111,41.1756,16.5548,0.3584,2.24,6.9853,1.1232,0.7375,1.0502,3.8004,594.8447,1.7076,171.3959
BJ920786,2025-09-30,0.4067,149.4973,1.045,0.1396,16.2714301472,4.99,25.1352,129.7703,24.0112,1.3441,1.3441,5.22,10.7419,3.1951,,1.3334,-1.3427,663.88,2.0806,202.4899
BJ920786,2025-12-31,0.5752,736.959935366027,1.4983,0.2008,15.7940124702,6.55,24.0909,129.9404,1.7464,18.0584,1.8521,6.45,14.9434,3.1823,1.4641,1.7686,1.7632,625.8693,2.7705,203.5508
BJ920786,2026-03-31,0.1573,228.7401,0.3789,0.0693,12.260037417,1.63,19.5224,110.1052,-9.4605,0.7291,0.7291,1.61,4.6101,4.3319,,0.5224,3.2736,572.1551,0.8174,172.2818
