instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920694,2023-03-31,0.5863,69.3201,45.5766559057,355.563319747879,17.4913,0.4395,,4.3592,48.0307,7.87,204.7782,0.4464,153.505,0.3698,0.1827,,4.3592,1.8738,27.5803,7.57
BJ920694,2023-06-30,1.0181,38.3147,49.1088849249,443.8964,16.9167,0.6365,0.4055,14.9729,50.8633,11.07,282.7965,0.5938,176.7999,0.5077,0.5159,,5.8489,3.5389,10.944,7.67
BJ920694,2023-09-30,1.5453,41.7696,47.9290179917,436.35355458736,19.2895,0.9742,,10.0753,57.0716,16.93,277.1505,0.9,174.7234,0.9125,0.4195,,10.0753,4.7309,8.4378,12.97
BJ920694,2023-12-31,2.223,38.5939,46.4747689845,450.5068,18.9374,1.2406,0.7991,20.345,51.6633,21.4,290.1822,1.2206,161.9433,1.2348,0.8159,,11.98,6.9682,9.9336,17.0
BJ920694,2024-03-31,0.3353,-49.7286,48.8994768885,775.1938,11.4608,0.1779,0.1161,1.3153,92.7931,1.9,505.9022,0.1644,268.4163,0.1388,-5.838,,1.3153,0.9699,-23.2766,1.88
BJ920694,2024-06-30,0.774,-28.1826,46.3802571531,674.4099,12.6381,0.4065,0.2669,12.0003,87.9336,4.85,442.8044,0.3866,232.5581,0.3581,-2.0155,1.2961,3.2773,2.047,-3.8692,4.92
BJ920694,2024-09-30,1.0937,-17.4982,48.3560171365,677.5408,17.3115,0.6074,0.3985,6.6433,85.7333,9.75,444.5176,0.5672,246.8684,0.7395,-0.3013,,6.6433,3.1493,-8.0718,9.61
BJ920694,2024-12-31,1.4009,-18.1192,48.8495938611,685.0618,17.2589,0.7994,0.5255,17.3512,84.7218,13.13,450.3378,0.7642,256.9777,1.011,0.5701,2.3935,8.4346,4.2492,-10.1558,12.74
BJ920694,2025-03-31,0.3164,117.1636,50.7227783904,623.7006,16.7253,0.2197,0.1443,2.3195,88.845,3.71,409.6495,0.2199,284.4501,0.3018,-0.1294,,2.3195,1.013,48.8087,3.64
BJ920694,2025-06-30,0.566,45.7284,52.4495733515,643.7768,14.8761,0.4388,0.2796,13.1586,97.9112,6.23,410.2097,0.4287,318.0212,0.4042,0.1281,1.2491,3.9825,1.8384,23.8053,6.18
BJ920694,2025-09-30,1.0274,1.8004,48.4071163965,605.6528,13.784,0.7261,0.4458,6.0144,100.4016,9.0,371.8496,0.658,262.7993,0.583,0.0692,,6.0144,2.6892,27.8527,8.74
BJ920694,2025-12-31,1.364,-13.4971,48.5326351344,626.7409,12.6077,0.9664,0.5744,17.8009,80.8553,10.55,372.5166,0.8304,263.9296,0.6773,1.057,1.8738,7.1872,4.4524,18.4149,10.14
BJ920694,2026-03-31,0.321,7.4098,51.0334303554,633.8028,18.5147,0.2587,0.142,2.5964,72.9986,3.71,347.8933,0.1981,280.3738,0.2508,1.0905,,2.5964,1.2329,-2.9707,3.64
