instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920826,2023-03-31,0.6418,-216.5447,15.7516363812,408.3485,-5.1798,0.3482,0.2204,-1.1558,32.3578,-1.62,258.4721,0.3128,140.2306,-0.0511,0.319725489216,,-1.1558,2.7814,28.6863,-1.64
BJ920826,2023-06-30,1.5901,-31.0236,18.6342485082,354.6798,4.1325,0.8218,0.5075,10.7609,37.2332,2.95,219.0314,0.7355,113.2004,0.0794,6.0772,5.7482,2.089,4.8344,28.7858,3.08
BJ920826,2023-09-30,2.6156,-0.4135,19.8943322252,343.2931,7.4308,1.2748,0.7865,5.6726,30.3483,8.23,211.7979,1.1511,103.2268,0.2274,4.4107,,5.6726,8.8967,32.1249,8.52
BJ920826,2023-12-31,3.916,8.2311,19.2845106652,329.6401,7.1234,1.8386,1.0921,16.8507,29.8569,11.02,195.8012,1.5528,91.9305,0.2973,4.1476,4.1636,7.6833,12.0575,34.7517,10.9
BJ920826,2024-03-31,1.2616,250.918582761362,18.0910314119,395.4306,7.1109,0.4197,0.2276,1.5757,35.6295,2.33,214.4389,0.328,71.338,0.0644,-1.6527,,1.5757,2.526,10.1683,2.3
BJ920826,2024-06-30,2.7517,108.4577,17.8077128039,346.754,8.0217,0.9587,0.5191,14.3356,33.5183,5.89,187.7543,0.7545,65.4141,0.1384,-0.6062,1.2496,4.0541,5.3702,7.3896,6.03
BJ920826,2024-09-30,4.3667,17.1023,17.7414411368,334.7799,8.0873,1.4573,0.8065,6.1968,37.2594,9.31,185.2741,1.182,61.8316,0.2225,0.2181,,6.1968,7.2465,7.596,9.36
BJ920826,2024-12-31,6.4295,17.8011,17.7395446325,320.4558,7.6957,2.0809,1.1234,19.8195,35.4837,12.38,173.0021,1.6056,55.9919,0.2926,0.8933,2.6517,8.2739,10.1455,9.041,11.97
BJ920826,2025-03-31,1.2037,16.6267,17.4063511148,353.3569,6.7799,0.456,0.2547,1.6828,37.9027,2.56,197.3684,0.3687,74.7695,0.0627,-1.2133,,1.6828,2.3745,22.3199,2.53
BJ920826,2025-06-30,2.3053,2.6651,17.5886175673,352.9412,7.3937,0.9031,0.51,15.3444,39.1543,5.76,199.3135,0.7565,78.0809,0.1421,-0.2838,1.3103,3.5525,4.5972,11.3851,5.64
BJ920826,2025-09-30,3.7022,10.3685,18.3562451727,321.0846,7.6763,1.4739,0.8409,6.0302,41.6018,10.03,183.1875,1.2344,72.9296,0.2456,0.1573,,6.0302,6.4901,16.2776,9.5
BJ920826,2025-12-31,4.7671,10.4546,18.6319782395,308.4304,7.2032,2.0229,1.1672,20.7376,42.0816,13.11,177.9623,1.7212,75.5176,0.3232,0.4871,3.0244,7.7853,8.5548,18.0057,12.47
BJ920826,2026-03-31,0.8724,-1.6687,17.3254331857,349.3789,5.7413,0.4248,0.2576,1.4727,45.6505,2.46,211.8644,0.3856,103.1637,0.0617,0.4,,1.4727,1.9715,16.1208,2.43
