instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688306,2021-03-31,,0.1844,,,3.7533,0.9665,,,5.2071,0.9665,0.0375,1.2746,488.0694,,,,6.64,16.2929926223,,
SH688306,2021-06-30,262.2378,0.364,199.404612968083,88.3089,2.2237,1.1859,7.77,0.5948,3.1645,1.1859,0.044,2.4551,494.5055,0.6864,20.633,302.6227,7.75,18.3311758019,,8.7239
SH688306,2021-09-30,296.906403060597,0.4891,215.825314802696,57.967,-0.1458,1.5077,,,3.0111,1.5077,0.0565,3.3335,552.0343,0.909377491414,25.511797604404,,10.07,18.3776037877,,10.583338900172
SH688306,2021-12-31,330.2752,0.6095,180.208693001721,26.8509,0.9871,1.2677,8.65,0.9762,2.0173,1.2677,0.0469,4.2881,590.6481,1.09,26.8849,368.7769,9.03,18.3586863129,,13.3904
SH688306,2022-03-31,341.9453,,-1.0434,-24.3822,-2.3885,0.6829,6.99,0.1711,6.8142,0.6829,0.0278,0.4185,754.784188799874,0.2632,38.8333,526.0082,1.78,21.0903628113,,2.3176
SH688306,2022-06-30,425.7332,0.2197,14.4606,-32.9632,-3.6567,5.401,3.85,0.3276,5.4032,1.0522,0.0377,0.7125,819.299,0.4228,48.937,549.4505,2.4,22.2376291893,,3.6782
SH688306,2022-09-30,423.9284,,24.3281,-21.779,-3.3745,1.4154,4.47,0.5075,4.786,1.4154,0.0527,1.1156,796.526209232412,0.6369,47.136,532.0197,3.33,22.310461481,,5.7281
SH688306,2022-12-31,389.063,0.4859,-3.5547,-6.7518,-5.5147,5.286,2.66,0.7349,2.0865,0.866,0.0339,1.6193,740.8932,0.9253,58.042,489.8626,2.13,21.3942834467,,6.2024
SH688306,2023-03-31,956.4293,0.0445,-235.2399,-56.4717,0.415697827747,-0.9256,-2.31,0.0645,-21.1714,-0.9256,-0.0376,0.1109,2022.4719,0.0941,156.3586,1395.3488,-2.34,13.9637316092,,0.5756
SH688306,2023-06-30,456.9688,0.2018,-156.1039,15.9803,0.068580295015,4.2096,-1.3,0.2977,-2.6137,-0.5149,-0.0212,0.4975,891.9722,0.3939,75.5699,604.6355,-1.29,21.8308636888,2.8624,2.3819
SH688306,2023-09-30,438.6677,0.3059,-237.2472,11.7068,0.080331292985,-1.7531,-4.55,0.4502,-5.8802,-1.7531,-0.0723,0.7742,882.6414,0.6155,74.1473,599.7335,-4.64,20.9658892919,,3.6414
SH688306,2023-12-31,396.7379,0.4207,-603.81,5.0338,0.121552477362,0.7525,-10.81,0.6268,-10.0081,-4.0683,-0.1708,1.0998,855.7167,0.9074,68.8034,574.3459,-11.27,16.7109622606,6.0634,5.2323
SH688306,2024-03-31,423.7288,0.094,15.923410494034,119.45,-0.155107726943,-0.7816,-2.14,0.1445,-8.2177,-0.7816,-0.032,0.2687,957.4468,0.2124,63.9477,622.8374,-2.19,13.3754706038,,1.4074
SH688306,2024-06-30,377.6752,0.2173,-16.913458887331,12.6049,0.176001253758,4.3465,-1.7,0.3311,-2.9398,-0.6388,-0.0268,0.6282,828.3479,0.4766,52.3713,543.6424,-1.75,17.6908296343,3.2797,3.437
SH688306,2024-09-30,423.995,0.3067,45.081381512125,4.1423,0.034498963868,-1.0061,-2.73,0.4725,-3.262,-1.0061,-0.0418,0.8844,880.3391,0.6368,52.5957,571.4286,-2.82,19.0032385024,,5.1335
SH688306,2024-12-31,297.0542,0.5416,103.977354704459,27.0031,23.9967,5.7527,0.46,0.8448,0.2127,0.1211,0.0046,1.4861,664.6972,1.2119,58.2373,426.1364,0.47,19.2260430739,5.1787,6.1816
SH688306,2025-03-31,613.4969,0.0705,21.192765566831,-31.1953,-0.016381034099,-0.6462,-1.71,0.1136,-9.1579,-0.6462,-0.0246,0.1871,1276.5957,0.1467,116.4446,792.2535,-1.71,24.6586063206,,0.7729
SH688306,2025-06-30,380.8718,0.2094,8.647900906674,-7.8622,0.029332509126,5.3312,-1.54,0.3313,-2.6918,-0.5358,-0.0226,0.5729,859.5989,0.4726,76.0135,543.3142,-1.51,20.0511187004,1.5012,2.368
SH688306,2025-09-30,409.5253,0.3056,-11.423144630821,-4.0937,0.005493060048,-1.0486,-3.04,0.4834,-3.612,-1.0486,-0.0444,0.8458,883.5079,0.6593,82.4151,558.5436,-3.0,20.2869934971,,3.2761
SH688306,2025-12-31,293.5181,0.545,110.087,-3.8257,6.7627,6.9117,0.68,0.8875,0.4647,0.252,0.0097,1.4205,660.5505,1.2265,61.9675,405.6338,0.66,21.9489455958,3.7666,5.8095
SH688306,2026-03-31,382.6531,0.1002,-13.73257467869,43.0144,0.029525841244,-0.7351,-1.89,0.1648,-7.3005,-0.7351,-0.028,0.2619,898.2036,0.2352,64.3547,546.1165,-1.96,18.0744252283,,1.3985
