instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920057,2023-03-31,1.9724,63.9882,20.358548932,652.266158182593,6.7112,0.1792,,0.9074,252.3129,2.23,502.2321,0.3207,45.6297,0.0753,-1.522,,0.9074,0.3567,-17.1056,1.95
BJ920057,2023-06-30,4.8983,4.7527,19.5113909657,549.1153,4.7604,0.4285,0.3278,9.0803,211.9892,3.67,420.07,0.7685,36.7474,0.1289,-2.2948,,1.5289,0.8491,-2.5937,3.29
BJ920057,2023-09-30,7.0473,-17.6256,18.8289328012,548.437236459798,4.0952,0.6369,,1.9219,214.4219,4.64,423.9284,1.1654,38.3125,0.1689,-3.1753,,1.9219,1.2592,3.3265,4.28
BJ920057,2023-12-31,11.0738,-26.5433,18.9085902284,548.279,3.9947,0.8608,0.6566,10.2946,215.0795,5.95,418.2156,1.5569,32.5092,0.2213,-2.0558,,2.5186,1.6738,-1.2096,5.55
BJ920057,2024-03-31,1.6185,-60.8929,19.4739135435,925.9259,3.4659,0.1278,0.0972,0.3388,342.9878,0.74,704.2254,0.2124,55.607,0.0295,-5.8788,,0.3388,0.2624,-24.2763,0.73
BJ920057,2024-06-30,5.4544,-69.9886,17.1324564995,610.5834,1.509,0.3881,0.2948,9.0528,235.6946,0.97,463.798,0.6421,33.0009,0.0387,-4.9566,2.1276,0.4497,0.7637,-5.3228,0.97
BJ920057,2024-09-30,7.0194,-72.0683,17.3885557378,626.4501,1.2455,0.5652,0.431,0.5367,235.1507,1.18,477.707,0.9484,38.4648,0.0472,-5.5776,,0.5367,1.1482,-8.1625,1.18
BJ920057,2024-12-31,11.7558,-111.2079,17.0771490123,600.6006,-0.4573,0.7838,0.5994,8.1623,218.8051,-0.63,459.3008,1.3754,30.6232,-0.0248,-0.060010900726,4.3663,-0.2664,1.6453,-2.0862,-0.64
BJ920057,2025-03-31,1.8078,-124.5536,13.6203866606,829.4931,-0.7239,0.1423,0.1085,-0.0795,297.7175,-0.19,632.4666,0.2563,49.7843,-0.0072,-0.383783802794,,-0.0795,0.3023,17.5641,-0.19
BJ920057,2025-06-30,7.8152,0.9403,13.1951762252,459.6527,1.0126,0.5037,0.3916,8.5265,173.4605,1.0,357.3556,0.9832,23.032,0.039,-16.291,3.0034,0.3761,1.0377,50.4267,0.99
BJ920057,2025-09-30,10.7141,-4.6275,11.8759467945,468.181,0.7972,0.7412,0.5767,0.4385,164.5639,1.15,364.2742,1.4383,25.2004,0.045,-26.5639,,0.4385,1.6407,49.0143,1.14
BJ920057,2025-12-31,18.8324,302.413379944993,12.1471735566,427.7058,0.5899,1.0729,0.8417,8.7698,165.5629,1.28,335.5392,2.1671,19.116,0.0502,-22.2747,6.756,0.4602,2.1744,56.8917,1.27
BJ920057,2026-03-31,2.7454,238.762671970994,12.2237544586,619.4081,0.6498,0.1821,0.1453,0.097,263.6976,0.25,494.2339,0.3902,32.7821,0.01,-54.5815,,0.097,0.3413,54.582,0.25
