instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600804,2021-03-31,-68.8776,1.6759,0.0959,257.8797,0.1983,53.7038,938.4776,1.1834,2.92,-12.3103,0.349,33.373466452,2.88,12.1095,0.1983,0.0174,2.2793,,2.1318,39.4858
SH600804,2021-06-30,209.7973,1.8759,0.1779,274.6414,54.7812,95.9555,1011.8044,1.4442,71.32,-24.8234,0.6554,34.3577205604,52.44,0.3743,8.1565,0.6984,4.4668,0.6251,46.6792,40.2973
SH600804,2021-09-30,-38.0323,1.9485,0.2903,240.406,9.3903,138.5656,930.0723,2.2219,74.31,-18.8339,1.1231,31.6775392965,54.16,0.1849,9.3903,0.7424,6.6743,,31.6314,40.4537
SH600804,2021-12-31,-1331.4671,1.8837,0.3706,342.9225,44.7862,191.1121,971.3977,3.5357,-267.65,-24.5857,1.0498,32.0494083257,-85.04,-0.005869984824,-14.4166,-0.8061,10.6382,1.1851,-34.62,33.8403
SH600804,2022-03-31,676.3241,1.6179,0.098,392.3278,2.2902,55.6273,918.3673,0.6471,13.65,-24.9105,0.2294,21.7567064925,12.73,-0.7038,2.2902,0.117,2.4194,,22.04,37.1993
SH600804,2022-06-30,-93.9776,6.6868,0.2001,320.3987,74.7072,26.9188,899.5502,1.3525,4.79,-19.6349,0.5618,21.7417614146,4.72,0.5957,0.7795,0.0363,4.5456,0.4989,3.498,39.5987
SH600804,2022-09-30,-96.6044,6.3364,0.2994,334.0344,0.4408,42.611,901.8036,2.1028,3.27,-21.2692,0.8083,21.7128524625,3.25,0.2979,0.4408,0.0218,7.358,,1.3642,36.6948
SH600804,2022-12-31,57.912558242873,14.0291,0.4394,329.0977,59.8163,25.661,819.299,3.4119,-37.25,-6.2469,1.0939,18.664711952,-42.81,-0.131612796601,-6.4616,-0.2875,10.3793,1.2111,-12.8598,34.6844
SH600804,2023-03-31,-84.5493,25.1404,0.1269,216.4502,0.4072,3.5799,709.2199,1.0004,3.36,6.2285,0.4158,24.6325591227,3.29,-1.1533,0.4072,0.0181,2.2124,,3.2057,40.6798
SH600804,2023-06-30,43.8255,20.2138,0.2495,218.4201,62.6145,8.9048,721.4429,1.9005,8.69,3.913,0.8241,25.4405828827,8.45,0.9084,1.2431,0.0523,3.9513,0.6051,4.8416,45.5546
SH600804,2023-09-30,145.4941,20.8509,0.3477,224.6069,1.2184,12.9491,776.5315,2.6792,8.87,-3.7787,1.2021,26.0740194124,8.56,-0.9934,1.2184,0.0535,5.1622,,3.4806,52.3033
SH600804,2023-12-31,79.464077437175,22.6078,0.3588,267.2209,59.248,15.9237,1003.3445,2.8911,-8.88,-29.6597,1.3472,29.3151673185,-8.94,0.025048053522,-1.4596,-0.063,5.451,0.8481,-4.007,66.0429
SH600804,2024-03-31,-527.3353,1.9225,0.0705,293.5421,-1.8194,46.8143,1276.5957,0.6477,-13.74,-46.4452,0.3066,6.4847912064,-15.69,-0.149714046507,-1.8194,-0.0772,0.906,,-25.5792,99.3377
SH600804,2024-06-30,-411.3285,20.3535,0.1318,310.2913,59.7818,8.8437,1365.7056,1.318,-30.91,-48.0903,0.5801,10.7249618416,-39.15,-0.007976998838,-3.885,-0.1628,1.7959,0.3192,-29.0375,100.2283
SH600804,2024-09-30,-556.5098,21.083,0.1953,315.0158,-5.9509,12.8065,1382.4885,2.1125,-49.61,-46.4881,0.8571,11.9117131936,-70.67,-0.023246894175,-5.9509,-0.2442,2.6482,,-29.6934,101.956
SH600804,2024-12-31,-848.740429894832,15.5914,0.2589,370.6373,47.5288,23.0896,1390.4983,4.6927,-154.62,-27.9869,0.9713,9.2127539382,-5859.64,-0.062369846383,-12.2498,-0.5426,2.4653,0.6593,-47.9176,146.0269
SH600804,2025-03-31,11.680953133025,34.038,0.0529,523.5602,-1.5482,2.6441,1701.3233,,0.0,-22.1951,0.1719,6.6250027895,,0.045550819318,-1.5482,-0.069,0.3841,,-29.3583,234.314
SH600804,2025-06-30,22.124240205964,129.6737,0.0392,1405.1522,-2.9118,1.3881,4591.8367,,0.0,-69.1672,0.1281,33.8474812496,,0.002091780732,-2.9118,-0.1276,0.3261,,-73.8118,551.9779
SH600804,2025-12-31,14.271760440978,104.1727,0.0815,1242.236,-11.9259,3.4558,4417.1779,,0.0,-70.1052,0.2898,16.0606659397,,0.049821280481,-11.9259,-0.4628,0.5989,,-136.7178,601.102
