instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002618,2021-03-31,-1114.46851527056,293.5421,0.0073,808.6253,-3.2462,0.3066,12328.7671,0.0142,-6.3,-72.4436,0.1113,-90.9373763031,-6.48,-0.731975622648,-3.2462,-0.1019,1.8487,,-443.0135,48.6829
SZ002618,2021-06-30,-9087.9151,270.4733,0.0162,737.7049,53.9449,0.6655,11111.1111,0.0282,-11.81,-79.3378,0.244,-84.4509745749,-9.68,-0.717497961237,-6.022,-0.1863,3.6195,0.024,-366.9872,49.7306
SZ002618,2021-09-30,-40.166254388687,206.2801,0.0289,619.977,-10.279,1.3089,9342.5606,0.0519,-20.66,-79.5968,0.4355,-87.2557302948,-17.39,-0.458374506087,-10.279,-0.3128,4.1848,,-347.4586,64.5192
SZ002618,2021-12-31,72.733226615557,106.1196,0.0688,356.6475,51.8283,3.3924,5232.5581,0.1257,-27.48,138.5757,1.0094,-68.2924996771,-23.69,-0.154048003653,-13.5573,-0.4036,4.5417,0.1024,-190.2428,79.2655
SZ002618,2022-03-31,10.844393637818,222.7171,0.0035,1836.7347,-3.0999,0.4041,25714.2857,0.0063,-5.48,-54.4503,0.049,-141.7966270894,-5.64,0.910077260413,-3.0999,-0.0909,0.1199,,-867.1224,750.6255
SZ002618,2022-06-30,2.724199835496,226.4436,0.0088,1490.0662,-6.2626,0.7949,20454.5455,0.0159,-11.24,-49.3086,0.1208,-96.9169620474,-11.82,0.41792015572,-6.2626,-0.1813,0.3202,,-704.241,562.1487
SZ002618,2022-12-31,3.226227381875,251.8011,0.0157,1545.0644,-14.1877,1.4297,22929.9363,0.0297,-25.96,-78.7193,0.233,-93.4204421122,-29.35,-0.308298963123,-14.1877,-0.3915,0.6194,,-867.1221,581.2076
SZ002618,2023-06-30,5.461841253925,378.7082,,4851.752,-6.4271,0.4753,72779.8654870881,0.0054,-13.72,-73.921,0.0371,-347.0076858534,-14.63,-2.527187002857,-6.4271,-0.1714,0.1055,,-2552.9224,1706.1611
SZ002618,2023-12-31,-45.232442564155,188.383,,2812.5,-22.8813,1.911,53905.0973619726,0.0166,-53.79,-61.2371,0.128,-241.773269541,-73.19,-0.581367787802,-22.8813,-0.5673,0.3096,,-3241.3673,1162.7907
SZ002618,2024-06-30,18.195098810144,468.3841,,2589.9281,-5.8581,0.3843,62048.4474863987,0.01,-19.85,5.2811,0.0695,55.1490935024,-22.02,-2.307289386417,-5.8581,-0.1402,0.1454,,-1983.6563,1237.9642
SZ002618,2024-12-31,-4.68800546737,78.4092,,1417.3228,-29.6871,4.5913,44595.7355875381,0.0376,-123.55,3.3133,0.254,65.5451512745,-318.71,-1.190776403524,-29.6871,-0.5939,0.7091,,-3284.4987,507.6858
SZ002618,2025-06-30,-1680.25536525293,78.0572,,2848.1013,-247.7343,2.306,37256.3182974677,,0.0,2.8151,0.0632,77.1881082651,,-0.287705254414,-247.7343,-2.4956,1.5851,,-34347.2486,113.5575
