instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920642,2023-03-31,0.4506,-62.5742,35.3487344893,1038.0623,5.0699,0.15,0.0867,0.4416,203.8043,1.03,600.0,0.1546,199.7337,0.0209,-5.8341,,0.4416,0.4416,0.0691,1.02
BJ920642,2023-06-30,1.0968,102.8682,38.7073125616,859.5989,9.8704,0.3689,0.2094,13.2874,202.4747,4.36,487.9371,0.3888,164.1138,0.0964,-1.595,0.7256,2.1135,0.889,24.7134,4.89
BJ920642,2023-09-30,1.8534,-71.5288,34.6967332901,928.4732,4.7573,0.5173,0.2908,1.4174,230.1202,3.26,521.9408,0.5424,145.6782,0.0644,-0.967,,1.4174,1.1733,1.2036,3.69
BJ920642,2023-12-31,2.543,-53.6869,31.0808937099,940.4389,8.1099,0.6785,0.3828,15.5965,190.2648,6.05,530.5822,0.7067,141.5651,0.1474,3.4389,1.2242,3.1158,1.8921,0.3903,6.52
BJ920642,2024-03-31,0.5478,-440.901,10.6598749822,1497.5042,-26.0064,0.118,0.0601,-1.6248,349.2433,-2.94,762.7119,0.1115,164.2935,-0.0711,-1.321234137156,,-1.6248,0.2577,-33.5413,-3.02
BJ920642,2024-06-30,1.3209,-173.5718,24.0653436416,1120.0996,-9.4837,0.3099,0.1607,13.1689,264.667,-2.73,580.8325,0.3057,136.2707,-0.0709,-0.379725582776,0.4662,-1.5515,0.6801,-23.4283,-2.82
BJ920642,2024-09-30,1.902,-311.8007,20.5863357568,1097.561,-12.356,0.489,0.246,-3.2159,264.3172,-5.37,552.1472,0.463,141.9558,-0.1363,-0.199358729953,,-3.2159,1.0215,-18.4533,-5.76
BJ920642,2024-12-31,2.6042,-115.8453,20.5860408059,1040.4624,-1.4535,0.6715,0.346,15.8453,223.1728,-0.65,536.1132,0.644,138.2382,-0.0234,-0.027204992449,1.0048,-0.5124,1.6131,-11.5881,-0.63
BJ920642,2025-03-31,0.3783,79.758490055288,30.3667421139,1287.5536,-7.2709,0.141,0.0699,-0.5178,273.4731,-0.59,638.2979,0.1258,237.9064,-0.0228,-0.317343605059,,-0.5178,0.3291,14.4116,-0.59
BJ920642,2025-06-30,0.6927,-3.31723458066,28.8819959016,1397.5155,-15.5263,0.2647,0.1288,17.6562,306.1745,-2.84,680.0151,0.232,259.8528,-0.0875,-0.148554822382,0.3644,-2.0857,0.5879,-24.5853,-2.94
BJ920642,2025-09-30,0.8946,-30.523150069721,26.5643367456,1658.4767,-28.2488,0.3346,0.1628,-4.8511,369.2055,-7.09,806.9337,0.292,301.8109,-0.1993,-0.200123340556,,-4.8511,0.7313,-36.0768,-7.25
BJ920642,2025-12-31,1.178,-2090.008513391,22.6699362266,1769.9115,-44.3255,0.4285,0.2034,13.237,389.021,-14.84,840.14,0.3705,305.6027,-0.385,-0.188482660656,0.5697,-9.6736,0.9254,-45.9533,-15.75
BJ920642,2026-03-31,0.2919,570.128816978171,6.965695593,2059.4966,32.2381,0.0997,0.0437,1.4533,413.6029,3.08,902.7081,0.0761,308.3248,0.0545,3.8495,,1.4533,0.2176,-45.9986,3.03
