instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000836,2021-03-31,-310.901888596886,198.5002,0.0543,880.6262,-2.0285,0.4534,1657.4586,0.11,-2.05,8.4218,0.1022,-3.5165154583,-4.41,-0.708549479617,-2.0285,-0.044,0.2101,,-37.4618,428.3674
SZ000836,2021-06-30,-1268.3523,134.5493,0.1978,478.9782,18.6672,1.3378,910.0101,0.3888,-3.99,9.834,0.3758,7.6933449284,-3.92,-0.312370428111,-1.9085,-0.0406,0.7151,0.6956,-9.5661,251.713
SZ000836,2021-09-30,-1374.6201,110.7829,0.3577,412.0879,-1.6873,2.4372,754.8225,0.7241,-3.71,27.7863,0.6552,10.1022121957,-3.69,-0.151110194188,-1.6873,-0.0381,1.1725,,-4.8219,230.2772
SZ000836,2021-12-31,-51.7604,97.0717,0.5411,357.4975,19.1957,3.7086,665.3114,1.0615,0.5,35.8731,1.007,14.0355484624,0.49,-23.1988,0.2965,0.0066,1.7935,1.7995,0.5541,200.7248
SZ000836,2022-03-31,106.310897271526,157.1503,0.1046,477.4536,0.1341,0.5727,860.4207,0.2046,0.25,98.5482,0.1885,19.3481351043,0.25,-7.6998,0.1341,0.003,0.2999,,1.2931,300.1
SZ000836,2022-06-30,122.543239724625,151.5662,0.2244,451.9207,19.9305,1.1876,802.139,0.4424,0.84,19.2816,0.3983,17.7923664103,0.84,-0.7078,0.4192,0.0096,0.649,0.7483,1.9035,277.3498
SZ000836,2022-09-30,134.684179938304,162.1816,0.3231,479.1482,0.5986,1.6648,835.6546,0.6448,1.22,-6.5822,0.5635,18.0586547831,1.21,-2.3482,0.5986,0.0141,0.9212,,1.9137,293.096
SZ000836,2022-12-31,93.8824,104.6907,0.4862,428.8267,21.2426,3.4387,740.436,0.9792,0.95,-6.9212,0.8395,17.6121956559,0.99,-1.8058,0.5482,0.0127,1.3289,1.653,1.1541,270.9007
SZ000836,2023-03-31,-634.0325,208.5264,0.0546,1005.5866,-0.7065,0.4316,1648.3516,0.1138,-1.52,-46.2052,0.0895,32.2270992221,-1.53,-0.501918973636,-0.7065,-0.0161,0.1457,,-12.8369,617.7076
SZ000836,2023-06-30,-405.5251,155.2929,0.1732,641.254,20.8998,1.1591,1039.261,0.3666,-2.83,-21.0884,0.2807,6.8058484157,-2.91,-0.31336978227,-1.2847,-0.0294,0.4712,0.6376,-7.37,382.0034
SZ000836,2023-09-30,-418.8691,162.3767,0.2622,637.093,-1.9888,1.6628,1029.7483,0.556,-4.5,-18.6313,0.4238,10.6394764249,-4.58,0.117537830452,-1.9888,-0.0451,0.7084,,-7.4993,381.1406
SZ000836,2023-12-31,-1565.7678,235.448,0.1124,1934.4438,16.9052,1.529,3202.847,0.244,-19.45,-77.6109,0.1861,-10.7923520346,-21.88,0.413736658145,-9.0116,-0.1863,0.3838,0.4024,-75.5587,937.9885
SZ000836,2024-03-31,-7.622587308321,435.4136,0.0229,2356.0209,-1.3443,0.2067,3930.131,0.0522,-3.28,-62.661,0.0382,36.842493074,-3.34,0.10898771938,-1.3443,-0.0273,0.1252,,-58.2295,718.8498
SZ000836,2024-06-30,17.736311566964,439.9902,0.0382,2808.1123,-3.3935,0.4091,4712.0419,0.0881,-8.13,-80.6361,0.0641,23.5480889965,-8.38,-0.044278272978,-3.3935,-0.0672,0.204,,-86.9742,882.3529
SZ000836,2024-12-31,-47.97684626415,571.066,0.0629,3415.5598,-15.4964,0.6304,5723.3704,0.1532,-37.29,-50.469,0.1054,31.6981047374,-43.87,-0.326794007387,-15.4964,-0.281,0.3118,,-230.1742,1154.5863
SZ000836,2025-06-30,33.196118220613,560.9224,,3461.5385,-2.4822,0.3209,5762.90470036878,0.0848,-7.25,-27.407,0.052,30.5703083603,-7.52,0.156316763129,-2.4822,-0.0442,0.1398,,-78.7064,1287.5536
SZ000836,2025-12-31,-52.445055370224,384.2459,,2330.0971,-31.4389,0.9369,4058.33098081769,0.3031,-100.49,14.9098,0.1545,28.3016911631,-208.74,-0.026332783571,-31.4389,-0.4244,0.4313,,-302.4471,834.6858
