instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688403,2021-03-31,,,,,7.9547,,,,4.3179,,,0.27,,,,,,22.7134837655,,
SH688403,2021-06-30,97.3763,0.2003,,,2.288,31.2348,4.68,0.8844,16.3948,3.2111,,0.2929,898.652,1.8485,77.9491,203.5278,4.5,28.474393017,0.2812,2.3092
SH688403,2021-09-30,,,,,1.8711,,,,16.4404,,,1.0018,,,,,,29.7472348287,,
SH688403,2021-12-31,94.8267,0.4201,3603.55349012984,28.5613,2.1052,36.1054,10.71,1.8335,17.6346,6.8854,0.2101,0.6275,856.9388,3.7964,74.695,196.3458,10.07,29.6194006707,0.5981,4.8196
SH688403,2022-03-31,106.0196,0.107,630.4157,49.3417,3.9074,30.3629,3.43,0.4269,21.1186,2.1436,0.0728,0.1623,841.1215,0.8489,63.1402,210.8222,3.37,30.144686646,0.1552,1.4254
SH688403,2022-06-30,109.005,0.2124,57.2752,28.776,3.4123,3.9995,6.41,0.9553,20.0231,3.9995,0.1385,0.3203,847.4576,1.6513,59.7669,188.4225,6.2,30.6996041143,,3.0117
SH688403,2022-09-30,108.7569,0.2665,51.2691,21.9952,3.4591,4.4454,8.81,0.7863,20.3854,4.4454,0.1705,0.3281,1013.1332,2.4826,56.2254,343.3804,4.97,30.3863895581,,4.8021
SH688403,2022-12-31,101.135,0.3591,26.3022,18.0914,3.392,30.2962,9.19,1.1451,18.8607,5.5458,0.2123,0.4373,1002.5063,3.5596,54.4209,314.383,6.1,28.7202602221,0.5853,6.6151
SH688403,2023-03-31,95.057,0.0754,-45.9348,4.7847,1.8175,0.8193,0.9,0.2232,10.8964,0.8193,0.0315,0.0827,1193.634,0.9468,45.8879,403.2258,0.9,20.4494189964,,1.9613
SH688403,2023-06-30,90.2346,0.1726,-11.3109,20.6038,1.2312,30.5109,2.78,0.5386,14.7245,2.5169,0.0983,0.1889,1042.8737,1.9948,51.7673,334.1998,2.74,24.0065233869,0.3046,3.4771
SH688403,2023-09-30,88.4579,0.2725,-0.1694,28.2477,1.4321,4.2096,4.76,0.9604,15.8684,4.2096,0.1702,0.2997,990.8257,3.0523,49.7082,281.1329,4.63,25.9553441591,,5.4317
SH688403,2023-12-31,87.4891,0.3646,10.5854,31.782,1.7933,34.7514,6.49,1.3545,15.827,5.4496,0.2348,0.4103,987.3834,4.1148,49.4472,265.7807,6.26,26.4490529084,0.5978,7.2805
SH688403,2024-03-31,86.7721,0.0868,0.099,30.626,4.3719,0.7177,0.85,0.4882,8.35,0.7177,0.0315,0.1015,1036.8664,1.0372,61.8089,184.3507,0.85,19.1869484975,,1.4561
SH688403,2024-06-30,84.2421,0.1818,-27.2622,20.9028,3.4145,33.7301,1.93,0.8932,8.8586,1.5651,0.0715,0.2184,990.099,2.1367,63.0672,201.5226,1.96,19.8969420848,0.2755,2.8541
SH688403,2024-09-30,85.698,0.2628,-29.0228,19.5169,2.8996,2.2175,3.23,0.9544,9.4237,2.2175,0.1203,0.3412,1027.3973,3.1506,62.3528,282.9003,3.21,21.0971109231,,4.3302
SH688403,2024-12-31,80.5549,0.3667,-18.4814,21.2168,3.135,34.0404,5.12,1.3266,10.6437,3.4798,0.1907,0.474,981.7289,4.469,60.6806,271.3704,4.99,21.7950814333,0.5906,5.9327
SH688403,2025-03-31,96.4217,0.081,54.1682,18.8,3.703,0.8704,1.26,0.227,10.8359,0.8704,0.0484,0.1162,1111.1111,0.9334,64.7482,396.4758,1.25,23.9555625797,,1.39
SH688403,2025-06-30,80.2711,0.1863,60.9352,28.5817,4.0247,36.0312,2.94,0.5199,11.0876,2.0405,0.1146,0.2693,966.1836,2.2424,58.9237,346.2204,2.97,23.5304285761,0.324,3.0548
SH688403,2025-09-30,85.8615,0.2746,23.2089,21.0533,3.8362,2.5655,3.73,0.7978,9.5916,2.5655,0.1448,0.3881,983.2484,3.1446,61.9977,338.4307,3.58,22.6171622783,,4.355
SH688403,2025-12-31,76.3812,0.3768,-3.1506,18.7949,4.4753,40.2237,4.68,1.1133,8.6774,3.1742,0.1781,0.5283,955.414,4.7132,63.9647,323.363,4.36,21.7449296716,0.6601,5.6281
SH688403,2026-03-31,87.9078,0.0829,-131.5403,9.7025,0.200309419983,-0.2537,-0.36,0.2498,-3.1154,-0.2537,-0.0137,0.1085,1085.6454,1.0238,76.4201,360.2882,-0.32,14.5030530694,,1.1777
