instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603267,2021-03-31,73.7826,0.1822,198.8323,115.8115,-0.7845,6.5149,8.09,0.2144,36.8001,6.5149,0.942,0.2197,493.9627,1.2198,163.9046,419.7761,7.77,54.6589052615,,0.5491
SH603267,2021-06-30,76.6741,0.3632,121.2453,80.5591,-0.0375,15.5405,16.3,0.4271,36.3229,12.1759,1.9552,0.454,495.5947,2.3476,173.2435,421.447,15.54,54.2561530787,4.8354,1.039
SH603267,2021-09-30,87.3758,0.5246,105.2121,64.83,-0.0822,16.3793,22.95,0.62,34.9421,16.3793,2.8265,0.6573,514.6778,3.0901,184.2123,435.4839,20.97,53.0848229747,,1.4657
SH603267,2021-12-31,97.2158,0.6422,70.0865,41.3562,0.6444,22.3335,28.17,0.7579,34.4029,19.1045,3.5573,0.815,560.573,3.7031,146.795,474.9967,24.98,51.506118351,7.2319,2.4524
SH603267,2022-03-31,133.8887,0.1576,18.7223,18.6319,-0.8045,5.6342,7.52,0.1863,36.8281,5.6342,1.1139,0.2042,571.066,0.6722,163.8449,483.0918,7.24,56.7522402529,,0.5493
SH603267,2022-06-30,142.3713,0.3,6.902,11.2625,0.1383,13.0667,13.65,0.3526,34.8994,9.8118,2.0901,0.395,600.0,1.2643,181.0319,510.4935,12.99,54.9529587328,3.2302,0.9943
SH603267,2022-09-30,168.9401,0.4114,1.7293,3.3442,-0.0084,13.0586,18.49,0.485,34.3961,13.0586,2.8754,0.5397,656.2956,1.5982,201.99,556.701,17.24,54.1057632194,,1.3367
SH603267,2022-12-31,156.7808,0.5176,-2.8514,4.1236,0.4451,18.4829,21.98,0.618,32.0983,15.0351,3.456,0.6831,695.5178,2.2962,173.4856,582.5243,20.09,50.1474770815,5.4676,2.0751
SH603267,2023-03-31,305.1882,0.0813,-61.2536,-38.058,-1.9264,1.8696,2.5,0.0979,23.037,1.8696,0.4316,0.107,1107.0111,0.2949,290.4163,919.3054,2.47,49.9110681874,,0.3099
SH603267,2023-06-30,251.3966,0.1823,-54.534,-29.59,0.0892,7.9274,5.42,0.2187,22.5357,4.0803,0.9515,0.2405,987.3834,0.716,276.0736,823.0453,5.39,46.465137867,1.9727,0.652
SH603267,2023-09-30,277.7492,0.2512,-63.4312,-31.5712,-0.1624,4.6619,6.01,0.3024,18.3815,4.6619,1.0528,0.3253,1074.8408,0.9721,297.2586,892.8571,5.93,43.6598425504,,0.9083
SH603267,2023-12-31,267.9568,0.3145,-66.3458,-33.025,1.7137,9.5271,6.65,0.3798,16.129,5.0857,1.1645,0.409,1144.6741,1.3435,273.577,947.8673,6.52,40.5107392246,3.1802,1.3159
SH603267,2024-03-31,291.5452,0.0817,-27.7868,-1.4362,-0.519,1.3949,1.72,0.0999,16.8782,1.3949,0.3121,0.102,1101.5912,0.3087,276.8379,900.9009,1.71,41.5572552329,,0.3251
SH603267,2024-06-30,285.9867,0.1608,-45.5546,-15.0324,0.8444,7.7198,2.86,0.1972,14.4404,2.3846,0.5186,0.1988,1119.403,0.6294,296.3451,912.7789,2.86,38.5110846878,1.4929,0.6074
SH603267,2024-09-30,296.6381,0.2261,-47.8647,-12.1903,1.4562,2.5426,3.04,0.2776,10.9137,2.5426,0.5495,0.2784,1194.1619,0.9102,308.642,972.6225,3.03,36.3480312353,,0.8748
SH603267,2024-12-31,295.3967,0.2864,-43.121,-10.9819,2.9829,8.8119,3.67,0.3524,10.3058,3.0128,0.6653,0.3547,1256.9832,1.2187,284.4051,1021.5664,3.63,34.2888592381,2.7157,1.2658
SH603267,2025-03-31,262.2378,0.0903,-16.8885,8.6699,-0.998,1.152,1.41,0.1123,12.9085,1.152,0.2605,0.1094,996.6777,0.3432,245.3653,801.4248,1.4,41.8573025377,,0.3668
SH603267,2025-06-30,253.2358,0.1933,52.9647,22.2748,0.7084,9.4177,4.26,0.2401,18.0648,3.3878,0.796,0.2363,931.195,0.7108,239.3935,749.6876,4.2,45.7281473832,1.955,0.7519
SH603267,2025-09-30,273.8337,0.2712,74.109,22.2652,-0.0517,4.0914,5.14,0.3367,15.5414,4.0914,0.9599,0.3307,995.5752,0.986,266.7984,801.9008,5.06,45.4889671129,,1.012
SH603267,2025-12-31,284.203,0.3428,62.0863,20.2751,0.635,11.388,5.77,0.4252,13.8884,4.6458,1.0784,0.4144,1050.175,1.2667,251.9597,846.6604,5.65,44.3886235042,3.0691,1.4288
SH603267,2026-03-31,322.4651,0.0775,57.8195,-11.9758,-1.5384,1.8147,2.15,0.0957,23.1438,1.8147,0.4112,0.0918,1161.2903,0.2791,304.0541,940.4389,2.13,46.5142338528,,0.296
