instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920735,2023-03-31,0.5942,52.8298,81.9334370015,503.0743,17.4848,0.2456,0.1789,3.0454,56.9404,3.85,366.4495,0.2199,151.4642,0.492,0.5262,,3.0454,1.5806,25.4092,3.77
BJ920735,2023-06-30,1.1064,41.6684,82.183224865,508.6183,19.8367,0.4955,0.3539,19.5828,59.4727,8.48,363.2694,0.4291,162.6898,0.9183,0.7723,2.4356,6.8509,3.0266,16.9377,8.25
BJ920735,2023-09-30,1.615,20.4222,81.9263216646,532.8597,16.0052,0.7198,0.5067,7.7872,61.1856,9.93,375.1042,0.6174,167.1827,1.0795,0.5917,,7.7872,4.4128,12.2468,9.47
BJ920735,2023-12-31,2.2339,14.4205,81.8701227615,546.4481,19.4559,0.9366,0.6588,24.341,62.5804,15.73,384.369,0.8031,161.1531,1.7635,0.6831,4.8068,11.9553,5.7526,11.678,14.55
BJ920735,2024-03-31,0.5882,10.4537,83.2139851278,499.7224,16.8999,0.2646,0.1801,3.0165,64.996,3.67,340.1361,0.2171,153.0092,0.4531,0.3947,,3.0165,1.3847,14.2765,3.6
BJ920735,2024-06-30,1.0556,11.5644,84.5860781525,495.0495,18.5428,0.5549,0.3636,19.188,65.9365,8.19,324.3828,0.4438,170.5191,1.0249,0.4384,3.1243,6.5493,2.7299,19.3492,8.01
BJ920735,2024-09-30,1.6513,36.427,84.3677190643,510.7832,17.656,0.8343,0.5286,8.7596,64.4884,11.62,323.6246,0.6554,163.5075,1.4734,0.7482,,8.7596,4.1868,23.6712,11.04
BJ920735,2024-12-31,2.0221,28.2647,84.5614478801,526.1619,20.3789,1.1029,0.6842,24.8377,62.1236,17.32,326.4122,0.8455,178.0327,2.2629,0.6572,5.8832,12.784,5.7949,22.4556,16.0
BJ920735,2025-03-31,0.4737,30.9943,85.9919342528,497.5124,18.2065,0.3246,0.1809,3.2351,57.9972,4.11,277.2643,0.2259,189.9937,0.5938,0.335,,3.2351,1.5518,21.5934,4.03
BJ920735,2025-06-30,1.2112,21.9361,83.8316722698,484.9138,18.6418,0.6591,0.3712,19.1807,58.2204,8.56,273.0997,0.4614,148.6129,0.8335,0.298,3.5045,6.7814,3.0917,21.2881,8.37
BJ920735,2025-09-30,1.7074,37.8577,84.0960253996,494.5055,19.97,0.9789,0.546,10.3837,57.1477,13.64,275.8198,0.6817,158.1352,1.3547,0.686,,10.3837,4.7246,21.8834,12.93
BJ920735,2025-12-31,2.2213,33.8708,84.0776305085,502.9338,22.3991,1.283,0.7158,27.192,56.4325,19.74,280.5924,0.8768,162.0673,2.0196,0.6612,3.5532,15.0805,6.3793,21.7965,18.13
BJ920735,2026-03-31,0.5845,19.5305,83.0023778184,493.1507,18.8705,0.3278,0.1825,3.3575,57.4309,4.16,274.5577,0.2244,153.9778,0.4732,0.6274,,3.3575,1.5671,15.3246,4.22
