instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920091,2023-06-30,0.4886,104.4761,30.7210570185,658.6169,15.354,0.3379,0.2733,4.4091,120.6192,8.0,532.702,0.5095,368.3995,0.3975,0.9603,,4.4091,1.4923,42.7154,7.69
BJ920091,2023-09-30,0.696,-22.69565494441,30.646929824,708.8475,15.8601,0.4708,0.3809,6.4473,129.6394,11.04,573.4919,0.6881,387.931,0.5642,1.2994,,6.4473,2.0827,-19.725051567864,10.46
BJ920091,2023-12-31,1.1387,26.3492,31.0467878064,594.55,18.6626,0.7504,0.6055,12.2228,118.1955,19.43,479.7441,1.0334,316.15,1.0432,0.9025,,12.2228,3.0458,4.6916,17.71
BJ920091,2024-03-31,0.1394,-70.126641758828,23.9494503884,1438.58238307924,8.6836,0.0787,,0.536,291.2621,0.86,1143.5832,0.0905,645.6241,0.047,8.6564,,0.536,0.309,-59.669168180448,0.86
BJ920091,2024-06-30,0.7334,12.9411,29.3427971816,606.472039628677,17.127,0.3868,,5.1648,129.7204,7.42,465.3568,0.424,245.4322,0.4489,1.1379,,5.1648,1.3876,1.2498,7.15
BJ920091,2024-09-30,0.6815,-23.6941,31.5876202524,776.898912981693,14.178,0.4391,,4.8158,174.6104,7.19,614.8941,0.4919,396.1849,0.4305,0.4085,,4.8158,1.5463,-14.6413,6.94
BJ920091,2024-12-31,1.4457,-11.0928,33.9441272977,558.733856360974,16.281,0.8106,,10.1384,145.9854,14.66,444.1155,0.8871,249.0143,0.9274,0.1807,,10.1384,2.466,1.9128,13.65
BJ920091,2025-03-31,0.1474,-133.4595,21.1229237674,1553.42494889293,-3.0121,0.0729,,-0.1772,429.7994,-0.21,1234.5679,0.0757,610.5834,-0.0157,0.103051965858,,-0.1772,0.2094,-3.5382,-0.21
BJ920091,2025-06-30,0.9518,-21.7052,24.0275915622,588.656827270328,12.6713,0.3814,,3.9073,168.24,5.01,471.9455,0.3921,189.1154,0.3515,2.516,,3.9073,1.0699,5.8255,4.89
BJ920091,2025-09-30,1.1902,59.8908,28.5341152796,643.592361165756,17.6513,0.5199,,7.2894,179.271,9.61,519.3306,0.5383,226.8526,0.6883,1.874,,7.2894,1.5061,28.4288,9.16
BJ920091,2025-12-31,1.5237,-11.7489,30.9443980327,737.5538,15.9234,0.5872,0.4881,13.147,187.862,10.99,613.079,0.5982,236.267,0.6187,1.7791,,6.8696,1.9163,-9.7673,8.02
BJ920091,2026-03-31,0.1704,-594.344177674743,8.6685670111,2486.1878,-23.9311,0.0422,0.0362,-0.8698,518.4332,-1.0,2132.7014,0.0419,528.169,-0.0776,-0.894006170667,,-0.8698,0.1736,-17.8016,-1.01
