instrument,datetime,revenue_growth,net_margin,inventory_turn_days,ar_turnover,roe,asset_turn_days,profit_growth,ar_turn_days,roa,inventory_turnover,ocf_to_np,gross_margin
SZ301638,2026-03-31,77.790191376726,7.5055836675,281.646317656533,0.611910094107,0.69,1363.20629200362,654.194491960847,147.080430387969,0.4955248036,0.31954971309,-0.532109708379,33.2929736045
SZ301638,2025-12-31,18.516589005776,8.8112421124,144.044126019966,4.478272588952,7.46,687.894827628187,10.431501708309,80.388139142786,4.6112385688,2.499234157942,0.239991528473,28.5592268045
SZ301638,2025-09-30,31.877415823388,5.7057551257,404.210263723556,1.974674693791,1.97,1182.6339770502,464.761277114936,136.731382059519,1.3026463926,0.667969183941,-0.04750925765,33.7668149112
SZ301638,2025-06-30,,0.9931474539,439.866223225423,1.084451133595,0.16,1370.96383758403,,165.982582731315,0.13039479,0.409215326151,-0.226289355386,33.1754584991
SZ301638,2025-03-31,,1.7869620499,,,0.13,,,,,,-0.693080681378,41.693186469
SZ301638,2024-12-31,43.813113780039,9.4332677792,176.658018216912,3.374864101192,7.44,673.752985264166,51.100610981097,106.670961913058,5.0403879089,2.03783560822,0.22405795568,30.0614997098
SZ301638,2024-09-30,,-2.0459463985,,,,,,,,,-0.206490838233,33.9563394874
SZ301638,2023-12-31,-25.531447577852,8.9134209598,213.715657398862,2.039900119281,6.95,786.908579913418,-42.221960791141,176.479228858954,4.0777691684,1.684481167087,0.588991629985,32.654472716
SZ301638,2022-12-31,,11.4885971947,122.425476597563,2.72985780677,17.92,,,131.875000634541,16.9817221289,2.940564415227,0.090234845833,30.5921091877
