instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600406,2021-03-31,0.076,150.9176,0.1346,0.046,22.0530586054,0.59,336.1972,202.1563,27.0181,0.3352,0.3352,0.58,0.2677,4.3239,,0.1063,-5.4672,1184.2105,0.4452,846.6604
SH600406,2021-06-30,0.227,32.6236,0.406,0.3543,27.378691749,5.3,236.3445,140.9333,21.807,9.5985,3.047,5.39,0.7616,13.2743,1.6757,0.3198,-0.8164,792.9515,1.2772,562.8518
SH600406,2021-09-30,0.3441,24.0071,0.6256,0.6133,28.3781177826,9.13,227.0434,146.0249,15.5927,4.9258,4.9258,8.98,1.1892,14.6405,,0.4805,-0.3951,784.6556,1.849,561.9147
SH600406,2021-12-31,0.6116,15.948,1.1025,1.0897,26.878222718,15.7,165.9751,91.0539,10.1516,14.8898,8.3082,14.85,2.169,14.2482,4.5567,0.8529,0.7729,588.62,3.9537,422.0893
SH600406,2022-03-31,0.0807,84.0614,0.1411,0.0702,23.4030766597,0.93,310.7735,173.6446,16.9518,0.5598,0.5598,0.98,0.2896,6.8051,,0.1141,-3.5368,1115.2416,0.5183,788.7818
SH600406,2022-06-30,0.2313,14.6836,0.4018,0.3366,27.3668798548,5.45,230.179,129.655,10.2578,11.0117,3.2942,5.55,0.782,13.8071,1.799,0.326,0.2549,778.2101,1.3883,552.1472
SH600406,2022-09-30,0.3598,14.4558,0.6189,0.5815,28.2712987469,9.39,220.8408,130.2837,10.2649,5.5874,5.5874,9.23,1.2226,15.197,,0.5037,0.5119,750.4169,2.0724,536.0334
SH600406,2022-12-31,0.6269,14.2638,1.0903,1.0314,27.0436595216,16.09,164.6618,85.1487,10.417,16.4789,9.0063,15.18,2.1863,14.7446,4.9817,0.868,1.2687,574.2543,4.2279,414.7465
SH600406,2023-03-31,0.0823,35.6867,0.1356,0.0794,27.1085796364,1.23,323.392,177.4098,7.6501,0.7183,0.7183,1.22,0.2783,8.5774,,0.1126,-3.8163,1093.5601,0.5073,799.2895
SH600406,2023-06-30,0.244,17.5455,0.4015,0.3298,28.6080562368,5.76,231.5113,122.691,11.8085,12.2806,3.6318,5.88,0.7775,14.5156,2.0352,0.3332,0.0066,737.7049,1.4671,540.2161
SH600406,2023-09-30,0.3733,13.1723,0.6173,0.5484,29.2941468502,9.57,223.2697,126.9573,11.5205,5.7669,5.7669,9.41,1.2093,15.4221,,0.5068,0.4625,723.2789,2.1267,532.7545
SH600406,2023-12-31,0.6338,10.794,1.0774,0.9523,26.7971710733,16.08,171.5266,86.242,10.1312,15.9508,8.8864,15.22,2.0988,14.8333,5.6669,0.8359,1.496,568.0025,4.1743,430.6735
SH600406,2024-03-31,0.091,13.7165,0.152,0.0752,24.6528041247,1.26,297.1278,163.1617,24.2705,0.7267,0.7267,1.25,0.3029,7.8489,,0.1167,-1.4897,989.011,0.5516,771.2082
SH600406,2024-06-30,0.2409,8.3189,0.4064,0.3572,28.9262389272,5.68,238.5054,134.3986,10.2146,11.6382,3.5456,5.96,0.7547,14.2659,2.245,0.3092,-0.0653,747.198,1.3393,582.1475
SH600406,2024-09-30,0.3802,7.519,0.6483,0.5897,29.1506478247,9.47,228.5231,133.3333,13.1125,5.6473,5.6473,9.71,1.1815,14.6594,,0.4823,0.3747,710.1526,2.025,559.8175
SH600406,2024-12-31,0.6423,6.4911,1.1137,1.0142,26.5772470833,15.87,179.4795,90.2165,11.3313,15.105,8.7876,15.46,2.0058,14.1884,6.614,0.8058,1.3608,560.4858,3.9904,446.761
SH600406,2025-03-31,0.0974,14.8953,0.1672,0.0864,24.2006761482,1.37,291.3564,168.6341,15.5419,0.7722,0.7722,1.36,0.3089,7.805,,0.1199,-0.4128,924.0246,0.5337,750.6255
SH600406,2025-06-30,0.2658,8.8656,0.4623,0.3889,26.4503209313,5.87,218.8982,128.8475,20.5282,9.9471,3.481,6.06,0.8223,12.8855,3.1084,0.3303,0.8991,677.2009,1.397,544.9591
SH600406,2025-09-30,0.4159,8.633,0.7315,0.6407,26.4706468993,9.68,208.9298,129.683,19.3827,5.5441,5.5441,9.86,1.2923,13.3394,,0.508,0.9161,649.1945,2.082,531.4961
SH600406,2025-12-31,0.6924,8.7333,1.213,1.1029,25.83709383,16.26,168.7605,89.3079,15.3468,14.2648,8.9852,15.73,2.1332,13.3749,8.0117,0.8424,1.4415,519.9307,4.031,427.3504
SH600406,2026-03-31,0.0984,7.3151,0.1681,0.0928,25.0953223193,1.36,272.3971,186.2197,7.5225,0.7772,0.7772,1.35,0.3304,7.79,,0.1199,-2.0325,914.6341,0.4833,750.6255
