instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603383,2021-03-31,449.5504,0.049,56.326,57.9721,-52.841,0.1038,0.16,0.0546,2.0852,0.1038,0.0089,0.0603,1836.7347,0.2002,34.3105,1648.3516,0.16,72.6976361716,,2.6231
SH603383,2021-06-30,318.8663,0.138,30.737,43.714,-2.621,5.9597,3.65,0.1566,22.3788,3.2213,0.2612,0.1673,1304.3478,0.5645,38.4837,1149.4253,3.79,70.8953957758,2.5715,4.6773
SH603383,2021-09-30,294.4063,0.22,23.8414,39.7101,-1.2683,5.394,6.24,0.2487,23.8702,5.394,0.4504,0.2669,1227.2727,0.9171,41.2403,1085.6454,6.4,69.600446566,,6.547
SH603383,2021-12-31,239.8082,0.3232,28.0441,43.6836,1.0536,11.0585,11.34,0.3625,27.7157,8.5451,0.8155,0.4113,1113.8614,1.5012,17.6767,993.1034,10.98,69.3325004825,6.7145,20.3658
SH603383,2022-03-31,405.4054,0.0618,-78.8293,38.2149,-384.9666,0.0201,0.17,0.0701,0.3194,0.0201,0.0018,0.078,1456.3107,0.222,37.7802,1283.8802,0.17,70.781084088,,2.3822
SH603383,2022-06-30,331.3087,0.1475,-26.0417,17.1116,-4.1253,5.2217,2.79,0.1675,14.1327,2.1867,0.1901,0.1859,1220.339,0.5433,40.3714,1074.6269,2.93,67.9636047365,2.3332,4.4586
SH603383,2022-09-30,255.6818,0.2457,-6.8238,22.2866,-1.4862,4.6183,5.84,0.278,18.1879,4.6183,0.4118,0.3082,1098.9011,1.056,44.9027,971.223,5.87,65.1845374242,,6.013
SH603383,2022-12-31,219.2048,0.3662,17.8241,24.1896,1.1956,11.99,12.82,0.4122,26.2951,9.2253,0.9589,0.474,983.0694,1.6423,22.4198,873.3624,12.19,67.4551547696,6.3567,16.0572
SH603383,2023-03-31,372.6708,0.0748,6600.8801,32.1487,-5.6002,1.2358,1.61,0.0848,16.1953,1.2358,0.1235,0.0942,1203.2086,0.2415,42.5713,1061.3208,1.59,73.7570200824,,2.1141
SH603383,2023-06-30,293.2074,0.1652,84.5492,22.0301,-1.6766,7.0069,4.5,0.1878,21.3732,3.7071,0.3502,0.2093,1089.5884,0.6139,49.7018,958.4665,4.76,69.1243773367,2.9738,3.6216
SH603383,2023-09-30,291.1051,0.265,68.9237,17.7632,-0.7113,7.1436,8.48,0.3003,26.0893,7.1436,0.6967,0.3326,1018.8679,0.9275,53.4051,899.1009,8.79,70.5172095189,,5.0557
SH603383,2023-12-31,206.1265,0.4058,43.0517,19.104,0.9842,15.4798,16.53,0.4566,31.5822,12.4566,1.3724,0.5167,887.1365,1.7465,25.7046,788.4363,15.63,69.1558791685,8.0231,14.0053
SH603383,2024-03-31,290.9796,0.0748,-33.1609,5.3402,-10.5003,0.7884,1.08,0.0846,10.276,0.7884,0.0826,0.0909,1203.2086,0.3093,47.6872,1063.8298,1.07,68.9234342064,,1.8873
SH603383,2024-06-30,316.9014,0.1523,-20.8796,-4.9301,-3.1777,6.7053,3.28,0.1735,17.7875,2.9356,0.231,0.1856,1181.8779,0.568,50.5249,1037.464,3.59,69.1817858908,3.057,3.5626
SH603383,2024-09-30,325.1054,0.2361,-16.7879,-7.9992,-1.2552,5.9176,6.92,0.2678,23.5971,5.9176,0.4832,0.2875,1143.5832,0.8305,61.6312,1008.2151,7.17,70.5812502575,,4.3809
SH603383,2024-12-31,206.9917,0.3581,-17.9518,-10.778,1.0013,14.0693,13.09,0.4114,29.0428,10.5856,0.9386,0.444,1005.3058,1.7392,28.8404,875.0608,13.14,67.0467940145,7.7125,12.4825
SH603383,2025-03-31,244.7648,0.0792,46.8655,3.1619,-4.3828,1.1761,1.43,0.0961,14.6294,1.1761,0.1011,0.095,1136.3636,0.3677,43.6173,936.5245,1.42,69.0284753503,,2.0634
SH603383,2025-06-30,307.5871,0.1414,11.1502,-7.9714,-2.4049,6.9895,3.57,0.1751,21.4834,3.1934,0.2568,0.1694,1272.9844,0.5852,59.0435,1027.984,3.76,70.0302079334,3.0284,3.0486
SH603383,2025-09-30,315.3469,0.2184,3.2412,-8.5293,-1.0713,6.0193,7.01,0.2692,26.6336,6.0193,0.4989,0.2607,1236.2637,0.8562,64.2949,1002.9718,7.07,71.0967570276,,4.1994
SH603383,2025-12-31,260.8696,0.3127,-7.3676,-12.3833,1.2609,12.9054,11.92,0.3775,30.7054,9.4042,0.8694,0.3884,1151.2632,1.38,26.7762,953.6424,11.86,70.7159325342,7.3223,13.4448
SH603383,2026-03-31,300.2001,0.08,120.3753,5.3397,-2.1733,2.4863,3.04,0.0986,30.6053,2.4863,0.2229,0.0975,1125.0,0.2998,30.3726,912.7789,3.0,73.5343064849,,2.9632
