instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600992,2021-03-31,0.1412,176.597193069273,0.2942,0.0175,12.6819931132,0.298,68.4307,94.0537,18.4928,0.1408,0.1408,0.3,1.3152,1.0128,,0.2121,-9.9466,637.3938,0.9569,424.3281
SH600992,2021-06-30,0.3529,11.9104,0.7596,0.0577,13.277344002,0.98,63.034,73.6046,16.1745,14.9638,0.4344,0.98,2.8556,1.2893,6.1348,0.5244,-1.2224,510.0595,2.4455,343.2494
SH600992,2021-09-30,0.5539,2.8862,1.2051,0.0857,12.4596914903,1.45,56.8134,65.1324,16.5173,0.6301,0.6301,1.45,4.7524,1.2055,,0.8232,1.1441,487.4526,4.1454,327.9883
SH600992,2021-12-31,0.8074,2.7995,1.7422,0.1266,10.7910760917,2.14,55.9554,59.8106,18.7367,15.5761,0.9387,2.12,6.4337,1.2269,14.5309,1.2403,0.2102,445.8757,6.019,290.2524
SH600992,2022-03-31,0.1532,16.2053,0.3457,0.0204,7.9430068313,0.341,77.9423,91.6404,19.3135,0.1512,0.1512,0.34,1.1547,0.9865,,0.2428,-7.4667,587.4674,0.9821,370.6755
SH600992,2022-06-30,0.3605,-40.6316,0.8122,0.0342,7.5141524492,0.57,67.9835,75.0156,8.3276,14.7822,0.2556,0.57,2.6477,0.7066,7.7218,0.5755,-3.5208,499.3065,2.3995,312.7715
SH600992,2022-09-30,0.5217,-47.4788,1.1776,0.045,8.1950998875,0.75,70.8457,76.3834,-1.1125,0.3343,0.3343,0.75,3.8111,0.6403,,0.8392,-1.9531,517.5388,3.5348,321.735
SH600992,2022-12-31,0.7182,-25.6993,1.624,0.0941,8.5644308195,1.56,68.6198,66.5041,-5.6272,14.3467,0.6901,1.56,5.2463,0.966,11.7419,1.2166,-0.9136,501.2531,5.4132,295.9066
SH600992,2023-03-31,0.1289,58.6,0.2895,0.0323,12.7819520588,0.5352,96.3082,101.6949,-15.4211,0.2399,0.2399,0.53,0.9345,1.8498,,0.2407,0.0334,698.2157,0.885,373.9094
SH600992,2023-06-30,0.2906,43.2271,0.652,0.049,11.7300913367,0.81,83.7638,90.6208,-18.8141,13.9874,0.3648,0.81,2.1489,1.2465,4.1378,0.5495,-1.2305,619.4081,1.9863,327.5705
SH600992,2023-09-30,0.4497,107.0415,1.0214,0.0932,11.3346722392,1.54,82.3271,87.0322,-12.0383,0.6717,0.6717,1.53,3.2796,1.507,,0.8461,0.2571,600.4003,3.1023,319.1112
SH600992,2023-12-31,0.6543,46.9749,1.47,0.1383,10.6639241581,2.28,79.2794,73.3616,-8.3017,14.5339,1.0118,2.26,4.5409,1.5483,6.7533,1.2466,1.2621,550.2063,4.9072,288.7855
SH600992,2024-03-31,0.1381,-9.9095,0.3141,0.0291,11.4800463677,0.4745,97.0769,96.5251,10.3129,0.2043,0.2043,0.47,0.9271,1.5107,,0.2698,-4.9333,651.7017,0.9324,333.5804
SH600992,2024-06-30,0.3064,-24.177,0.6901,0.0372,11.0266130835,0.61,92.4262,88.5522,7.4131,13.7375,0.2673,0.61,1.9475,0.8799,2.6034,0.6143,-8.3127,587.4674,2.0327,293.0164
SH600992,2024-09-30,0.4507,-201.3563,1.0171,-0.0945,9.5812192546,-1.55,90.0751,90.045,-0.417,-0.6912,-0.6912,-1.58,2.9975,-1.5339,,0.917,-0.103180613748,599.0681,2.9985,294.4384
SH600992,2024-12-31,0.6459,-196.3704,1.4517,-0.1332,7.7970549584,-2.2,81.6845,79.3004,-1.9866,12.6541,-0.9915,-2.25,4.4072,-1.5223,3.6176,1.3492,-0.059321696891,557.3618,4.5397,266.8248
SH600992,2025-03-31,0.1203,-404.42,0.2894,-0.0887,7.2201191206,-1.5056,93.8282,121.6874,-11.6262,-0.5955,-0.5955,-1.52,0.9592,-5.2038,,0.2547,-0.00964684676,748.1297,0.7396,353.3569
SH600992,2025-06-30,0.2859,-524.514,0.6666,-0.1578,7.2172043342,-2.7,86.7136,104.2874,-7.6544,11.7777,-1.1394,-2.73,2.0758,-4.0451,1.1431,0.6356,-0.048887735645,629.5908,1.726,283.197
SH600992,2025-09-30,0.4338,-165.920736578973,1.0229,-0.2512,6.5266373517,-4.33,85.747,104.4043,-3.544,-1.8005,-1.8005,-4.42,3.1488,-4.2288,,0.9709,-0.036239703457,622.4066,2.5861,278.0925
SH600992,2025-12-31,0.5532,191.680521390837,1.4206,0.1222,5.9100405722,2.04,83.6859,86.0071,-2.6871,9.4059,0.704,2.02,4.3018,1.4342,1.6735,1.3791,0.3244,650.7592,4.1857,261.0398
SH600992,2026-03-31,0.0912,-151.298663878214,0.2712,-0.2228,0.9898470291,-3.7479,112.6267,122.0174,-5.4011,-1.2389,-1.2389,-3.82,0.7991,-13.8238,,0.2427,-0.1868235196,986.8421,0.7376,370.8282
