instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920415,2023-03-31,0.4788,345.229154460749,48.7514434306,1761.2524,14.5938,0.061,0.0511,0.7446,407.0556,0.86,1475.4098,0.0592,187.9699,0.0316,0.5035,,0.7446,0.2211,10.1257,0.87
BJ920415,2023-06-30,1.3228,12.4816,45.0124064118,1349.3253,9.497,0.1729,0.1334,7.3866,308.9598,1.47,1041.0642,0.1573,136.075,0.0543,-0.2602,4.9042,1.255,0.5826,-16.7748,1.51
BJ920415,2023-09-30,2.1554,30.822,40.8378692838,1318.3594,9.0481,0.2653,0.2048,1.843,299.8001,2.14,1017.7158,0.2397,125.2668,0.079,0.5093,,1.843,0.9006,-8.984,2.18
BJ920415,2023-12-31,4.0659,185.4804,38.5056473278,1150.5273,10.5283,0.4036,0.3129,9.7501,249.8438,3.91,891.9722,0.3713,88.5413,0.1429,1.3784,12.8776,3.2214,1.4409,6.5475,3.93
BJ920415,2024-03-31,0.5224,-30.5641,49.2862039193,1682.243,9.2297,0.0744,0.0535,0.4923,316.6784,0.6,1209.6774,0.065,172.2818,0.022,1.6965,,0.4923,0.2842,9.7904,0.6
BJ920415,2024-06-30,1.4305,8.3159,46.9327758369,1370.9063,10.1273,0.182,0.1313,8.3662,260.266,1.58,989.011,0.1583,125.8301,0.0588,0.6532,6.8862,1.3359,0.6916,1.5742,1.59
BJ920415,2024-09-30,1.9174,-8.4278,47.5813748845,1433.121,8.6746,0.2606,0.1884,1.6376,276.3562,1.95,1036.0706,0.2269,140.8157,0.0724,0.4553,,1.6376,0.977,-4.485,1.95
BJ920415,2024-12-31,3.5561,-13.9015,45.3145755044,1233.7217,9.4979,0.3985,0.2918,9.3792,227.8337,3.3,903.3877,0.3483,101.2345,0.1231,2.3561,15.9396,2.7691,1.5801,-4.5611,3.24
BJ920415,2025-03-31,0.5067,-154.818,46.3864812519,2013.4228,-6.0956,0.06,0.0447,-0.2738,343.6426,-0.32,1500.0,0.052,177.6199,-0.012,-0.472096100987,,-0.2738,0.2619,-16.9971,-0.32
BJ920415,2025-06-30,1.1313,-68.5451,49.2198549829,1669.7588,3.9086,0.1444,0.1078,7.5586,293.3507,0.58,1246.5374,0.1244,159.109,0.0185,-7.4551,6.9285,0.4268,0.6136,-18.4991,0.58
BJ920415,2025-09-30,1.695,-52.6451,47.4680078291,1610.9785,4.619,0.2235,0.1676,0.7774,270.4056,1.1,1208.0537,0.1947,159.292,0.0343,-0.8127,,0.7774,0.9985,-11.0669,1.09
BJ920415,2025-12-31,3.4593,32.106,47.0354331893,1321.5859,13.1667,0.3714,0.2724,10.1329,205.8554,4.56,969.3053,0.3178,104.0673,0.1626,1.7695,17.9778,3.5175,1.7488,-4.7043,4.45
BJ920415,2026-03-31,0.5018,178.637649915749,52.1156513999,1875.0,1.5778,0.0664,0.048,0.0751,268.1764,0.24,1355.4217,0.0563,179.3543,0.0035,-33.1662,,0.0751,0.3356,13.347,0.24
