instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002028,2021-03-31,109.4937,16.8354,0.2637,4.2,136.612,0.3998,2.8063,0.1651,0.795,4.11,545.1242,,234.9815,113.2075,2.8063,0.6588,0.2301,391.1343,-1.7601,30.7453690032
SZ002028,2021-06-30,31.0087,15.8017,0.5536,8.36,135.583,0.7949,12.5057,0.3447,1.6212,8.18,522.1932,7.6363,24.5585,111.0289,5.4167,1.3276,0.4801,374.9219,-0.7897,31.1407133491
SZ002028,2021-09-30,20.8068,15.366,0.8597,12.71,132.8609,1.2286,7.8669,0.5316,2.4026,12.14,507.9007,,7.3267,112.3783,7.8669,2.0322,0.7373,366.201,-0.4474,30.5296793304
SZ002028,2021-12-31,17.9425,14.6322,1.136,16.1,134.5141,1.6609,15.0448,0.6959,3.6401,14.31,517.3157,13.8528,28.021,98.8984,9.1439,2.6763,0.9904,363.4895,0.3013,30.4780553797
SZ002028,2022-03-31,-4.0125,9.2291,0.2006,1.8,181.8182,0.2095,1.1853,0.1267,0.6616,1.79,710.3394,,-47.38,136.0339,1.1853,0.495,0.1875,480.0,-2.7598,23.9562367797
SZ002028,2022-06-30,13.1688,11.3106,0.4955,5.5,143.2209,0.6416,9.6609,0.3116,1.4387,5.44,577.6637,5.6876,-18.9954,125.1129,3.5169,1.2568,0.4611,390.3709,-0.8013,25.600330159
SZ002028,2022-09-30,14.3671,11.8133,0.7878,9.0,138.3268,1.0749,5.5188,0.4845,2.2904,8.79,557.2755,,-12.0753,117.8833,5.5188,1.9519,0.6757,399.5856,-0.0475,26.0165368642
SZ002028,2022-12-31,21.181,12.2186,1.1686,13.92,117.4513,1.6722,13.7908,0.7114,3.4065,13.31,506.0444,10.7442,1.1922,105.6803,8.195,3.0651,0.9769,368.5126,0.8193,26.3252984086
SZ002028,2023-03-31,24.8759,10.5936,0.2271,2.35,144.7411,0.2988,1.4825,0.1391,0.6105,2.32,647.0165,,43.3389,147.4201,1.4825,0.6218,0.1872,480.7692,-1.74,26.2180108825
SZ002028,2023-06-30,22.049,13.7131,0.5484,7.35,121.2366,0.9442,10.4109,0.334,1.3822,7.25,538.9222,4.2629,47.9737,130.2272,4.5318,1.4847,0.4556,395.0834,-0.0189,29.0599750903
SZ002028,2023-09-30,22.5537,13.8428,0.8675,11.73,117.3607,1.5362,6.9579,0.5235,2.2106,11.37,515.7593,,43.6082,122.1388,6.9579,2.3006,0.6824,395.6624,0.5877,30.1080905773
SZ002028,2023-12-31,18.2492,12.9094,1.2397,15.9,109.0017,2.0784,13.935,0.7235,3.1682,15.01,497.5812,8.9098,24.9345,113.6292,8.5864,3.3027,0.9288,387.5969,1.4126,29.4998309579
SZ002028,2024-03-31,22.3562,13.6037,0.2446,3.43,144.3464,0.4671,1.9549,0.1428,0.6243,3.37,630.2521,,57.1216,144.1615,1.9549,0.6235,0.1815,495.8678,-0.3031,30.7041209868
SZ002028,2024-06-30,16.273,14.5415,0.5616,8.17,133.9784,1.1582,10.0581,0.3211,1.3245,8.04,560.573,3.8697,23.2971,135.9003,4.5575,1.3435,0.4067,442.5867,0.1188,31.7466896835
SZ002028,2024-09-30,21.2841,14.5991,0.9167,13.28,123.3046,1.9572,7.023,0.5156,2.0937,12.67,523.6618,,27.9104,128.9583,7.023,2.1897,0.6516,414.3646,0.5134,31.4248690044
SZ002028,2024-12-31,24.0613,13.487,1.3257,18.05,107.3409,2.681,13.8644,0.7325,3.0619,16.55,491.4676,7.8298,29.6118,117.5741,8.8815,3.3538,0.9183,392.0287,1.1811,31.2472576501
SZ002028,2025-03-31,21.4111,14.361,0.2498,3.46,151.6428,0.5955,1.9555,0.1368,0.559,3.47,657.8947,,28.1703,161.0018,1.9555,0.5935,0.1706,527.5498,-1.2059,30.3109650311
SZ002028,2025-06-30,37.797,15.6444,0.6467,9.89,127.1007,1.7077,10.3348,0.3485,1.361,9.66,516.4993,3.546,48.2476,132.2557,5.2567,1.4162,0.4336,415.1292,-0.5366,31.7352322586
SZ002028,2025-09-30,32.8589,16.4237,1.0096,16.11,122.6771,2.9074,8.3315,0.5451,2.153,15.16,495.322,,49.4637,125.4064,8.3315,2.2009,0.6738,400.7124,0.19,32.3204145308
SZ002028,2025-12-31,39.3384,15.1338,1.5138,22.63,91.2154,4.1681,15.5574,0.808,3.0899,20.33,445.5446,8.165,56.3525,116.5086,10.9239,3.9467,1.0014,359.4967,0.6854,30.7747999649
SZ002028,2026-03-31,41.5956,12.5155,0.2833,3.48,126.2803,0.7311,1.8826,0.1518,0.5717,3.41,592.8854,,23.3991,157.4252,1.8826,0.7127,0.1884,477.707,-0.8438,28.9503841689
