instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603536,2021-03-31,0.2084,-106.855781999655,0.4477,-0.1911,15.68414937,-4.98,47.4208,78.2065,85.5587,-2.2649,-2.2649,-5.03,1.8979,-10.9806,,0.4267,-0.120901288511,431.8618,1.1508,210.921
SH603536,2021-06-30,0.5113,-1060.08810095877,1.1265,-0.3825,15.6042095341,-10.38,37.7271,62.6632,53.4194,16.874,-4.5541,-10.77,4.7711,-8.9782,1.3639,1.0749,-0.028237513075,352.0438,2.8725,167.4574
SH603536,2021-09-30,0.8278,-936.7129,1.7775,-0.5142,15.3158380205,-14.17,39.2527,58.4681,31.2545,-6.5727,-6.5727,-14.66,6.8785,-7.721,,1.8283,0.023203856544,326.1657,4.6179,147.6782
SH603536,2021-12-31,1.1497,-767.889,2.5729,-0.8002,15.133959653,-22.56,36.0115,47.4452,17.1505,15.3768,-9.6443,-23.34,9.9968,-8.4757,2.7683,2.4869,0.050888824994,313.1252,7.5877,144.7585
SH603536,2022-03-31,0.2047,8.251971523542,0.529,-0.1773,12.7546392362,-5.18,43.1696,57.8704,4.4631,-1.9351,-1.9351,-5.3,2.0848,-9.919,,0.4384,0.135952359197,439.6678,1.5552,205.292
SH603536,2022-06-30,0.4526,16.457184124269,1.1872,-0.2355,13.7493296965,-9.7,42.6288,52.9801,-6.1779,21.005,-3.6348,-10.13,4.2225,-8.3859,1.0914,0.9848,-0.016316349436,397.7022,3.3975,182.7782
SH603536,2022-09-30,0.7347,13.145386069495,1.9742,-0.3278,14.2184988082,-13.67,41.6725,51.8214,-1.8516,-4.9897,-4.9897,-14.53,6.4791,-7.1392,,1.5868,0.003420289092,367.4969,5.2102,170.1538
SH603536,2022-12-31,1.0339,13.059062625432,2.8443,-0.5071,13.9275469442,-22.36,34.2176,48.7237,-4.2652,18.4204,-7.7238,-24.19,10.5209,-7.8515,2.5031,2.2724,0.036476687619,348.1962,7.3886,158.4228
SH603536,2023-03-31,0.241,44.659506889116,0.7794,-0.0689,14.0813318152,-3.4,30.5043,53.581,24.5052,-1.0387,-1.0387,-3.45,2.9504,-4.3303,,0.5117,0.099366084013,373.444,1.6797,175.8843
SH603536,2023-06-30,0.5466,44.288200289316,1.7141,-0.1207,15.2982926058,-6.37,27.723,43.6427,22.9643,28.5845,-1.989,-6.57,6.4928,-3.4949,1.3375,1.2096,0.060667120239,329.3085,4.1244,148.8095
SH603536,2023-09-30,0.8465,60.624197325822,2.6314,-0.1106,17.1088673409,-6.24,29.3201,48.4557,16.0848,-1.8334,-1.8334,-6.43,9.2087,-2.0735,,1.8906,0.020963175848,318.9604,5.5721,142.8118
SH603536,2023-12-31,1.3198,106.269768948081,3.8733,0.052,18.0782399013,1.51,30.6942,38.092,26.36,33.6286,0.8966,1.49,11.7286,0.6374,3.244,2.9198,7.057,272.7686,9.4508,123.2961
SH603536,2024-03-31,0.2869,75.490770567533,0.8079,-0.0197,17.1029869236,-0.81,40.833,42.6621,8.3967,-0.3172,-0.3172,-0.81,2.2041,-1.1434,,0.6309,0.269649204494,313.6982,2.1096,142.6534
SH603536,2024-06-30,0.6161,46.22492810487,1.7482,-0.06,17.0001385031,-3.33,40.578,37.6553,5.7189,32.2726,-0.9915,-3.47,4.4359,-1.6425,1.5568,1.3579,0.06073884416,292.1604,4.7802,132.5576
SH603536,2024-09-30,0.9033,5.707837635488,2.6425,-0.1173,17.5196854936,-5.8,44.3044,42.2939,-0.1231,-1.9591,-1.9591,-6.45,6.0942,-2.2023,,2.0031,0.040440045399,298.904,6.3839,134.7911
SH603536,2024-12-31,1.3499,-198.8231,3.8411,-0.0514,17.5225889659,-3.46,43.4835,32.309,-3.6098,35.5536,-0.8782,-3.69,8.279,-0.6535,3.4231,2.98,0.033567855126,266.6864,11.1424,120.8054
SH603536,2025-03-31,0.22,-344.81241266808,0.6574,-0.0677,16.4442339113,-4.09,69.7458,53.4442,-26.5846,-1.1995,-1.1995,-4.17,1.2904,-5.3525,,0.4738,0.116040949801,409.0909,1.684,189.9536
SH603536,2025-06-30,0.5388,-82.536835190756,1.5762,-0.1094,16.9663530129,-6.88,57.2574,43.0468,-17.7503,40.4537,-2.0672,-7.11,3.1437,-3.6436,1.4013,1.1871,0.085536080301,334.0757,4.1815,151.63
SH603536,2025-09-30,0.785,-38.845390080124,2.3059,-0.1509,17.9364966829,-9.09,62.324,44.271,-18.3055,-2.8863,-2.8863,-9.49,4.3322,-3.4685,,1.7197,0.027571264215,343.949,6.0988,157.0041
SH603536,2025-12-31,1.065,-319.344068488333,3.1781,-0.2841,17.9749793984,-16.78,58.5794,39.8874,-26.7759,40.7331,-5.6679,-18.33,6.1455,-4.8848,2.7664,2.3208,0.034888228137,338.0282,9.0254,155.1189
SH603536,2026-03-31,0.2777,103.886083456381,0.8471,0.0051,21.6920835298,0.18,50.7442,45.4844,7.8014,0.1043,0.1043,0.2,1.7736,0.3717,,0.6295,50.3781,324.0907,1.9787,142.9706
