instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603871,2021-03-31,23.527,0.1724,76.1438,-1.8851,-1.1423,2.3623,3.81,0.2751,14.0069,2.3623,0.3827,0.2632,522.0418,3.8254,23.2222,327.1538,3.74,16.9771670208,,3.8756
SH603871,2021-06-30,17.4873,0.4282,1.225,4.5031,-1.9989,9.6504,7.01,0.713,10.4865,4.3814,0.549,0.6791,420.3643,10.2932,21.7836,252.4544,7.49,14.345419909,3.6389,8.2631
SH603871,2021-09-30,16.747,0.7083,-12.5519,4.709,-2.4462,6.5544,11.21,1.245,9.7457,6.5544,0.869,1.1317,381.1944,16.1223,17.7232,216.8675,11.33,13.0672284501,,15.2343
SH603871,2021-12-31,13.2461,0.9772,-5.3623,18.4971,-0.9488,12.0291,15.43,1.6929,8.8046,7.5135,1.08,1.5063,368.3995,27.1778,13.8879,212.6528,12.0,12.6064908096,8.3654,25.9219
SH603871,2022-03-31,32.1888,0.1414,28.4906,8.4308,-0.8155,2.3247,3.72,0.2687,16.5981,2.3247,0.3405,0.2182,636.4922,2.796,26.2958,334.946,3.65,23.034413285,,3.4226
SH603871,2022-06-30,26.1868,0.3759,86.6741,20.1315,0.0118,10.3837,9.68,0.7085,16.2952,5.8572,0.6542,0.591,478.8508,6.8737,24.2284,254.0579,9.52,21.3169084451,3.0717,7.4293
SH603871,2022-09-30,14.1394,0.7568,88.2523,49.6339,1.0342,8.478,14.37,1.4144,12.2609,8.478,0.9337,1.0956,356.7653,19.0956,26.4716,190.8937,11.81,16.7103678505,,10.1996
SH603871,2022-12-31,45.4293,0.9744,98.4959,24.2136,0.7473,17.2356,19.58,1.8705,14.07,12.686,1.3589,1.3502,369.4581,7.9244,13.3043,192.4619,16.37,19.2894953272,7.3216,27.0589
SH603871,2023-03-31,59.402,0.2851,87.2097,143.551,1.224,3.5106,4.79,0.5491,12.7584,3.5106,0.4041,0.3693,315.6787,1.5151,15.5457,163.9046,4.72,16.8064232928,,5.7894
SH603871,2023-06-30,69.0952,0.5083,72.2825,56.448,1.1947,13.4968,11.45,0.9936,17.9445,8.8531,0.721,0.6474,354.1216,2.6051,15.3066,181.1594,11.5,22.0137989255,3.896,11.7596
SH603871,2023-09-30,40.0855,0.8699,61.8587,33.9542,2.2098,11.8604,17.07,1.6312,14.8151,11.8604,1.0814,1.1441,310.3805,6.7356,11.6365,165.5223,16.33,18.7666875669,,23.2029
SH603871,2023-12-31,53.7161,1.1833,53.2377,44.8458,1.4913,20.2603,23.08,2.2287,14.8852,16.0999,1.49,1.5168,304.2339,6.7019,12.4431,161.5291,21.31,19.4270768333,9.6783,28.9316
SH603871,2024-03-31,58.3733,0.2995,52.4826,25.9717,0.3279,4.4941,6.1,0.5418,15.4435,4.4941,0.4409,0.3866,300.5008,1.5418,12.9913,166.113,5.9,19.9819498114,,6.9277
SH603871,2024-06-30,48.6552,0.6666,51.3517,65.2688,0.8138,15.4181,14.38,1.2912,16.4334,10.2295,0.7804,0.8842,270.027,3.6995,13.9885,139.4052,14.2,21.0979755533,6.1578,12.8677
SH603871,2024-09-30,63.2422,0.89,44.982,28.2968,0.8317,13.2982,20.54,1.6519,16.7418,13.2982,1.1212,1.2163,303.3708,4.2693,13.3377,163.4482,19.39,21.7400566494,,20.2433
SH603871,2024-12-31,58.5814,1.2406,23.0446,25.1362,0.7092,22.8724,23.94,2.4953,14.6364,16.7597,1.3112,1.6305,290.1822,6.1453,11.2091,144.2712,22.83,20.5467325284,9.6629,32.1167
SH603871,2025-03-31,54.0735,0.2903,-14.6032,15.0186,1.0467,3.222,4.57,0.6122,11.4662,3.222,0.2693,0.3908,310.0241,1.6644,11.5433,147.0108,4.47,16.44065825,,7.7967
SH603871,2025-06-30,63.5863,0.51,-25.7522,-11.9943,0.5617,13.0814,9.55,1.064,13.8644,6.7653,0.4139,0.7,352.9412,2.8308,12.4688,169.1729,9.71,18.1741977917,3.8016,14.436
SH603871,2025-09-30,48.0128,0.8401,-19.6315,0.3989,1.5585,11.011,14.86,1.8071,13.4017,11.011,0.6437,1.1265,321.3903,5.6235,11.3729,149.4107,15.14,17.5871538351,,23.7406
SH603871,2025-12-31,55.9919,1.0646,-10.6311,-4.3069,0.988,21.1706,19.36,2.3362,13.6691,14.1507,0.837,1.4069,338.1552,6.4295,10.8798,154.0964,18.97,18.483774398,7.5789,33.0887
SH603871,2026-03-31,47.3062,0.2262,24.3446,-15.7834,0.9356,3.6376,5.32,0.4651,16.9296,3.6376,0.2392,0.3065,397.878,1.9025,12.2899,193.5068,5.21,21.5108156424,,7.3231
