instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603533,2021-03-31,0.1954,0.1954,12.8141,12.7742,-0.4552,1.859,3.49,0.2445,11.362,1.859,0.1434,0.2771,460.5937,460.6949,63.0032,368.0982,2.49,45.8712372881,,1.4285
SH603533,2021-06-30,0.249,0.3856,24.3206,11.6428,0.8949,6.3564,6.1,0.4834,12.3757,3.993,0.3086,0.5491,466.805,722.9564,55.3659,372.3624,5.29,47.8206611472,42.0984,3.2511
SH603533,2021-09-30,0.2692,0.5461,-3.5292,6.8061,0.8663,4.2421,6.46,0.7053,9.4668,4.2421,0.3444,0.7964,494.4149,1002.81,56.805,382.8158,5.84,49.2566010035,,4.7531
SH603533,2021-12-31,0.2601,0.7219,-39.724,0.4914,0.6834,6.8906,6.45,0.9276,7.3568,4.4121,0.3471,1.035,498.684,1383.9268,60.1243,388.0983,5.94,52.5028451793,80.1692,5.9876
SH603533,2022-03-31,0.4028,0.151,-125.1065,-6.0622,0.088123890487,-0.4592,-0.59,0.1899,-3.0367,-0.4592,-0.036,0.2043,596.0265,223.4234,58.1846,473.9336,-0.59,67.5488869382,,1.5468
SH603533,2022-06-30,0.3418,0.3424,-72.3821,8.3127,1.3375,3.6729,1.55,0.4276,3.1556,1.0777,0.0852,0.4621,525.7009,526.5675,57.3175,420.9542,1.55,69.1332482619,46.002,3.1404
SH603533,2022-09-30,0.3293,0.5488,-75.6761,16.6752,0.0569,1.1019,1.5,0.686,1.9736,1.1019,0.0838,0.7264,491.9825,819.8718,53.135,393.586,1.5,71.0507806559,,5.0814
SH603533,2022-12-31,0.3092,0.7534,-62.1164,24.7072,2.4623,4.4881,2.25,0.9309,2.2348,1.696,0.1315,1.0027,477.8338,1164.2978,52.1316,386.7225,2.23,73.1035404827,107.8357,6.9056
SH603533,2023-03-31,0.246,0.1781,144.528660680875,14.938,0.9028,0.2494,0.26,0.2281,1.3812,0.2494,0.0188,0.23,505.3341,365.8122,54.6282,394.5638,0.26,75.5209769926,,1.6475
SH603533,2023-06-30,0.237,0.3732,2.7037,6.952,3.2198,4.0656,1.48,0.4756,3.0302,1.1332,0.0875,0.4907,482.3151,759.5469,56.881,378.4693,1.5,76.3764412787,60.219,3.1645
SH603533,2023-09-30,0.2162,0.5812,1.0927,5.3857,3.5957,1.1085,1.37,0.7389,1.8932,1.1085,0.0847,0.7602,464.5561,1249.0265,54.7756,365.408,1.39,75.1849699974,,4.9292
SH603533,2023-12-31,0.2014,0.8114,-34.5691,7.5888,8.9616,2.7889,1.36,1.0165,1.3591,1.096,0.086,1.0802,443.6776,1787.3119,47.6279,354.1564,1.38,74.803920431,163.3876,7.5586
SH603533,2024-03-31,0.1684,0.2028,-986.4969,13.4269,-0.219857114244,-2.2566,-2.94,0.2649,-10.7947,-2.2566,-0.1669,0.2702,443.787,534.459,42.4909,339.7508,-2.98,70.8283549245,,2.1181
SH603533,2024-06-30,0.1192,0.3997,-221.2691,5.0616,-0.108172141142,0.3596,-1.91,0.5192,-3.4977,-1.4474,-0.1061,0.5293,450.3378,1510.5049,43.9357,346.6872,-1.93,71.3365499179,125.2661,4.0969
SH603533,2024-09-30,0.1272,0.5768,-192.8791,-2.5545,-0.063284804873,-1.0826,-1.47,0.7625,-1.8045,-1.0826,-0.0787,0.756,468.0999,2122.6081,41.5219,354.0984,-1.48,71.9608561649,,6.5026
SH603533,2024-12-31,,0.7752,49.058,-7.0217,-1.3328,3.0085,1.94,1.0168,2.1789,1.7482,0.1282,1.0017,464.3963,,42.2421,354.0519,1.91,73.3823092585,259.2912,8.5223
SH603533,2025-03-31,,0.2008,-1.538664203755,-5.1943,-0.060047268357,-2.178,-2.92,0.2663,-10.7887,-2.178,-0.1581,0.2497,448.2072,,41.2655,337.9647,-2.96,70.1312795407,,2.181
SH603533,2025-06-30,,0.4831,-235.676395675452,14.5821,-0.14886599596,-3.6082,-6.4,0.6392,-10.0486,-4.9493,-0.3494,0.6089,372.5937,,42.7188,281.602,-6.76,70.9050257574,164.3963,4.2136
SH603533,2025-09-30,,0.7971,-488.263232596127,28.6762,-0.122229947973,-7.0168,-8.82,1.0597,-8.4289,-7.0168,-0.4728,0.9929,338.7279,,35.9894,254.7891,-9.37,68.9876476736,,7.5022
SH603533,2025-12-31,,1.048,-401.778,25.5268,-0.071709956474,-4.6582,-7.15,1.3802,-5.2382,-5.7217,-0.387,1.304,343.5115,,33.6559,260.8318,-7.58,69.1000899081,338.3752,10.6965
SH603533,2026-03-31,,0.2707,54.592344247761,23.5179,-0.016273285473,-1.1703,-1.46,0.3547,-4.2736,-1.1703,-0.0774,0.3387,332.4714,,34.9718,253.7356,-1.47,63.9012895255,,2.5735
