instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920608,2023-03-31,0.4805,1.2765,25.3304273272,1485.1485,26.1951,0.0834,0.0606,1.5876,269.946,1.94,1079.1367,0.0726,187.3049,0.1369,0.5598,,1.5876,0.3334,-30.4968,1.92
BJ920608,2023-06-30,0.8517,-34.4161,29.539852165,1590.106,26.6602,0.1555,0.1132,16.4922,304.0027,3.64,1157.5563,0.1342,211.342,0.2599,-0.5259,0.9402,3.0224,0.5921,-31.9367,3.57
BJ920608,2023-09-30,1.1127,-21.0747,29.6945554339,1794.0199,32.7336,0.2091,0.1505,5.0098,360.9143,5.83,1291.2482,0.1787,242.653,0.4179,-0.2166,,5.0098,0.7481,-34.9079,5.91
BJ920608,2023-12-31,1.2755,-24.6939,30.281217444,1958.6507,27.2978,0.2575,0.1838,19.9468,351.4252,6.11,1398.0583,0.219,282.2423,0.4274,0.6684,1.4718,5.0772,1.0244,-34.0102,6.07
BJ920608,2024-03-31,0.5657,15.3893,30.73240477,1139.2405,23.6974,0.1132,0.079,1.8675,224.5509,2.16,795.053,0.0921,159.0949,0.158,-1.1046,,1.8675,0.4008,27.5515,2.14
BJ920608,2024-06-30,0.9321,10.4824,33.0679586726,1272.0848,23.7568,0.2033,0.1415,18.5811,253.9145,3.85,885.391,0.1653,193.1123,0.2871,-1.1503,1.0082,3.3111,0.7089,23.9844,3.78
BJ920608,2024-09-30,1.3706,4.8666,33.2895936172,1283.27,24.2576,0.3028,0.2104,5.0065,268.8975,5.84,891.6777,0.247,196.994,0.4382,-1.0534,,5.0065,1.0041,41.5088,5.78
BJ920608,2024-12-31,1.8592,27.4556,33.4041175826,1253.4819,21.7895,0.42,0.2872,21.7232,233.7359,7.29,857.1429,0.3396,193.6317,0.5447,-0.3615,1.8359,6.0585,1.5402,59.6755,7.09
BJ920608,2025-03-31,0.4936,5.648,33.7345459181,1134.9306,23.2622,0.1182,0.0793,1.8321,233.5842,2.18,761.4213,0.0938,182.3339,0.1669,-1.1803,,1.8321,0.3853,7.6247,2.16
BJ920608,2025-06-30,0.8073,11.9604,34.324723978,1315.7895,25.9367,0.205,0.1368,19.8858,265.9182,4.1,878.0488,0.1605,222.9654,0.3215,-0.2571,0.7607,3.5221,0.6769,2.5504,4.02
BJ920608,2025-09-30,1.0858,1.8779,35.8012239956,1412.1339,26.0448,0.2881,0.1912,4.9917,307.377,5.68,937.1746,0.2246,248.6646,0.4464,-0.085,,4.9917,0.8784,-5.1132,5.74
BJ920608,2025-12-31,1.6105,0.5706,34.020213326,1370.3845,23.1526,0.4057,0.2627,23.7375,269.0985,7.13,887.3552,0.308,223.5331,0.5478,0.9014,1.4177,6.073,1.3378,-5.3504,7.0
BJ920608,2026-03-31,0.5136,2.9033,31.3694885043,1178.0105,24.7698,0.1212,0.0764,1.8826,253.3071,2.19,742.5743,0.0879,175.2336,0.1718,-1.6622,,1.8826,0.3553,-3.3601,2.17
