instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920357,2021-06-30,,133.6309,0.9626,0.4372,39.9560012733,33.61,108.8402,113.6722,106.9899,13.4828,13.4828,24.89,1.6538,26.1337,,0.9368,-0.1668,309.901116698519,1.5835,192.1435
BJ920357,2021-09-30,,136.586856857627,1.5033,0.7475,39.3468375527,,124.0125,106.1947,109.223229186675,18.9555,18.9555,36.16,2.1772,26.2634,,1.3267,-0.0028,306.485009451348,2.5425,203.5125
BJ920357,2021-12-31,,157.4402,2.1066,1.0395,39.2844737308,53.33,122.154,103.5614,120.468,23.8009,23.8009,44.51,2.9471,24.3377,,1.8043,0.2716,290.176913172839,3.4762,199.5234
BJ920357,2022-03-31,,66.23494234583,0.4619,0.389,33.9740036751,16.32,145.7254,107.2067,47.117032944555,7.9106,7.9106,12.22,0.6176,31.354,,0.355,0.0948,326.851949810686,0.8395,253.5211
BJ920357,2022-06-30,,58.7156,0.876,0.6506,33.6564221364,23.34,145.1496,109.2697,51.7328,14.6314,14.6314,20.05,1.2401,27.3364,,0.7276,0.133,322.989777664816,1.6473,247.3887
BJ920357,2022-09-30,,42.6547,1.254,0.9997,33.8621733819,33.53,147.171,109.5957,35.8868,20.7438,20.7438,27.82,1.8346,27.5715,,1.0454,0.1988,331.888115050151,2.4636,258.2743
BJ920357,2022-12-31,0.7651,25.013,1.0288,0.9493,33.8311973272,35.48,144.0576,119.0909,23.1859,20.21,13.8436,16.46,2.499,24.6986,,0.905,0.3192,470.5267,3.0229,397.7901
BJ920357,2023-03-31,0.1679,-8.4089,0.2025,0.2777,19.2855208339,4.7,138.0156,93.4871,23.663,3.7616,3.7616,4.59,0.6521,23.2224,,0.1891,-0.3042,536.0334,0.9627,475.9387
BJ920357,2023-06-30,0.3995,-19.0857,0.4772,0.3155,18.4852826908,6.98,123.4145,77.2997,45.9101,13.0825,6.1339,7.36,1.4585,15.1594,4.9385,0.4517,-0.2854,450.5632,2.3286,398.4946
BJ920357,2023-09-30,0.5904,-33.5068,0.7162,0.3984,16.8803306263,8.76,118.9323,73.1687,45.1167,7.3676,7.3676,9.11,2.2702,12.6334,,0.6643,0.0382,457.3171,3.6901,406.4429
BJ920357,2023-12-31,0.7975,-26.3706,0.9873,0.5377,17.5190282176,12.12,116.1178,82.8939,49.3793,15.9286,9.2694,11.92,3.1003,12.174,9.0313,0.9026,0.5774,451.4107,4.3429,398.8478
BJ920357,2024-03-31,0.1809,-67.1806,0.2353,0.0701,13.6656683822,1.71,139.2542,83.8848,16.3315,1.1623,1.1623,1.53,0.6463,6.5515,,0.2071,0.8942,497.5124,1.0729,434.5727
BJ920357,2024-06-30,0.3832,-3.4809,0.4987,0.3045,19.5032674713,6.79,129.8514,83.0987,6.952,12.3042,5.2339,6.9,1.3862,13.6806,3.6372,0.4456,1.5642,469.7286,2.1661,403.9497
BJ920357,2024-09-30,0.5604,11.79,0.74,0.4454,20.5981626423,9.41,129.0076,91.5658,6.3933,7.2132,7.2132,9.77,2.0929,13.2742,,0.6668,1.4401,481.7987,2.9487,404.919
BJ920357,2024-12-31,0.7478,12.0977,1.0202,0.6027,21.319483357,12.52,131.8971,97.8447,6.5473,15.3727,8.8841,12.79,2.7294,12.8082,7.6711,0.9127,1.2233,481.4121,3.6793,394.4341
BJ920357,2025-03-31,0.1756,114.9929,0.253,0.1507,19.5060377058,3.19,130.4159,109.917,13.2427,2.1484,2.1484,3.1,0.6901,12.4381,,0.231,-1.9957,512.5285,0.8188,389.6104
BJ920357,2025-06-30,0.4405,20.0194,0.6719,0.3655,19.4356623277,7.84,122.0504,88.5347,40.2541,11.4758,4.946,7.98,1.4748,11.7069,4.3932,0.5846,-1.648,408.6266,2.0331,307.9028
BJ920357,2025-09-30,0.7106,36.5898,1.0971,0.6084,19.9349149305,12.19,119.9733,84.9644,55.9021,7.6627,7.6627,12.62,2.2505,11.6299,,0.9707,-0.9652,379.9606,3.1778,278.1498
BJ920357,2025-12-31,0.9564,36.3864,1.5161,0.822,19.0054485449,17.01,117.0732,76.8443,58.8781,15.725,9.2884,16.32,3.075,10.995,4.9536,1.3221,0.0388,376.4115,4.6848,272.2941
BJ920357,2026-03-31,0.2126,71.3982,0.3592,0.2583,21.3410219043,5.01,140.625,92.8888,56.4732,2.8736,2.8736,4.89,0.64,13.6245,,0.3157,-0.0676,423.3302,0.9689,285.0808
