instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920533,2023-03-31,1.5461,156.1704,27.9065355049,297.619,12.2773,0.4469,0.3024,3.7166,105.9447,7.15,201.3873,0.5816,58.211,0.3568,1.9801,,3.7166,0.8495,29.0504,6.88
BJ920533,2023-06-30,2.9313,82.2467,27.2320494131,318.5841,13.8869,0.8722,0.565,14.044,106.0071,15.85,206.3747,1.1495,61.4062,0.4431,1.245,2.6542,7.4451,1.698,37.0372,15.79
BJ920533,2023-09-30,4.6207,28.6476,25.8605804008,315.8264,11.731,1.3294,0.8549,9.3495,107.1301,20.7,203.0991,1.7942,58.4327,0.5779,1.2222,,9.3495,2.5203,24.5661,21.09
BJ920533,2023-12-31,6.4256,41.4102,27.5185807479,313.5342,12.4184,1.7888,1.1482,19.3283,110.538,30.42,201.2522,2.4001,56.0259,0.8662,0.8618,5.447,12.6475,3.2568,19.2991,27.96
BJ920533,2024-03-31,1.7609,29.6437,27.1118279773,302.4194,12.0453,0.4844,0.2976,3.4566,100.7839,7.96,185.7969,0.6413,51.1102,0.2549,-0.1303,,3.4566,0.893,32.1414,7.65
BJ920533,2024-06-30,3.4428,-21.4176,24.0595177852,317.0689,8.9853,0.9496,0.5677,13.7356,100.9931,11.41,189.5535,1.1634,52.283,0.3455,1.2655,2.6156,5.1587,1.7823,21.4506,11.04
BJ920533,2024-09-30,4.7977,-28.5408,23.7206157975,337.7111,7.2359,1.3586,0.7995,5.6014,104.372,13.4,198.734,1.7184,56.277,0.4097,1.6796,,5.6014,2.5869,15.8506,13.08
BJ920533,2024-12-31,6.5624,-46.2108,22.7023262041,347.8261,6.1805,1.8081,1.035,14.2473,104.1576,15.28,199.104,2.2652,54.858,0.4639,2.1098,5.4504,6.037,3.4563,8.0779,14.53
BJ920533,2025-03-31,1.25,-63.244,23.214863273,440.7444,5.8194,0.3817,0.2042,1.1632,112.5281,2.73,235.7873,0.4551,72.0,0.0933,1.9014,,1.1632,0.7998,-23.9208,2.69
BJ920533,2025-06-30,2.4299,-56.4754,22.6387158169,432.6923,4.6015,0.7931,0.416,10.5304,108.6432,4.29,226.9575,0.9421,74.0771,0.1152,2.9225,2.3271,1.8817,1.6568,-15.0111,4.41
BJ920533,2025-09-30,3.8101,-51.1306,22.1416969018,437.7432,3.9688,1.1779,0.6168,2.3174,105.3823,5.83,229.2215,1.4428,70.8643,0.1533,4.0982,,2.3174,2.5621,-10.902,5.84
BJ920533,2025-12-31,5.3851,-22.4662,23.1834297796,417.585,5.1858,1.6349,0.8621,13.7924,108.7975,10.1,220.197,1.9464,66.8511,0.2767,3.0027,3.1731,4.2787,3.3089,-7.5932,9.85
BJ920533,2026-03-31,1.2515,-14.7502,23.1601831819,443.1315,4.5785,0.387,0.2031,0.9143,103.5673,2.1,232.5581,0.4674,71.9137,0.0612,4.3556,,0.9143,0.869,8.3551,2.07
