instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920405,2023-03-31,0.2348,-0.7551,49.3987017113,1495.0166,19.2143,0.0641,0.0602,1.1592,181.6347,1.39,1404.0562,0.063,383.3049,0.0673,0.2782,,1.1592,0.4955,6.8616,1.17
BJ920405,2023-06-30,0.5246,-7.3098,49.6286287582,1365.7056,23.0327,0.144,0.1318,5.866,168.1143,3.1,1250.0,0.1383,343.1186,0.1787,1.1695,6.4359,3.0061,1.0707,7.3855,3.07
BJ920405,2023-09-30,0.8017,-21.778,50.2503731038,1296.83,23.5801,0.2376,0.2082,4.8384,155.4136,4.93,1136.3636,0.218,336.7843,0.2906,0.9178,,4.8384,1.7373,4.8631,4.85
BJ920405,2023-12-31,1.0118,-24.5946,49.1512326169,1325.4786,20.9091,0.3179,0.2716,8.1368,151.8219,6.13,1132.4316,0.2952,355.8015,0.3492,0.3674,8.725,5.3974,2.3712,6.2185,6.03
BJ920405,2024-03-31,1.1115,228.9017,28.9774917713,474.4333,16.5037,0.2543,0.1897,2.8852,76.9757,3.78,353.9127,0.2288,80.9717,0.2214,1.4776,,2.8852,1.1692,282.9207,3.71
BJ920405,2024-06-30,1.4375,50.3632,32.0929687402,658.1353,13.5984,0.3855,0.2735,5.8137,102.296,4.5,466.9261,0.3383,125.2174,0.2687,0.4996,7.608,3.3672,1.7596,154.6834,4.46
BJ920405,2024-09-30,1.4647,16.7534,35.0810069724,821.6677,14.1819,0.4915,0.3286,4.1947,79.6883,5.65,549.3388,0.4134,184.3381,0.3392,0.7784,,4.1947,3.3882,94.125,5.59
BJ920405,2024-12-31,2.2604,12.8392,33.7585172545,795.2286,10.799,0.6851,0.4527,6.2998,72.7038,6.48,525.4707,0.6319,159.2638,0.3941,2.7857,14.2589,4.0829,4.9516,118.4792,6.43
BJ920405,2025-03-31,0.7145,-4.3469,33.6819401351,675.6757,16.236,0.2337,0.1332,2.1313,70.6381,3.69,385.1091,0.2225,125.9622,0.2118,-0.9366,,2.1313,1.2741,-2.7692,3.64
BJ920405,2025-06-30,0.9549,9.7873,34.3663839522,872.9389,13.6934,0.3641,0.2062,4.5454,82.3912,5.2,494.3697,0.3657,188.5014,0.295,-0.8822,6.3892,2.6234,2.1847,9.0254,5.1
BJ920405,2025-09-30,1.1223,2.1889,34.1942778467,1008.5917,11.7372,0.465,0.2677,2.7926,95.171,6.02,580.6452,0.5022,240.5774,0.3467,-2.9907,,2.7926,2.837,23.473,5.94
BJ920405,2025-12-31,1.6004,52.0023,37.0208252852,934.8221,14.045,0.6617,0.3851,6.9708,67.5777,9.72,544.0532,0.7128,224.9438,0.599,-0.3301,8.6723,4.7926,5.3272,16.8732,9.44
BJ920405,2026-03-31,0.1021,-97.1877,39.6673100711,2578.7966,1.2732,0.0591,0.0349,0.0417,153.6623,0.11,1522.8426,0.0757,881.4887,0.006,-170.962,,0.0417,0.5857,-64.1372,0.11
