instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002411,2021-03-31,110.9308,67.1341,0.0737,488.8647,0.6767,1.3406,1221.1669,0.1594,1.33,-11.4478,0.1841,22.3988591463,1.31,1.3028,0.6767,0.0866,0.3245,,9.1887,277.3498
SZ002411,2021-06-30,160.5615,55.0156,0.1754,412.5602,7.6134,3.2718,1026.2258,0.3769,3.32,-1.6401,0.4363,22.0303298089,3.43,0.2439,1.7337,0.2236,0.7943,1.1792,9.9324,226.6146
SZ002411,2021-09-30,1366.7587,56.5635,0.2791,396.4758,3.4306,4.7734,967.3952,0.5994,6.88,8.796,0.681,27.5557766691,6.65,0.3613,3.4306,0.4589,1.247,,12.5759,216.5196
SZ002411,2021-12-31,24.45118520486,59.1094,0.4002,363.8569,4.8059,6.0904,899.5502,0.8982,-10.2,10.2076,0.9894,30.6819834373,-10.78,0.090053322266,-3.5233,-0.4305,1.9221,2.3016,-8.6084,187.2951
SZ002411,2022-03-31,144.8912,68.6342,0.1193,315.3469,1.6957,1.3113,754.4007,0.2744,3.95,56.4555,0.2854,38.7936032431,3.42,0.1232,1.6957,0.2121,0.6105,,14.3826,147.4201
SZ002411,2022-06-30,14.8567,71.5478,0.2143,344.3658,11.2539,2.5158,839.944,0.4828,4.76,15.7596,0.5227,32.4051095552,4.07,0.6926,2.1218,0.2568,1.1491,1.1421,9.8549,156.6443
SZ002411,2022-09-30,-45.99,59.1004,0.3343,327.3124,2.0874,4.5685,807.6578,0.7454,3.91,10.3631,0.8249,27.8316499861,3.83,0.8189,2.0874,0.2478,1.7323,,6.1545,155.8621
SZ002411,2022-12-31,-42.069291865393,52.3499,0.4827,305.3435,2.8923,6.8768,745.8048,1.1389,-17.44,5.7821,1.179,25.0570450581,-20.24,0.360862813149,-7.0968,-0.6883,2.7038,2.7263,-13.0109,133.1459
SZ002411,2023-03-31,-151.2558,64.1117,0.0813,455.4656,-1.1149,1.4038,1107.0111,0.1992,-2.74,-46.4072,0.1976,7.0970198725,-2.64,-0.664154046269,-1.1149,-0.1087,0.5133,,-13.7555,175.3361
SZ002411,2023-06-30,-467.3705,55.8954,0.1739,377.9131,-11.1547,3.2203,1035.0776,0.4435,-28.01,-39.417,0.4763,3.2461845295,-32.32,-0.233038255536,-11.1547,-0.9434,1.3752,,-59.7593,130.8901
SZ002411,2023-09-30,-534.1282,56.7979,0.2514,386.7087,-13.3502,4.7537,1073.9857,0.6409,-32.24,-44.5735,0.6982,4.7448123771,-38.41,-0.243611684127,-13.3502,-1.0759,1.9336,,-48.2047,139.6359
SZ002411,2023-12-31,-29.423934187868,49.754,0.313,383.1418,-12.6387,7.2356,1150.1597,0.767,-30.14,-47.3507,0.9396,5.636327288,-32.68,-0.120490065013,-12.6387,-1.0235,2.5775,,-36.7458,139.6702
SZ002411,2024-06-30,37.202611530944,85.0541,,636.0424,-8.1116,2.1163,2949.87154535829,0.1611,-21.3,-70.0368,0.283,8.9428312371,-23.9,0.08936460211,-8.1116,-0.6007,1.0563,,-126.9923,170.4061
SZ002411,2024-12-31,27.498683513226,86.6927,,648.8825,-10.4101,4.1526,3020.29611676924,0.3177,-26.87,-67.2962,0.5548,7.3860607195,-31.03,-0.046738202576,-10.4101,-0.7481,2.1114,,-82.1287,170.503
