instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688200,2021-03-31,360.2882,0.0502,-25.1557,35.6092,0.813,1.145,1.25,0.055,23.1503,1.145,0.4382,0.0538,1792.8287,0.2498,85.8943,1636.3636,1.23,80.7272803845,,1.0478
SH688200,2021-06-30,302.267,0.136,66.02,76.2613,0.8615,6.5777,6.68,0.1575,45.7523,5.9312,2.4202,0.1475,1323.5294,0.5955,79.3686,1142.8571,6.56,80.7219315762,12.7532,2.2679
SH688200,2021-09-30,247.298,0.2565,127.5698,117.7509,0.8308,11.5338,13.57,0.2966,48.8367,11.5338,5.0742,0.2786,1052.6316,1.0918,66.2512,910.3169,12.75,80.3559514401,,4.0754
SH688200,2021-12-31,267.7974,0.3388,120.2779,120.9569,0.8078,15.7081,18.58,0.3956,49.9588,15.0542,7.1544,0.3693,1062.5738,1.3443,51.0906,910.0101,16.74,80.2169461812,4.0074,7.0463
SH688200,2022-03-31,335.8209,0.0884,355.7435,124.0471,0.7367,4.1334,4.55,0.1114,47.091,4.1334,1.9925,0.099,1018.0995,0.268,66.2495,807.8995,4.66,80.0324171821,,1.3585
SH688200,2022-06-30,309.0659,0.1813,82.262,66.7993,0.8288,9.7322,9.99,0.2278,49.9936,8.8519,4.3962,0.1993,992.8296,0.5824,73.0431,790.1668,9.63,78.6899256988,1.279,2.4643
SH688200,2022-09-30,295.2433,0.2559,22.6038,22.1133,0.7057,12.0518,13.86,0.3217,49.0329,12.0518,4.1893,0.2804,1055.0996,0.9145,78.3063,839.2913,13.03,77.1142135063,,3.448
SH688200,2022-12-31,274.1604,0.3406,19.9459,21.8941,0.7483,16.6814,18.47,0.4315,49.1604,15.6106,5.7787,0.3717,1056.9583,1.3131,83.4918,834.299,16.77,76.8776775193,2.5515,4.3118
SH688200,2023-03-31,267.8571,0.0588,-38.8776,-22.9046,0.7173,2.1726,2.34,0.0762,37.3345,2.1726,0.8201,0.0626,1530.6122,0.336,142.0455,1181.1024,2.3,69.6777477086,,0.6336
SH688200,2023-06-30,282.0432,0.1127,-40.3852,-29.5004,0.7826,6.0991,5.0,0.1471,42.2749,4.746,1.1921,0.1194,1597.1606,0.6382,143.3692,1223.6574,4.96,70.5714707426,0.9168,1.2555
SH688200,2023-09-30,315.4206,0.1525,-48.3517,-33.335,1.1062,5.7455,6.13,0.1987,37.988,5.7455,1.4559,0.1614,1770.4918,0.856,155.8891,1358.8324,5.99,71.4327325371,,1.732
SH688200,2023-12-31,312.3644,0.2021,-52.1838,-35.4671,1.2775,8.8787,7.8,0.2633,36.4258,7.2588,1.8592,0.2135,1781.2964,1.1525,156.7262,1367.2617,7.55,71.1943662758,1.6825,2.297
SH688200,2024-03-31,386.4319,0.0394,-68.6196,-31.6086,-0.3425,0.6739,0.7,0.0519,17.1304,0.6739,0.1731,0.041,2284.264,0.2329,182.0388,1734.104,0.7,73.8110101605,,0.4944
SH688200,2024-06-30,290.5569,0.108,-30.2491,-0.6333,0.1394,5.0342,3.34,0.1409,29.675,3.1644,0.8306,0.1132,1666.6667,0.6195,153.6229,1277.5018,3.34,74.8236436296,0.9458,1.1717
SH688200,2024-09-30,299.8334,0.1739,8.1386,19.7531,0.0822,5.7952,6.27,0.2275,34.3036,5.7952,1.5734,0.1835,1552.6164,0.9005,153.9514,1186.8132,6.2,75.6436603846,,1.7538
SH688200,2024-12-31,237.6865,0.2489,32.689,31.0458,0.5633,10.8208,9.69,0.3247,36.8826,8.7686,2.4654,0.2623,1446.364,1.5146,117.0161,1108.7157,9.35,73.3094598331,2.2016,3.0765
SH688200,2025-03-31,364.3725,0.0515,164.2306,44.4578,0.3565,1.5988,1.72,0.0667,31.3335,1.5988,0.4573,0.0549,1747.5728,0.247,154.9854,1349.3253,1.7,75.294138096,,0.5807
SH688200,2025-06-30,275.6086,0.138,74.0447,40.9901,0.3612,7.2306,5.38,0.1803,36.6322,4.9691,1.4445,0.1475,1304.3478,0.6531,129.7859,998.3361,5.32,74.6953179145,1.2791,1.3869
SH688200,2025-09-30,240.1494,0.2351,81.5747,51.2102,0.3269,9.2519,10.41,0.3067,41.1921,9.2519,2.8548,0.2521,1148.4475,1.1243,124.7805,880.3391,9.97,74.300780335,,2.1638
SH688200,2025-12-31,243.3583,0.3241,60.5487,48.7179,0.5674,14.1496,14.08,0.4255,39.8167,11.9112,3.9555,0.3516,1110.7683,1.4793,117.5702,846.0635,13.14,73.7939988186,3.1965,3.062
SH688200,2026-03-31,459.1837,0.06,51.1688,37.5183,-0.1795,2.0507,2.28,0.0808,34.4437,2.0507,0.6908,0.0656,1500.0,0.196,179.0332,1113.8614,2.25,75.3031146393,,0.5027
