instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002494,2021-03-31,41.1985,-7.1334,0.0457,-0.22,661.7647,-0.0129,-0.2376,0.0332,1.3714,-0.27,2710.8434,,44.197037713634,65.6264,-0.2376,0.136,0.0778,1156.8123,-0.073886332942,22.2599347338
SZ002494,2021-06-30,73.337,0.665,0.1212,0.0,556.0704,0.0032,12.5536,0.0896,3.6547,0.17,2008.9286,0.5095,115.02785130076,49.2516,0.0607,0.3237,0.2095,859.1885,-36.0536,26.4158892433
SZ002494,2021-09-30,40.4307,1.4428,0.1719,0.37,612.3838,0.0098,0.1858,0.1268,4.5472,0.37,2129.3375,,106.128736418451,59.3772,0.1858,0.4409,0.294,918.3673,-19.9712,28.475215221
SZ002494,2021-12-31,22.7397,3.5549,0.2701,1.12,544.2177,0.0383,14.6943,0.2065,7.7552,1.11,1743.3414,1.1614,105.034662759312,46.4205,0.7716,0.6615,0.4855,741.5036,-1.1533,27.8676313303
SZ002494,2022-03-31,-20.5207,-8.3589,0.036,-0.25,1164.295,-0.012,-0.2393,0.0288,1.177,-0.25,3125.0,,5.404981853168,76.4656,-0.2393,0.0773,0.0672,1339.2857,0.254812470972,30.1331270821
SZ002494,2022-06-30,-28.6959,-12.1237,0.0862,-0.96,813.3755,-0.0425,13.2242,0.0684,2.4887,-0.97,2631.5789,0.3887,-1399.9521,72.3269,-0.821,0.2213,0.1577,1141.4077,-0.03926728669,16.2957680565
SZ002494,2022-09-30,-16.5471,-34.4316,0.146,-4.85,573.0051,-0.2004,-4.0178,0.1158,4.3333,-4.98,2331.6062,,-2091.5382,62.3082,-4.0178,0.4712,0.2707,997.4141,-0.086550566003,-4.444532226
SZ002494,2022-12-31,-23.3145,-101.3059,0.2305,-22.47,378.5489,-0.8545,-2.7796,0.1786,7.2545,-25.34,2015.6775,0.9545,-2285.327,49.6244,-19.5282,0.951,0.4671,770.7129,0.132173838996,-18.2303792388
SZ002494,2023-03-31,36.7118,-7.3997,0.0625,-0.41,451.1278,-0.0149,-0.3277,0.0451,2.5923,-0.41,1995.5654,,-32.121927978071,34.7182,-0.3277,0.1995,0.13,692.3077,0.113495261791,27.518733145
SZ002494,2023-06-30,16.7375,-3.1795,0.1271,-0.32,478.0876,-0.013,16.3953,0.0923,5.2691,-0.32,1950.1625,0.4791,73.667794841739,34.1614,-0.2901,0.3765,0.2655,677.9661,0.056870575734,28.1619413968
SZ002494,2023-09-30,10.3326,-2.1787,0.1995,-0.32,489.3964,-0.014,-0.3014,0.1424,7.5218,-0.32,1896.0674,,94.581495824867,35.8957,-0.3014,0.5517,0.3878,696.2352,-0.004008142506,28.9392704241
SZ002494,2023-12-31,27.0732,-3.2151,0.3342,-1.05,412.9387,-0.0345,15.1093,0.2438,9.5022,-1.06,1476.6202,1.3233,95.886115727493,37.886,-0.7801,0.8718,0.6953,517.7621,0.024768505431,30.3418947768
SZ002494,2024-03-31,100.209,8.4689,0.1257,1.05,297.816,0.0341,0.7945,0.0925,3.6034,1.04,972.973,,349.953737561194,24.9764,0.7945,0.3022,0.245,367.3469,0.1725,26.8603133371
SZ002494,2024-06-30,65.9841,2.6751,0.2138,0.56,353.9127,0.0182,17.9574,0.159,5.6988,0.56,1132.0755,0.8977,273.702791280485,31.5856,0.4405,0.5086,0.4111,437.8497,-6.7758,26.6017936578
SZ002494,2024-09-30,42.0793,0.8044,0.2876,0.23,407.9166,0.0073,0.1699,0.2088,7.2693,0.23,1293.1034,,168.951729967494,37.1425,0.1699,0.6619,0.4964,543.9162,-16.3975,26.2188899472
SZ002494,2024-12-31,24.1078,4.4269,0.4163,1.8,398.4064,0.0589,18.3349,0.3055,10.7989,1.81,1178.3961,1.7836,270.900204248273,33.3367,1.3721,0.9036,0.7227,498.132,1.7848,28.044054748
SZ002494,2025-03-31,-40.6597,1.3952,0.0746,0.1,640.1138,0.0033,0.0766,0.0553,2.2201,0.1,1627.4864,,-90.2239,40.5387,0.0766,0.1406,0.1136,792.2535,16.5918,32.8149079722
SZ002494,2025-06-30,-39.5206,-5.9833,0.1288,-0.76,745.6504,-0.0246,17.8171,0.098,4.167,-0.76,1836.7347,0.5688,-235.2727,43.1965,-0.6004,0.2414,0.2058,874.6356,-0.068940393729,30.2983990867
SZ002494,2025-09-30,-30.0917,-1.8326,0.1994,-0.36,736.096,-0.0117,-0.2959,0.1548,5.897,-0.36,1744.186,,-259.2586,45.786,-0.2959,0.3668,0.329,820.6687,-0.058402165995,32.0454754586
SZ002494,2025-12-31,-7.0154,4.4016,0.3831,1.66,466.684,0.0544,19.9592,0.3031,13.1025,1.64,1187.7268,1.8174,-7.5463,27.4757,1.4069,0.7714,0.6487,554.9561,7.6936,32.5482695403
SZ002494,2026-03-31,49.2022,6.2062,0.1091,0.67,361.3007,0.0221,0.5827,0.093,5.2705,0.66,967.7419,,563.6742,17.0762,0.5827,0.2491,0.2047,439.6678,4.3033,31.6923432161
