instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ000655,2021-03-31,70.323,22.8725,0.15,3.4,20.1099,0.1656,3.0345,0.1357,6.9566,3.34,663.2277,,220.3694,12.9374,3.0345,4.4754,0.255,352.9412,2.2835,38.5561414912
SZ000655,2021-06-30,53.6992,28.0128,0.32,8.74,27.3573,0.4406,22.1366,0.2882,16.0526,8.54,624.5663,2.752,108.5881,11.2131,7.7344,6.5796,0.5371,335.1331,1.3659,39.7702674932
SZ000655,2021-09-30,47.7293,25.6625,0.5028,12.45,22.439,0.6473,11.1694,0.4581,17.8085,11.95,589.391,,85.0453,15.1613,11.1694,12.0326,0.8466,318.9227,1.0216,35.20371972
SZ000655,2021-12-31,27.0313,7.7777,0.6345,4.51,17.8846,0.2381,17.9066,0.5614,42.4813,4.42,641.254,5.4989,-38.9804,8.4743,4.1847,20.1291,1.0587,340.0397,2.9607,30.4161377244
SZ000655,2022-03-31,-23.914,13.2527,0.1115,1.37,30.1356,0.073,1.256,0.0958,8.1485,1.39,939.4572,,-55.9144,11.045,1.256,2.9865,0.1716,524.4755,4.1825,28.1585486169
SZ000655,2022-06-30,-11.0063,20.4393,0.2785,5.48,21.6857,0.2861,18.0941,0.2389,20.3018,5.39,753.4533,2.651,-35.0664,8.8662,4.7455,8.3004,0.4252,423.3302,2.2055,29.9984355568
SZ000655,2022-09-30,-24.8859,18.245,0.3749,6.67,21.2545,0.3457,5.7618,0.3242,30.9414,6.52,832.8192,,-46.5971,8.7262,5.7618,12.7032,0.5821,463.8378,1.6062,25.9340974267
SZ000655,2022-12-31,-24.6861,15.1221,0.4558,7.02,19.9152,0.3487,19.5297,0.3969,45.5038,6.62,907.0295,4.2732,46.4328,7.9114,5.8824,18.0766,0.7054,510.3487,1.3651,21.1243009304
SZ000655,2023-03-31,-19.7703,6.395,0.0846,0.53,29.8993,0.0283,0.473,0.0743,7.0601,0.53,1211.3055,,-61.2861,12.7477,0.473,3.0101,0.1273,706.9914,0.8651,19.9545446558
SZ000655,2023-06-30,-19.5319,16.3847,0.2134,3.41,17.9067,0.1845,15.8138,0.1881,18.1358,3.39,956.9378,2.0878,-35.4945,9.9251,3.0509,10.0521,0.3244,554.8705,0.4931,20.6528703411
SZ000655,2023-09-30,-4.3655,16.7526,0.3399,5.61,18.6549,0.3036,4.8497,0.2974,26.2216,5.51,907.8682,,-12.1882,10.2969,4.8497,14.4734,0.5083,531.1824,1.15,22.1758912268
SZ000655,2023-12-31,5.9248,16.5135,0.4538,8.09,19.5099,0.4033,18.8255,0.399,69.9849,7.2,902.2556,4.4827,15.671,5.144,6.3858,18.4522,0.6688,538.2775,1.421,22.1508544191
SZ000655,2024-03-31,6.6389,8.1753,0.0846,0.67,30.9832,0.0385,0.6067,0.0744,13.5666,0.67,1209.6774,,36.3273,6.6339,0.6067,2.9048,0.1219,738.3101,-3.3624,17.0227416751
SZ000655,2024-06-30,4.0278,11.8884,0.2105,2.41,24.1932,0.1393,15.002,0.185,49.1496,2.44,972.973,2.185,-24.5195,3.6623,2.1938,7.4401,0.3058,588.62,-2.1211,17.5863423908
SZ000655,2024-09-30,2.3455,14.0046,0.3306,4.52,20.0568,0.2597,4.0481,0.2913,54.7996,4.5,926.8795,,-14.4423,4.927,4.0481,13.4618,0.4727,571.1868,0.5839,17.4070054132
SZ000655,2024-12-31,6.2853,13.5497,0.4609,6.13,21.4315,0.3517,17.9824,0.4036,81.3727,6.08,891.9722,4.6482,-12.7908,4.4241,5.3724,16.7977,0.6582,546.9462,0.2998,16.7573519691
SZ000655,2025-03-31,26.9836,14.0428,0.104,1.45,34.6287,0.0841,1.2792,0.0913,11.1561,1.44,985.7612,,118.1206,8.0673,1.2792,2.599,0.148,608.1081,0.0797,24.0919093634
SZ000655,2025-06-30,10.1735,19.9698,0.2233,4.38,30.2541,0.2578,16.3552,0.1938,26.4518,4.37,928.7926,2.3443,85.0662,6.8048,3.8039,5.9496,0.3318,542.4955,0.8214,27.7072578884
SZ000655,2025-09-30,12.9757,18.0648,0.3585,6.42,23.2779,0.3785,5.5777,0.3143,35.3773,6.28,859.0519,,45.729,7.632,5.5777,11.599,0.5352,504.4843,0.9252,25.7679615022
SZ000655,2025-12-31,7.6413,16.513,0.4791,7.77,19.3586,0.4614,18.02,0.4165,30.426,7.67,864.3457,5.1285,31.1824,11.832,6.7169,18.5964,1.0565,340.7478,1.0508,21.9633904047
SZ000655,2026-03-31,9.091,9.2145,0.1091,1.0,15.8884,0.0602,0.8929,0.096,5.1623,0.99,937.5,,-28.4172,17.4341,0.8929,5.6645,0.4998,180.072,-1.5462,15.4903582016
