instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300321,2021-03-31,10.6027,3.3479,0.1571,0.53,81.0154,0.0377,0.4411,0.1333,1.7328,0.52,675.1688,,-36.5693,51.9391,0.4411,1.1109,0.2351,382.8158,-3.0834,13.4115511924
SZ300321,2021-06-30,17.9973,3.2532,0.366,1.18,83.2717,0.0845,41.8735,0.3114,3.8866,1.2,578.0347,1.0145,-4.2236,46.313,1.0158,2.1616,0.55,327.2727,-1.4437,12.4924319995
SZ300321,2021-09-30,26.3688,2.9558,0.5866,1.73,73.5935,0.1234,1.4632,0.4971,6.2442,1.74,543.1503,,-17.1939,43.2401,1.4632,3.6688,0.8698,310.4162,1.0045,11.1220308396
SZ300321,2021-12-31,27.193,0.6101,0.8282,0.51,74.5141,0.0357,43.8402,0.7039,11.1706,0.51,511.4363,2.2461,-84.356,32.2275,0.4316,4.8313,1.2202,295.0336,14.4917,11.4889222723
SZ300321,2022-03-31,26.5504,1.5378,0.2038,0.31,100.0,0.0219,0.2385,0.1632,1.9978,0.31,551.4706,,-41.8713,45.0496,0.2385,0.9,0.2625,342.8571,-24.9987,11.4945680604
SZ300321,2022-06-30,11.4321,2.7102,0.4126,1.12,95.5262,0.0784,42.8659,0.3379,4.2948,1.11,532.702,1.173,-7.169,41.9111,0.8865,1.8843,0.547,329.0676,-0.8791,9.9863739033
SZ300321,2022-09-30,-0.5892,2.4689,0.5907,1.46,100.6561,0.1024,1.3141,0.5162,6.4039,1.45,523.0531,,-16.9637,42.1618,1.3141,2.6824,0.8627,312.9709,-2.1434,9.5508209145
SZ300321,2022-12-31,-10.7092,2.452,0.7431,1.82,108.2511,0.1282,51.4334,0.6526,9.4185,1.81,551.6396,2.1712,258.8906,38.2226,1.6549,3.3256,1.0831,332.3793,-0.1874,9.7449477502
SZ300321,2023-03-31,-41.815,-14.4762,0.1181,-1.72,165.5934,-0.1201,-1.5691,0.1077,1.3275,-1.72,835.6546,,-647.7225,67.7966,-1.5691,0.5435,0.1758,511.9454,-0.068540348555,-0.335332802
SZ300321,2023-06-30,-42.9142,-10.0423,0.2365,-2.37,166.0363,-0.1659,51.1078,0.2157,2.7044,-2.41,834.4924,0.761,-311.5266,66.5582,-2.1929,1.0841,0.3501,514.1388,0.0803409242,1.5937092139
SZ300321,2023-09-30,-34.9947,-0.8465,0.3822,-0.32,157.0407,-0.0228,-0.2989,0.3506,4.3269,-0.32,770.1084,,-122.2875,62.4003,-0.2989,1.7193,0.557,484.7397,0.055267837097,6.6442361081
SZ300321,2023-12-31,-29.0991,-2.4071,0.5279,-1.27,148.5945,-0.0892,52.9146,0.4854,6.3676,-1.28,741.6564,1.8077,-169.6014,56.5362,-1.1855,2.4227,0.7688,468.2622,0.100733919537,7.5249302448
SZ300321,2024-03-31,15.673,1.6075,0.1378,0.22,143.6782,0.0154,0.2047,0.1274,1.294,0.22,706.4364,,112.84497891983,69.5518,0.2047,0.6264,0.1937,464.636,-20.4493,9.772505833
SZ300321,2024-06-30,31.2821,4.7389,0.3092,1.47,135.8388,0.1028,55.7055,0.2844,2.8011,1.45,632.9114,1.2111,161.95126366675,64.2605,1.3304,1.3251,0.4278,420.7574,-1.8997,13.8072576145
SZ300321,2024-09-30,15.5618,4.1419,0.4436,1.84,143.9309,0.1291,1.6751,0.4092,4.3538,1.82,659.824,,665.454624516125,62.0148,1.6751,1.8759,0.6319,427.2828,-1.193,14.0939838031
SZ300321,2024-12-31,13.4133,2.2496,0.6,1.35,139.5673,0.0946,55.2276,0.5524,5.7159,1.34,651.7017,2.4306,205.993242179016,62.9822,1.2292,2.5794,0.8499,423.5792,0.5669,13.9624076367
SZ300321,2025-03-31,9.2625,3.106,0.1483,0.46,149.3528,0.0326,0.4263,0.1368,1.1106,0.46,657.8947,,111.1153,81.0373,0.4263,0.6026,0.2114,425.7332,-5.6957,15.5046266581
SZ300321,2025-06-30,1.4061,4.2941,0.3105,1.33,139.2758,0.0944,56.9087,0.2882,2.228,1.33,624.5663,1.3644,-8.1128,80.7899,1.2479,1.2924,0.4435,405.8625,-2.6926,15.3416457156
SZ300321,2025-09-30,6.0165,3.7583,0.4657,1.75,137.1046,0.1242,1.627,0.4311,3.3686,1.74,626.3048,,-3.8037,80.152,1.627,1.9693,0.6593,409.5253,-1.1456,14.7009295821
SZ300321,2025-12-31,6.5708,2.8197,0.6314,1.78,133.141,0.1264,55.0109,0.5729,4.5659,1.77,628.3819,2.852,33.581,78.8454,1.59,2.7039,0.8629,417.1978,0.8461,15.039622275
SZ300321,2026-03-31,-13.0535,0.5844,0.1277,0.07,160.8004,0.0053,0.069,0.1164,0.9141,0.07,773.1959,,-83.6404,98.4575,0.069,0.5597,0.1709,526.6238,-24.2408,14.4907007831
