instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603396,2021-03-31,0.1299,82.1373,0.279,0.2729,34.6987442035,2.63,171.4612,380.5497,82.1476,1.2468,1.2468,2.59,0.5249,9.9363,,0.148,-0.1347,692.8406,0.2365,608.1081
SH603396,2021-06-30,0.283,19.7828,0.5752,0.5436,30.6532564625,5.3,145.5722,301.9121,55.4973,5.3441,2.0318,3.85,1.2365,8.1477,3.8205,0.3199,0.0515,636.0424,0.5962,562.6758
SH603396,2021-09-30,0.4074,20.5281,0.8485,0.744,31.1339410322,6.88,155.6645,327.4315,33.4086,2.8632,2.8632,5.55,1.7345,8.1913,,0.4582,0.03,662.7393,0.8246,589.2623
SH603396,2021-12-31,0.6297,-20.1485,1.3016,0.6707,30.1608253359,5.1,138.9371,278.2931,51.7557,5.9817,2.6327,4.35,2.5911,4.8331,8.5919,0.7126,-1.0638,571.7008,1.2936,505.1923
SH603396,2022-03-31,0.1531,0.6347,0.3146,0.2498,29.9060644129,1.97,153.3742,270.6767,57.476,0.9621,0.9621,1.95,0.5868,6.3498,,0.1715,-3.4596,587.8511,0.3325,524.7813
SH603396,2022-06-30,0.3112,-26.4084,0.6564,0.3639,27.1008474528,2.66,167.7852,253.9862,34.8851,4.8078,1.3379,2.65,1.0728,4.4453,4.6309,0.3497,-4.6881,578.4062,0.7087,514.7269
SH603396,2022-09-30,0.4521,-27.079,0.9914,0.5412,28.4911788444,3.86,167.9209,279.4742,37.6114,1.8194,1.8194,3.8,1.6079,4.3406,,0.5069,-3.1301,597.213,0.9661,532.6494
SH603396,2022-12-31,0.5748,5.8093,1.3277,0.7086,30.2850317677,4.52,175.0717,311.9854,21.242,5.2597,2.1465,4.43,2.0563,4.2179,8.9757,0.6536,-1.5541,626.3048,1.1539,550.7956
SH603396,2023-03-31,0.1296,-12.9656,0.3416,0.2176,31.3736428925,1.78,203.3439,385.7694,12.7075,0.6136,0.6136,1.76,0.4426,4.9034,,0.1488,0.6812,694.4444,0.2333,604.8387
SH603396,2023-06-30,0.2661,25.5012,0.7557,0.4572,28.8241685928,3.37,195.3761,375.4693,20.226,3.8425,1.1144,3.35,0.9213,4.6404,5.0029,0.3041,0.7799,676.4374,0.4794,591.9106
SH603396,2023-09-30,0.3774,27.7679,1.1335,0.6923,29.6040893897,5.01,182.5558,449.6253,19.1666,1.5109,1.5109,4.92,1.479,4.6539,,0.4284,-0.7486,715.4213,0.6005,630.2521
SH603396,2023-12-31,0.4773,27.7806,1.4665,0.9063,27.5418396968,6.03,183.8705,493.4211,15.3294,4.4401,1.8796,5.88,1.9579,4.6733,8.7625,0.5461,0.3413,754.2426,0.7296,659.2199
SH603396,2024-03-31,0.1091,37.1827,0.3126,0.2503,23.943321708,1.44,155.7632,528.4792,26.454,0.5459,0.5459,1.25,0.5778,5.3194,,0.1238,-1.1851,824.9313,0.1703,726.979
SH603396,2024-06-30,0.2099,15.8024,0.5945,0.4438,25.7144451228,2.19,161.5219,573.0659,8.4129,3.5263,0.9876,2.04,1.1144,4.9566,3.6636,0.239,-1.6991,857.5512,0.3141,753.1381
SH603396,2024-09-30,0.335,0.2893,0.9098,0.5819,26.3745753552,2.81,150.3257,535.8206,9.913,1.4041,1.4041,2.67,1.7961,4.2464,,0.3835,-1.9492,805.9701,0.5039,704.0417
SH603396,2024-12-31,0.4508,-19.4582,1.2103,0.6116,26.730306815,2.61,148.4108,505.0505,12.3908,4.6251,1.5057,2.49,2.4257,3.349,6.5241,0.5171,-0.7953,798.5803,0.7128,696.1903
SH603396,2025-03-31,0.127,-27.9411,0.2625,0.1804,18.8946473473,0.91,110.1996,346.4203,5.3435,0.4816,0.4816,0.91,0.8167,3.6387,,0.147,4.9992,708.6614,0.2598,612.2449
SH603396,2025-06-30,0.248,-23.0558,0.505,0.3416,20.236219312,1.49,128.5439,343.3804,6.6356,4.87,0.9385,1.49,1.4003,3.5765,2.7432,0.2884,1.8959,725.8065,0.5242,624.1331
SH603396,2025-09-30,0.366,-24.2479,0.7467,0.441,19.7400110455,1.96,129.0138,333.251,3.1087,1.2043,1.2043,1.95,2.0928,3.1198,,0.4263,4.7634,737.7049,0.8102,633.3568
SH603396,2025-12-31,0.5356,-5.1417,1.076,0.5801,24.7345880633,2.17,121.6545,301.1292,11.8939,6.0656,1.6255,2.15,2.9592,2.8391,5.771,0.6251,7.2651,672.1434,1.1955,575.9079
SH603396,2026-03-31,0.1209,16.2533,0.2189,0.2097,26.363659004,0.84,152.8014,248.0022,-14.8023,0.6133,0.6133,0.83,0.589,4.965,,0.1443,-2.0774,744.4169,0.3629,623.7006
